"recipient","value"
"1MaYga9y5PbMKUCWFmckG78FAwB4JziZEQ",10000
"1FimSqRSgWbGWLE7PaEXx3tHUaBZRbmbHd",490000
"1A8jJAs2tcEXErQojseSBTahfjMSEAhkxR",6081
"1GQDYPRRqDkEwmprdpzSvNwYjhkoT6K75Q",6107
"1NS4SBni4J2RosqkYJx8FZBZrQPPX4ZMie",6050
"14gs2D7pwUbbEGNZWi1Mt9ELAfPuNQ9xFp",6401
"1JGi4HNTgaKScHdcf9NZzTMWcfqhNLRNCf",6416
"15i3euq2vVPbAmzbYaUrhVS1kRkHRdKb9x",6968
"1J8Fdouz9q7nr8fS4RPHDTxiHi4Dt7JL4e",6970
"1ALCzxzTTRQsWA8BQbkrNGtTdbamvAFPWs",6980
"1BUptk1iPhe4vt97mLoTaymGkY2ZExQwWt",90000
"1J4LWSFXbQEjTzRdYjwMQsBCjUfUpPqa9T",260000
"1v8CmXqtsqyJiDBHoQ1sUfibcB3NmiShd",26096
"3BA2Tc8veQNied9j1hWF7gPdXrVDuPVsfu",1160000
"m-d499123f58d65ccba41093e85cd9fe42",7800
"1Po1oXMCWobE6kxWr8rJEP1SRq71JSD3t4",7800
"1L6TugDNjSmGvAfnwHSPMhCqt4gV9ZL1Ug",20000000
"14aH41Hm68j1H7z3h2Rmk2RauiPh6voynG",260000
"12FfSaqSom6tN7cp3NXWT9zeppnGXaV38m",260000
"126fvuWcSosiiv4hiuyHnDAfzpYhv4Tx34",260000
"1268G473ry9kjcNtpZGuukHMPLHyjyHeBQ",260000
"1PoXtoiBFLXUB6LtnfqtXAe6Nw5hKkRvyp",270000
"1Md25XcWjEqCwe3PNNkT8utDozB7FtWJKw",270000
"1H2Et7SWBGE1Ss2TjkHDUXCSoHWmMtVu44",270000
"19fTnyRib2wDWrreymWcquBude8duK2k3E",270000
"14VdctvQaYhcvFcdsUqomzGjGwQeCLqfj9",270000
"13MHzCxKojCGic5vdsaggFrYtnEUTnFXy2",270000
"1P7SV5Aio3H3Cnkf4ajQresCughWjp1f6j",280000
"1NWXb1v5aWyGMDxyk4D818Mdb1fhUm1FTo",280000
"1LU2hu6vcbmeLZgCvmvrRfB63fciiUwfEM",280000
"1J7vM9GHD4z1CdMEEd7gvgsQnZkq489Qxm",280000
"1HhT3Ng9naotGhVa5e1YDsYZSK7nELERDD",280000
"1HbQfkNebacvXPFCXRbGPzTKR8QUirdVt5",280000
"1Gx9PMMqRTaaArehknpKCe78EWcXuu1dN4",280000
"1GdSKqVCxuCsfNQ38ZnS8fzFsnsUqji84Q",280000
"1EvzWmXyyXtUme3DCoF3aHbWFzSvPmcorn",280000
"1EPVeffrGFSpMxZLGqEnsjJ3dkC3PWuqR3",280000
"1Aejidq5TZvyiCWrzD6bcZc9k4XLo9rp7A",280000
"17X5NvJbSTkKhQkduB8Y4a4coiLHpfcUHU",280000
"17CAoMEfHqFJjXepBudDyVx7VBBXR9Biqt",280000
"1EgGNPSwd7v69hYyVfGEVgGcRVff6Upfad",290000
"18dncsDJQFA5n5Puep1aH7saVm2TNXegjN",290000
"1GfEJvp6z41VpXZ9GnPNaSZidHziot5ZxH",300000
"1DT8W4hcY5EBdsA7A14DgfjFW9RFsJ4oGD",300000
"1HuhorQmeVP7yZNyCfJc2ncVaqFcZKFmpA",310000
"1GoGriRFdXPWN2EVzmEDZRxKXmHT7iDt2X",310000
"1EJn4WYrtZr8N97mDxzWfUQE5jje29qbcN",310000
"1JaN3tD4JqP8FGQEwJkhePEx2e5XP8zQwZ",320000
"19vsSF9523CPvynnq3rvgPPKcYwJNEonUt",320000
"12MxesWssPwWwYVhYQCjUDvaz3Rx5EoEjn",360000
"1HNj5YV8oz3vtxGVNR9oHNicRbyYbyfzQ5",370000
"1BMzu6p9SwnEw9UFgidShEmZpN2mUrLUss",370000
"15JiRr8iaRNas96VfSqjW6uDRracRTiNHm",380000
"1PWJJeHBN48cWBCjma6S2zBgLZTNDfoQU7",390000
"1KZmBsSEVQj3LFYmVHPNFXrMXpvx7shR9d",390000
"14ez7NyJVtVR2vj7ZEUPzQUzNU5y85yUq9",410000
"17pRvKwZSJpU9MHimkpytuQwhfUaWGkea3",420000
"15fPsyKuZp2nyrykLmkfZT4Cah68UaYvgV",420000
"1Q83EcctFGpeRiEesHwtgdCvNFb6Sh1TS",430000
"1Mwh9SDHPMHg397A5BFkkh3ZjyMHs3jJaw",430000
"1KPgzu1MnAcpsVnNvQuv6W9gkHnrhRUwGr",440000
"142TuH7Z6LDZBmD45cifphX2kvYqZgRQBe",450000
"1J9qNqMogi3AvvtN3XRMXfgxfyS2aaR91",470000
"1GVvqhCY3GaxnKMWkbKAW876scGqa3VRvt",470000
"1CEGoVZ7kCW4Av1KXS72m5pcDRszu4w3Zx",470000
"1MTawD2jtT5BVJAMLtidXEN4DTzUZN4Q4u",480000
"183Bxyv3BebyBuSyTCr4QPaSDXHqDdJH8K",480000
"15YH5MQyAVGerfQWTjV6WSauGWtGbLkXps",480000
"1JFdMhVnm9gLG7ZD63594BBXSAj5cLySgp",490000
"1GuPWja7QeJVZ27zuPPUf3sbEEvw2o6kcw",490000
"1Huveknfu62E1a75Pd44gv53QddTpqtcPH",500000
"1FPcqyW7Cvken2DKDFJM6kcoVKFadVEume",500000
"1781wFMx8pRZ2uN2hy2bTsb3e8E1nMQi3p",500000
"19w4wrTxWY2sKR3HRXbWTGYThNwNjCNqiM",510000
"1M23voNPVTo3hdxCMq4QSH9Ug8aMnT3Rpb",520000
"1LseuFHimxa6mapQkhxaVBSwgCrgANbZAT",520000
"1JRnwfU3tfrtJhmPrxdhC9h6C87ceJfzcj",520000
"1EXNfo3Uqv9UFEcZed77NZ2B4GBLQUfenc",530000
"1DMmLcHBvPhTupDroUo1dZ2UNNzABtexK8",530000
"1DFC9G9U8pZo4aHS4FeCu9ur6GbRLWUa9S",530000
"1kVbUttjKTSKnW5fAD7YHZw2jUxvQrUQL",540000
"1Pdskj1i18zGPXFBXBDyiTLoQNThWNWof3",560000
"1HzBzVY7Vbw5d9mYqDkvf2GSPYMudSiRaZ",560000
"1AFCGxyCemxKaZnmHynE4sjvGYGTNfJ6VU",560000
"16Ue3bVEKWCmUcyVivq3hFheBVtDrVHRRa",570000
"1EEwRFPMBZLjcccbu57nWCmqJS3DquG8cL",590000
"1NUwLPbJGnWLsobWstkYpBFV8nxoFpVErV",600000
"1AEDSUjLR3iR3ZqRGuCARAaPdxQ2tA1Fde",600000
"1Bjp1PpEh9apnVWMtBg56rcWEg63Chiz5J",610000
"18q8caMAQRsxoHGMhoRjihF5Bd3raFSPkT",610000
"1NYGTjPBEZnE9Kxefk2YiKkgXxodrthm6P",620000
"1Eosvgyq4Q55ZS2bEjLsSwWPivBQY6csx5",640000
"1Q3VtqnNsa12gv512XTA7AsL7Ux2YxdBMw",660000
"1ULniWyt2pdTcGGLxhV6H21U2UVcsVTeE",720000
"1JxffxZsFmriZ3fyZzZ9JeZioK2AU2JpFX",760000
"1F2xMdKkTiwxVeRcLXQoXVaq84dDwASLpR",780000
