"recipient","value"
"1P7UDFbYrN5WPbBQPsCU6Qx2Ph3srNFkK8",1000000
"1KPFiZf6c9F9cSxBxWmMwtCXdVrz79WvVe",52000
"1JKUgZiYUCDB67xVaMLW4fydQXoEBN9ug3",500000
"13SeBAhesbZFuZipag9XLRGmr8go22bQtv",10000000
"13xKncfpKuBXxvLpvFLwatypvkAFQoaXBw",9000000
"1CeqeguHwqy3HLdcKy3kVCtu4A28FLnZZU",2000000
"1BQXLssHwVgYwSnJuRfA1RyCsKknSPdwyx",792415
"17dCmJX3w9TKkM6L4RqLv9HATYRLiiK37b",500000
"1zmeyARW2H3UVh3EXVnbuTGq6vNXXRtQF",500000
"14N6uMMRVnA86yrySVpw71rZaNEAK9iE1T",73706973
"16WBVqtiScf4JmqTzTm9u6QVFfZeGp9Mtk",70435862
"1KhXHyd5xuGfvAV4YnPpLfMaEUBR2xNwrF",71515654
"1PQXPVgT4Kp9mNCSedLh6rfwSW9bmtcKks",68996989
"1JgRTB8e6xN3KexztcXvBa27FUC3eWLJMk",10000000
"159uTuYZYpgfJBUTsRerB2jBDqgAK91sBe",7000000
"13a5yd6FbsNdBNpwvak3biy9WrxuK8gDXR",2000000
"1EdkGZ19r7TCNYdWzsobJQEUH9CybymHVr",3000000
"1Fs5v7neKCaMMCdwV2dCqDhSnvDPCcr2z7",21000000
"1LtmMe4CzpUX5WVR5g6gzVueQ9P3vnTqPg",9000000
"17eWqhvdsDNKbFrHWfC6efaMdqVFFZdE3z",43000000
"14tKteySv1rQgH2NfoUkUt1vo3vmSkPLVR",200000000
"165imzHmNw413dMJQhHnmabfVAt11rHChW",2000000
"1KFTrk3LYEBzkrp9TqHaWUZi8vokQ3vSTg",1038035
"1EEJj1KFz6fh1iVqFUbJjsgXAcfw7Bmiyp",103072869
"1HwXX7Ay1BZwGGHk8qpU7FhynB7kypPXqb",106327088
"1D5q9xsyk5rcbyVCky1R8aoZGQJsSEVAT5",1000000
"1DdxoWpLzeTotfFDv4z236tWEecqrSTnZf",5000000
"1FBZBZc2Cx5WVsveKzeFfq57NbA6UXGPo4",162294
"1MsUf5QokFJ3ZXKHCGo4sn3NkfbLKJK4bn",500000
"1Mk37hoXE7f3YRYhqag1SowBJ1akTzS6HJ",3403
"16pHYqjDsGoJvy75vrw5BiCrmaEFCVpEoX",124670892
"1NbyF1Diujb9sXtRJKVrTnJmx7DruavSy6",2000000
"15RyWVVNvBJ4emn2vfmtYa4Tzhq5u5ZtAt",36000000
"1NbyF1Diujb9sXtRJKVrTnJmx7DruavSy6",4000000
"12sNNsbKrzESRZWAp6W1yPGemEhvsTYn1T",481000000
"15RyWVVNvBJ4emn2vfmtYa4Tzhq5u5ZtAt",13000000
