"recipient","value"
"3MVQAeBKuEtnbJHQs5WspKX81k9xqCarPW",1762800
"31xHnrn3v4CX53jPLPnWVkQKW412m181de",72497
"37thhVWATMQ6vmfCu4bS92kKFDbs4Mg1VY",328826700
"392A3mbAqtSBszpKgL4BSo8fJ43sh7h1yL",200000000
"1EhdQhKGrjJTNKh8unHaTUKFrkDofUMtSz",299954182
"12zxA6DEdeyBiy5TdHXnGazeGyQ3Nd7fmF",440333
"15nHaw8LpuNEjE6hodcnYLNFR8N6eQ46AZ",142543
"3JFVRxfLRhmgmtg7Hf1oUwKqc5E4CrtiPL",300000000
"3JA3kWVQvF5Y3a5u6kmkfToyrF2zBXZCpN",200000000
"1EoVn1XkeyvNEGqqLRTAcWUhGmG7N61U2U",200002275
"3JQq6nwm5S7NJheDVrSENTbnGK5h3n7dBQ",200000000
"12Z2bnbHZRWQ644TowebtAi8b9MMpg4A5o",584574
"13oAgFHEfWkziKgSF8DpnNzQGHUUuo9Tru",611425
"17nz8Hruvm1ZEEUNCse52C75utpTeahza5",109813
"3Q5wogFj2a7BqHqpsxc75VedZxAYR5RVud",13199039
"3NMoEznM4m9QphYFdD7guB8u4DG5BgetNG",27077142
"1GAttAdLcN9kShbMvrFFxFNePDxNkA2M6U",900000000
"1GAttAdLcN9kShbMvrFFxFNePDxNkA2M6U",1000000000
"1LaXLYF6HBQCvwHwdBarGVbyyKbfhKbuKa",1000000
"16mCfnnqaJQdAPiQGi6pxE3aG6jFsreirq",23954182
"3FxhmjyvCWnPdheg1mffT7pu9ydHW8G5xp",26000
"1A4xgnjogPZnLTcD1UJzqXM1uSqt5Gxa1z",92135
"3FhP6egLw2ort4qKJae17sVR2hDfqGxMPa",100000000
"3MSSCV5KVBZNtoPvwDZ4t8noPRGprea5Fc",351938348
"3HzgdpFFct1a6R3z99EmJoWaij59LViPEG",32451034
"3F5Jkixd6nY8U67AKbZVKJbDGCEZbJUAV1",100000000
"14s8vvS2w1GHLWGAZdnYzMu3GQQWn29cSj",173006
"1GfRu7EBCgQ4niEkGMHxi6ph5okqhumXeL",881200
"1G1GwSWHaguR1nPRTUBBsaLXpcJgCKwevD",950000
"3BkfiiuW2TiSbALVW8B2GjZJ9bX8R3QEuf",104838312
"3DuwkZXsuM9jxbMaNv2ChT5M1a5jZDfoPq",768000
"1BVEJbBRdfQXXfzE6x87niri3zJXGq5t1F",322721
"3CwbSx9kea648LQQicm8SH3vGiEYFQ3XXp",39845344
"1KUQrcK1SFHkbYnYQcrJcUhavWC8kERuG8",285963
"1x6xbVAhciocP7PocHxo3qn2dFeaSEkA6",34070060
"1NE6h311zKQo5J36bpPPg4HPUmd2th734r",29299500
"1x6xbVAhciocP7PocHxo3qn2dFeaSEkA6",300000
"17XXCZkovpmMxBBPGoqxf8nNBWyEGxweXs",1713
"12fsLKJGSwnJE1C1PyCe1YX2PZXBfz7XoF",220440
"3QCM8NLmob1bG1tsZzKege9wNvZ9U8jfNL",18829
"3CXbWswdWzk3bhU2eHi3DArT7vCdFpxJme",16500000
"3B9k2fXV7FM498zdu1ugHbXDhZonNZm9ir",100000000
"1kqZVYPu2CB2PbPgsJNgFmsZJPE9NMUL4",24392
"d-99089f19651a6f48259d9081512cf0b8",0
"1BNxnLyZsqcGhZWFTcShSi4aATMQtQWjWz",24581
"1MSquZSzKumyQM6A3S76d2orXSvxdfrQkj",6678682
"1BKoZUP7ktPWcHnd5VBQPjvxn4Swn6iuAy",40465
"15wqzDUEMMkwBHmMpLLLhq9ffBrpLyiTqQ",25000000
"1BXNpuq9ZSEY1zTCFt8o7eKPQcgPNmzURz",477435
"1DxqUMX2s65aoT4yHYzDywFJ5HA5EFr661",960435
"d-9f82ee57aa9567d80c9f145e7b70d0db",0
"d-850b144f06f8794ccd11cc40796b4148",0
"d-b36a7cf445d5d3ffdfd85364b7426b33",0
"d-bd0c4bb88b8c830e1a55b5d16aefcf7a",0
"1EGXP8NhSHq2m4ML9AWk64UQAgrR4UfBhk",10000
"1HfzSvpBmSXCqhaPq38Lgn75o2pNiqNsg7",13226
"1Du6UaRk9syEqUzdBg46KuVAQ4g7TxJq9c",80000
"1Q5Q4K9cqrTJxgMGjetwd4UiegGS5ydRRY",78615
"1KFqzkA2xEddJgACrnvFFfhDQqA7ayXQZQ",80361
"1BXpiymP5zJy29pXF8mgHLGfWVZmqxnjZs",658938
"1KSn2tBPkwDf1b1HyqSGgR9kBwtkp2QnE3",1906304
"1CRJJg2su8nasSzHMWTGzKBGN74cu4Cgsk",200000000
"1MXS6Gs2biHXHBzsg8YK82uAEgAuueLK8o",30000
"32ZLre4dz6YdypTK2j6ZvxAS352Wqzmbw7",2700
"d-43e8ead40cd043f3763b720762d743f7",0
"3JVpMbeGdpCgkjetGKDMprADzjvMk9M5yA",2700
"d-cbddce5666ac8af7722b31f5aca3f5bd",0
"14TiXQcSxM3uSFeDJNVeeCKHhf4U2VcWng",1104
"3LQxUzikM2rWBhUFrLFNiuWPbPLLJn84DB",2104370
"1GrbL8641X8ghv4KvwfRnAaSCBMS6srEPD",94677
"1JvHGHShkLWJJ39Ty61mMtwJ6ixYKeZsEr",505627
"1N8DNGz2RQkjgGb4N19LdTx9Aqoz9pstdS",2379946
"35rT7WAeKJDqy1QZyCyT5dB3CTxLHb7W2u",5000000000
"17BBrYrMEqiTR5HAiyLX4UqCLTwk96jiNs",6882
"19Ar4BJ9iBAFaDriEgd2Nq3Lz1fXiLkE1Q",84658
"1Ksnbss3pGJ6EHY6o7cMv5cRzqbveYzbP2",255900
"1HrxbiLP7ZPikspZ2ji4Van8pCyP34ZJ2D",629762980
"19HmKt7CDRXBfUufkE8Cj6bq6zdJAg3VdJ",100246784
"1JUAQ7nDJhkBaMk4vAFyE4KthnFcdGtQ4w",2748891
"1KZFWcnS82AWjgqcHLWVn5bCDT6K6oLeku",497821
"1Mp6uTs7a9BkzcNEYHti4hSS5ecLHm5LHb",14612
"149UByzgK8JUyxuSZt9kKpejaupL92ALB3",58275000
"32rqyKD22vDbxiuQAM4o5eBTizT1MaDxhg",100000000
"13VZJ6VhPhwjDojscLmZJ3NLgtdAy2xhZP",11625
"1NtgvW4SVzDQkMG4novMpLnjBKhE1nRma2",279000
"3KXcZAUzN2NcKYreJCjMcuUke5iacu6rWP",180000
"1DroRFL3WzoKPzrjKjjpVeivcskyytpKSh",600000
"1MrfbLAE4HyFbjfYab1bKm4MVYeVqGeMjb",72769
"1BHCBCsiHrAZmn16HGT6vy4uL6CXgha4rk",12284
"15j4wBB3frhJuE28wK6wetv7C6QvFgbVgk",21790
"1ET4RHjZ9YkHTsr3XDbEkwqVMDW8DsDcj4",33349361
"3Q5vXeq38Fsq5PYEZnvxy34qJnkkWuDAKk",950000
"1DBTio5gDtzadr4xXsVxjVxzLSN64rqmEa",1904860
"1DBTio5gDtzadr4xXsVxjVxzLSN64rqmEa",1904860
"1P7u648huaaZgobD1bLrpmPECvqJ8HjQBF",328100
"17se9DBtkpKAULj3uF5EWEfnyMfKUSa2r8",1650000
"3Bz3RTDptgMjBHoXHU2Xq4KbHpPAudKj9b",2000000
"1JobwGUEcWAeJsZDt9YxzveHnmid8ss2ym",405700
"1Gf7Gdmh232mTD3tDk2BSYZxFEyxNoJm4w",1724757
"1Nj1tGAE6yEpBAuj4svEcUX5LL3v67vA5V",5878270
"3QpRgzuWM5y4zPvGU49PBu77zWEjT5ZFZK",100000
"3QpRgzuWM5y4zPvGU49PBu77zWEjT5ZFZK",200000
"39un6XXrwUQYPProKWUc9vZJso5T46A5km",2700
"d-7e91f93921be766b98ffabf0eab6f8f5",0
"3GnZjxzGj41kjvMYMiAndxQRstVvcXigjB",2700
"d-d803501210a65bb2168724ef12784d19",0
"d-fcec62f2b1468c09867536a5a4ef1446",0
"3852N3XQMMmSxGFAD52YZEERiHds66hcYg",2700
"d-229363fb65922f2f9db0267b82f9a98f",0
"d-fc9c40bcade650a9ff7e39fa0179fbbb",0
"d-50c9070a7f02d55b66df0e43a214571d",0
"39bF2NzwMRFFMPD6gC9atokCSUxD17QmES",2700
"d-5ec137dca7b2efa9d3b62f0c94c07b40",0
"d-84feb2e4c78bf602b6e11eaac5a76819",0
"366hh7Tr2nGBQUWUaHnSeVWUGGWe5junoJ",2700
"d-093d39c224e5064cc90add058f9767cb",0
"15H2inkv7kYgqefrPVwm2Nnj6gahhLNmAh",3443227
"d-922e32aef3dc51a6def3360f50e436ac",0
"33sRhc9NMHGJw4LsGjYAgTPhmBGVFP5zSL",2700
"d-7161b024ebfb16d8f60797504c271202",0
"19co2bumqnqayBs5RQH4Q2uGiR9rros127",7565723
"1PauyLqw6LhcwsAoB9xkpNMpm85G62Q1vu",2200922
"1N3TgfRTWpgRtGXrhGnVcBbBj3r5t3XSGv",478382
"38JGxWhAPohF9SZwAVtQEtqtMAnRKbXgTq",2700
"d-afb1f7155724d13545a5a6f3687a9bd0",0
"1HBuvXm2jaBD3ypxuTdETr5YL5152fcBGE",994444
"1KHJnVCQssVLdiaZQiLK4oFGwdxcXkdWyG",2308057
"1A6EoU39a65ozypNedtGDZJVbJUV9rscWu",185013
"3FJpAdNKy3QcXxAWyanXe1gU6WjsLuAdz8",647721
"1Ez7cgQMaqcqWSY61RsB19EHADzxbk6QuC",620000
"1CJN1CouK9J4yEKZdz5SnjvHJKZ2s1YQGD",483703
"1K14NzZeUAdDsPgBri9ouUh2tgnykkLQt",4648200
"1Fwbd2uZHDJwoaqhYHqLpufaTk1qBv6RNs",1926000
"3Cmqpt4Den5KSxc86HSw9oB29VmZfXC2YM",444000
"1DDgxqgqG2vx9LuH6QVXt4Aq8DKCc7erpH",120000
"1H4waJZp6aLtnvJ1qvpY3uUrCCp25vNmFs",741000
"1Eas8JZPHBzkNvpsjsxkqpEHjASqXW9CsF",370000
"32mxRkXsbtNXrQ4xT5qaXpebAwC1K672iz",681791
"1BDmwT9UG5T9Y15QBcpUzwBN4VdpS9totR",212774
"1EEc9ZHgnvZdKrEZEs88hYZi9Q59Uzo4Si",38162
"19uc4tay66vJpX6SAuQi2r4mXnwWeZprkp",851184
"1GJ3vVJzcJZ2hxs8MxCMXm3DRxn9e4NBCc",5699541
"1GDucB6N1YdCwDmi6tvtK5353RhYSXegN3",5699541
"1Cu8tXbzJo3wu1EW4kZqPudszRqZ3h4RLc",5699541
"1DiqcY8SRj2J6ENZTR64GL5RUjUN4U7Dor",5699540
"1FEKUsC1p4jW1GUiyiQvT5Xuxqs2JmTAtX",5698331
"15zWW9kbSfqo7frj6wbH8bQwJZAaUZddyC",28836766
"13ZCZZ5wS9fGWGZmW7gmtubf3vksq5dpwe",48600000
"1DijYgf3sFWYMQVauV5pyoRcSENiZGDecf",107552600
"1LPm4vqTbmnJVhXGiS2ukNiiAFQQC2k9Re",1707278
"1Q54CrT4aFcZhWkyaKsaS5f7D8EWG9wDvh",5120000
"13LuPhNUskjXc8ejkBNFzeqjQV6hpQQAPt",32400
"3LEwgUGp4mtnPpdm7Dhs3xSDR3T7Ln2bu4",6739
"1Me2B83HFoWdFX14fMqrVxrWqkdLAmDZ66",17750000
"15jiN79pWwiJM3cRctEwEVf6SypGSxCSKM",2300000
"1JBGipvCUtFYJPs4wq6MxGh6EnBVLABnhv",6124689
"19XKKCmdAEY4jweiQGgeiBmLej3q7sZHgz",86666
"1Lz6Jj49ZHuoNXPs7yG16Q86uHkH4RUP1W",29073
"1FcgXUKkj9DhwHvdRgAXqy6P1eA4R1xcpE",50000
"1GSqnFiVH5Vw63F9n1YxG7m325cMtWsPQi",1000000
"1FhHs7CAx5yeQ8yf4kX7aoQkgcZTkSWqrK",359600
"1HpytzJgVyjTgmMMR6YFjZFMwQd9nhtHLs",2600000
"1LFroK5XiDbvDGcjgxMAjGEiVbph4xQbqM",905704
"18y1u9wdCoYTBUr2zuL6chEquGGfUw1c5k",348730
"1NrxB3ywxi9PPpgewxugufb3MWadrtyCPf",2261014
"1jCoFv75hygRp58XoYUZSbSdK5ppE6br7",3420000
"3HKt9kFgjvnzu5Pi25Tqo4LAvKsrxskWrX",267000
"38xQyWHXCV69aeN15RfBpA3tmJQrDnDNz3",22262
"1DbDisizdUvsZUe2A3kJRNyBssk5mL9g8X",1300000
"1CsqG3TAPkHfPLyGrBJZyCGrY2mqzvjrW",350662
"1DwmXwjNfFgdzA9yvwGPcu6kfv3znGBN7n",3000
"d-e68fc56466581f4d0cce22ce3f7ef355",0
"31vDLwTmcYgcnvhmzbvWKb8NhEnWDbRqy2",3000
"3JnFBLxDCutY3bZEZsPTkHAaUA1bxmEMX2",22100
"3LxcSba6mpkRg7b3HQMF7kVHnzTjNs3YjZ",550000
"3LKdMKYUhv3hLMTJvXYawJ6jS2EF3U9eGT",1000000
"15R63Hsu8DA4f2kTeAjm1zKyx8aLh3wRLr",9221000
"14TPdi5Sk35w3PDa8rQcTQFxfKgufPQAZM",809995
"3DuwkZXsuM9jxbMaNv2ChT5M1a5jZDfoPq",821627
"34vhEsjEHA9oY3DM2WE7KGtqLaNecZGbcH",150000000
"39i9uG4skMfiTMU3421sWn5PswDKbnGGqZ",300000000
"3KCXCUpz8JMBoteSJt5fTaHUSmkQhhhw8X",275000000
"1LpxNXosrSuEc6a97EZtiRWvUteEvym7NL",10149063
"1KnRi7tWjfXcsuQucU9Fbq5pCgzPPezxcy",100000
"1KuWknbf7ipNnZsAiXXWiWaXzP4vG3psDi",51893
"1AQLxnk3hKqX1unHvhnmM3f5RnYirxn16o",220000
"153KHKkVidPv1DSa62jGUjpDqYeksg6Lna",10000
"1D6pZbTzqPSQoBFFvvLdJxmvLkCNPxNFfg",8689456
"13sHHCku9uaZrKBg2o8EetB3hkJxfNBmRD",10000
"14QpnYc8ME8rZPiWL1do2nGqWAXJ4fr9Ev",18306
"15urGLGvik4ohGA55eybyjCk75DsBwFdVA",493024
"195dc6ct4e3acScVdMzNbVzwFbpaqBhXiK",2354638
"1EvvztYPchboFVqf1WM53gme96idRNsXUj",26377
"39go8pyPWoBW5hhYnRW6kRrAKFMtzu7u8D",450000
"14bWYSPH5cSTZUaC81ybSrtGYK5mYtk2q2",3431783
"3Dcs2foNBTenGeTrbt8W4TsMpW2ebiPJs5",435000
"1N3wnaQRTFWhcDNQHQWS5xA7Sy6qYPwuy6",35406000
"13qmw8VXFj6zx3W9mwF7RKzpfZwVVzG1Ej",99900000
"1J6LXznbzppiSbfaUmkoh2DESLdUkBfxKD",20385000
"3HtMgF89qxmQzgBSQuwGpz5Na42x3sQ16t",186400000
"1BRuVhseqoRMtkHcr2yrCCWhQ4j43R5uYp",1149900000
"1DfTF3FSsf7odgFEqs5tJ6eH4NJH5vzgtW",99900000
"1PTsDFo1fb66izdik4KNsuf6acRcYrc1HR",13992000
"1HqtCBXSp3yGaZWiZdPuTCNy9XbSnMkjmP",1900000
"1KtrBjpfGuYysrLwidFP5dUekpeCgpMMTH",8796
"d-68b826b517f4335df4c6046e122274ca",0
"d-19ca6ea2825d90bda3a465e959ad6be6",0
"d-93c7991a9a7f902fa261b132f96fea95",0
"1E6pqboQTBfagQKRS9WYddg6sMJGvm5Hpk",101486
"d-147c375dc440909e8e3eb0e62b216a40",0
"d-eb0f3e0ae8b5909234628b0d9c8c183a",0
"d-3a5b3efbf7dc780981634a1cbd1369ae",0
"17wWDwwYtTHZ7pYVkWxrx7S3zXoBXL6MJw",546
"d-34f0b651a3f171e1de9339d024973a03",0
"1157tH2DzQmrXBeJRtTSV4rgyYKUMSFd1y",546
"d-6deb3a87194decbe2a86ff23d5d31e3d",0
"193QepyLx7jw7uMT6izs4uGGLsMmg5BLHE",1221365
"1HQWSg5hzCHduNMfdkDbCkacbTPqRNL7Y1",106098
"1BJfvd5Q9pzYrsVTngLxBTmkZyLto1eLP2",5000000
"16RPuuFVwsrU5wBaka11YTYKWTZVkN6njC",506114
"1M7J9pZaQkVaEqqtxhX8gXBdXtVDVyNUF5",9304286
"1DpA47vA9U98p89qBNoMyETZh1U1QAVJbj",25286761
"1G6yV6JN5Qdzdt9nuBcnRNsiSZQG7xMUnZ",25286761
"17FowGS4E19qYoYCjcaB3N6CX3jAHJyg9z",1264824
"1Drr8AgkcVQXYtPtAbU3p2jVcXjLmjXNTN",1396440
"1AQHS5iNfWGEvGEgT5shaPtYNLKaWVjkFr",12644817
"19cfr3Gg2HkcuRshPJEu4L5f2U5rde4fyi",12646098
"17n6TWQush5VMHRbyjosXJ5tJR6GdxCb7n",1264953
"16MzCuGzMmAp57RVy83jDTbUTypq4Nw2GT",1264953
"1GuM4g95Wtho6KKADbWUSKcUGjzsaAa1aw",25287262
"1FPgxrpHUUWkbaTCLGA1W52ZTynMrUrd6p",2529934
"d-29d72798f6cd150b2da26253770749f0",0
"1M1ag1bUjeHZDkweifhcewpFdLWTAZDFso",1004891
"1CnGdFvCiGddZPbimos9sVCN6Q7BWW2xNZ",2000000000
"1F8EkNorekCGpDbfLRcodUXvvFw5ihHVP4",451880
"1P6yhiR37PvvzZDqUFdFEe6ksZo3ZUsU2Z",8416755
"1Pfjvb654kYThLGX8rktqXsVTR1SA5spo5",7650700
"1M4iEHeMEjgtwqLMumZa9RtN1ugcQGzFow",2000000000
"1AuJF7GHq2XNWALJZgSnDtAXM6PsutPjom",22074
"1HTUKWkY4nFG4i8WyRJsX4e9EmxxGAjZxL",1296
"1DDfMcsbZo5gwxZ4zQUBUviakE9rZoBHEU",13831
"1C9G4Q682Juq8NCaFN5fsbJF7mW2iDdw1r",233887
"1LmmGNk8S2aEHGyL2JiUFzKXwXPieW5hFx",13271400
"1GhvBRfAk1pCqfPN84FecY9Tcaq2Xpzajn",28358
"1PrkzKhWozQf2x6ZqiB36yzz7Vd8141dqt",2601256
"19YZDxEf7SiYcbX3LFvTsyGKSsAhH6wYjv",65306
"17k3N1WF3PaQqsCB2abbw6x4niHN1tDXQ5",1328309
"1Kn23UzNFmVZ2CvLtoFyifZP8s4yZgTx6i",5740147
"3JACsbvaFV8zc5hQcoqxK1HTzWgC5FhhkH",807365
"3HZFbd8ya13fewR57BR1Haxxp76UPJEEfT",16408
"d-0d7cbb27d3ad291735969dd5f9a6cd7f",0
"d-4bd2d3936c7ef0db17e63d5d4b8fb238",0
"18BM79J4foCW1Zsovi53Cp66HjrmE1YVh5",497901
"1hah6iSrQd2EV9wwVC2AFsz9ddPZikrop",396162
"12PpCM2nyKMw4no3svtatCFJH75tRhdiPN",170884
"1KaZZPLgXDCYvaj1E3EuqE7B4HdUVAxrpF",8048
"d-140b9dbaeefba65189568b6544a8ada9",0
"3Pj4cdfomnYQEte9UQTGu9V6bAGTaLsXPR",1199856
"139Asn47S1Xpuxrw4VJ6k1s4H1EV8kF4gk",4857527
"1G52xsTRPV8iDaYN7AESYpETe8HFjZg7GX",383921
"1EQsAZVuVuJtyb5jKLjtmirwuGdyycGKZH",1166000
"1BQpvrQGMVuqXBSEmM44hHPrLW4ukBa6L7",1473040
"14wzwJNscvUfRJyeKt3y11QMNbcNBMDX93",507176
"137LuxiyzSRgb5J9UZpvnWywv6X6zFBZ53",249717
"1FFGr5JGnCo6Tf7oWy8t4cVDnxGLFQa3Y",790000
"3EYyfuqH7zMPUJYymbNsLjYBG2pxGjgjDe",100000
"12VJHkERE3a7ApXKU99CQc2N6TbuyW9bnZ",1093585
"d-ce1ac3594de25af081dc20b00dc858c9",0
"15XNQyhnaQpmDiviLqodtJhf7izxgmcnbR",2784
"1HAGpRsB8GqZBzEKG6VLPfJW3ZCreW9L3L",2570
"17Gi1xQrntSKnQmcnqhMf8xsLLWhVhphfZ",13179
"1ANc2hjyt9VjAvpQi33wgkcW3DD6F9Sdv2",23906
"1LMzjo4HjUrwGZ5uSpVVvtVdXiHSkEMCbo",10330
"191kyM823wc2Jct1iKCvmNREAoPYdW6qLc",22632
"1L5FsAN8ZNAwctqWvv42GoE9wTQkrt4jx8",17106
"1HyqxrHegKsUUhUxZd4iQuYRET6R6Jcctr",15002
"1LPordvRDwCX3f2eHDzGpk5GUudRkjzx6X",1210
"1AwKDpzDfJvoCDHQMJwE2t4FTXdpFBKjc6",560
"1P5QaWeJdRnu9T63yxwC42kY7n79GC96YU",5705
"1DA15EXut1dTqEsSGB6AEoKdfR1RBsu98J",2827
"1DA3PoPKJk4AvtpAPAPbgzxf79LB61emhf",2097
"1Maks3S5hz2dhXjTBsmYY4qeEPe6zF98Wu",8353
"1EkW6FAaVcxKogiYUtJzB5TBt5moFNiHfT",385237
"16u2wBZUDheqsVZNm7JxkjU9RSyruYssK5",12771
"134tXJiCQTphYENpvEGGfGkn3rYMxNyrvg",17222
"19ZeuCmTe6u3EPwougi3FPL59STZHW316b",11596
"1ArPFrYbEeFVemFDJsYN2sGL3mF5fHxZrB",6552
"1BPgb213zQLJJW9BhiwnDdebMp9w8K8mkw",13674
"1746bvzkb2CuufraWpPxTqj2WCGTAJM7iC",770000
"1HNa6ZqmzRBUhBDCo1gPfW3X5Amdws9wgS",22278
"1V497vyCuE3pbJUvfjYDnQdsYA97wmdVE",20593
"1HhXW7DBfF7SV23r4HTyWKW6zNAB8dULjb",9276
"1K14Gwh1T9xjqtrGYBcLDJgfPBGJJfZtXK",19188
"12TBsoHmRg7p1QyxNvuLTsF6jNMfa3wJYH",13704
"1PamVTY5nUiWdwyrCgtaXHbb131xvskbci",2903
"1B2AFiMiJseg1z9BcuwuDJ6yVRzgtVrZeJ",7368
"1FKMg6yT2XBwoXMSuCE99W7Uhm7ZiYUt1E",450652
"1MEtoy3gY2bWSSdwgxxyvsFyMF9azSVkqd",10895
"1Q4BcBTJgxKmsbkpw5WcU9jB4vCJXgtWDX",7177
"1LN2szoZpJfAMsMANpDCr3R2THsTh2j8CT",3700000
"1GRojd1TDV3FLARzf48FnD2Kvwo1BFDMaZ",2098
"1CZPff3mHucqFxHN4ZMyEE5zBzhDru1Ba8",5087
"1PLZJC6cLm5wumrKwKqqnKLso459zb4wKv",1372
"12Vw3JxrY9QDGNqCRBX6pWNJdFdhnc8L1s",10063
"1EpvsCxJnpe5VFTXVRmxeuhx6vdCsFcXHX",15753
"1PvSLvpkLuvhQxfbEtriw9kQY8BKwgn5KZ",650891
"1BuLbXz1G5xeiAVU2JH7oDmPKzN2xRtMtd",18364
"1NTiNRqHQAWcD2oXKxfXQT6867f2jQ3Meh",758
"1G7L4W4HUtkoGk96txgX7JhyoaWqDqdmFC",4002
"13K66CLTnPM6WHW8J3XKqQhts1M7oxobZ6",1864891
"19JXGjC5Zr8gPnu3u7KxJESVD2i1e1bjrS",23990
"1FVWUiUcL8EcS8TF1hVRTav4HDnZgkns26",5002
"1DPNFyUgCrPEdwf3puTvMFScfXtMHbPhhA",5849
"17XjZhB7hAHeyJ91esMy1fa9hXw5oMrspb",615764
"12PN4TBxuyg8Y9gc1um8kUeDB6vb7dvUe4",5859
"1EuEJHR7WztKJZaMfHgWo29cL11YmWQgUz",10000
"1HVUKxeMY6Joszsm2vNMsZ1xq51nYPMBh8",789
