"recipient","value"
"134sevqiRy8Bnn9Fs2krLdixT3SDRkDByb",6252
"1MBGavinWuiJCF6thGfEriB2WhDD5nhB2a",5460
"19xdtGmG5RH2jwuJbuYKBFbgvEKWkJ9tna",5460
"1DaHiEUqtfx4icqZwWMPYnfu3rVeK5QTfy",100000
"19ZK5eBU6y7LNa5W7B5ML8vxb7X7i2wTjt",150000
"1DmbuwaL5tVBBfDvRrMFcD7GWoepWFbpnN",96938677
"1EQrhbRFZ9yocoEa1vyMmR41ruGepFJa7G",135405
"1GKSM8vE8ZGeoUmUzczAbkb9d6q2DcnuCA",6000000
"1EcKvcxRB6xNwy4FoBChQwnYDRiT5mFsAB",1432317
"1H8acAaBD3tJuByc2FPr5MeAff9zQGsBcS",1021699
"15cfq7Qektz4HQ5Z3VkVdomeHrBPTwu2Am",5533595
"19wu9jDg5c29dSLH31QitGSbR9Avo85UPa",28035721
"14kV77VzMhEbmrqfQxETWS5gAWGM3PCwej",3021704
"1GvZvyqB48xLRsMaNgYVJD3NWS3AiUxMxA",1048335
"1GHuxjT77J17KeBXiQ1XXdZJgnQ8kAiis",1019845
"1DJfhw7LJJyLUeJiG7mqQVFYbQ4NCz6gEp",400000
"1HknyeGZUL69zxdPeYK6rpv4reGWtcNLfw",11840
"1KmHW7Fw1bYq6wSu3drJL8PtE3AbjWBv1u",18000
"18rxoq2jwsoixD8Fpr6LLUK1utggP8ZGK6",12000
"1BPSouywi55MpYvGRd3jATm6PBmDf2aDFg",27760
"1ErC6vWMC6mwmxV1oAyd8jM3La6xtvVT9",30720
"1FN7kgpYhqV3MSd8DCY2WGnZgvtiyM7YSo",26320
"1D3pEE1quhD1fKhPotCSGWGCzdp14Nt1cM",23520
"149ZgfvcHUn9v3TsELbSYizZMiLWhQJ9Z2",10640
"1L4GUhXEuVo5yeiQNtdJYuugh5s5Pr5mJV",20560
"1JhBJSVa5YVHD7BfZW7Yc1L2WmCwD9bcG5",12800
"14xAzHG9sa9kB2TT9Zi61PPMsj7UAubbp4",20080
"19L59xK4NHoeKjQiZZWmRBJMXBdYbuRjSM",11200
"1NrUtTNndCdogr4Y8PMM7jPH6489qXqTTs",20960
"13g8LBFRqJ7K3MySZ7mkJwDeuGsm46YcUi",21760
"14giY4HhTVLtKyX13zwkftLVCScFWQQL38",19200
"12UroQKVxnGW1wRo22m3oxWJxruu7csuL3",14960
"1JoLXjJCLScyKLWWrJ2ajMVozYF8u3FFHr",15200
"1EXwzPfz4G7R9eG2USzWbHgjYvPSZ3ytCB",12800
"12DzmPs71S9n9rt55BNUT5KnWnfzF23Juo",10480
"1nfEVnoYRs6k7bFaQvaSUEwjoU1Qib85N",11200
"1FdVatQ5JVhUCQaiwYgVwPPs8XdvF31EBe",19280
"1J7XzkaQogQjLM7hhih6qKkAtR9gKP9q6Y",15440
"16VxVpyFCzWbSXKvEGaHw3PYvaTp1tvaHX",15680
"19RLfvePc3imK5WG2YmCR6R5BbfB8NdqST",10480
"1GYfSPQenHMq1uekBGXu8BiAohf84KEfsR",13840
"1BYzK2B4qxDewgW22km1qkFG1BgiCewakJ",12800
"1G4F15YrXiCcEwQbbqQR3vNKuHjhLMewZb",12800
"1JDUTdCk25nBwRzgYvQ3jj3DQWsWXzumoc",16480
"1PSGqkmC7zutvDsghb9ZeTB4nCZs9XRxwi",12800
"15kKic5LauZvwGhGaLZPovFS791eudWCba",12800
"1D7hCcGfyUr57EnwAi31N52sbcieCzXZSK",11200
"146X7VALsmz6VQYCzfCenm6MZWJHQ89fDz",14800
"1MYUWNU9MW1TVm2bEp3T97WVHSxQtJWo51",14800
"1CatdQUdCBJc3b74B1ETHUtYph3NcgGLP",10400
"14NJtWEuq37u2N4QqSwUxEZsiJbSaEuxkx",11200
"1A4DV2zu33MnuPZVQMDEd3B458SLuxMgX",12800
"1JTWWc6WoeXWh38tL5avKSzB8aJU9i41gb",14320
"1Hot4be3ZZnkUjsr6E4fYW8a1SMmVkBd9m",12640
"19fo4mqHbPLXPrCmxfPttDrdgbTdxoHekz",23120
"1H9Ye5hrDkagbjiLmgmUQJiwPoq8xCSZiq",11440
"1GMQcDciJsYfvegiLMdxW1AbmVogkt9JAR",13680
"1DyzaBvF3W7Jn5FqnR7TmaHZDTAUwozwyM",18240
