"recipient","value"
"1DL4Aost95uazTwpUU67Ujv8wj9DnVBf4V",6394
"1Ki6oV2yBiqH4HKAmKX2U5GAVpdqE8RdBn",6441
"1KEfyqez3es3ys5Pyxoo92qiNAk73bG2Lc",9390
"1NbkCcK1dJ4DLYdFJ8mAqJDzpvj1RNn2kF",7566
"1GKd4krmQna4bS5EyC6yBbbKURc9cBjhLr",6591
"1C4L3iLRe6S96ejidJeyE6DoBk6cvLkVkB",8023
"1ECKxjKHsApbKFaTvdCfDbN7hY11QZx3UV",7638
"19aXRr5mqcfLGjTeTJGL7cZFWzsVihkNk1",6885
"14oZdFuuFedG354EiCMobYR9BD7MEJzVBA",6478
"1AsE9kEe1Dba1pp8QKhEKGsjQ9m8RRZCR3",6383
"1PJHjzWeXSCt9Vg3PC2JCKhupimsBxowgM",7289
"16pUnCEr9hNehxAz8kySWBdp95b3h2ooVe",6159
"12KU1RBGaPJMGgaskHvWGZMiE3jdFMKKra",7486
"17AeRMTRaSCPtYvAqqp4om45vt8eGAmAEp",7166
"15wcm1ZxixUjjq3tKEoKT55qLttoCN2TBY",6929
"1MhHneGve8sKeBsMEkmo6k8iPnnG7SLviM",6610
"1M4689D4dRHzMGtjMdM6ssAuR57K2GzXUr",6628
"18JHGZsQPw6U3Xk5LPwZkVY3xSEu1txZo3",1000000
"14uFBYqoNqLLSwvxnbwNa33WLrkrAbjhRQ",90000
"1DzJKQxPx7u3RjqZwy3497qo79fBuHgEBX",5460
"17mFpirkZRtgndTU1ze4Qk99xkiS6tNMZr",24000
"1AgBWqKDpN8SfEKiCKm14KNgttEprWN8jq",24000
"1DDQzaynXz4dTtAtKeRphm2Kq7tNpf6mJG",40000000
"1Ct3PT7dzeXwfToHbe4Cdgnop1D1R5RBEn",420869
"1PMoqVb8SJ6giNLUpxz7FZ58MDFmhPX7cY",1329729
"15bJCo9rrbCAxqT3TWrPT9c6VUJJQBarEs",79990
"1HVG44dfrZ2xEKURENFbPvWyWVpTJXaSnh",52051
"1L3W58FY9EXmGXMhUQ49AwG81GafismW8W",50000
"1ACzqHbAm9kYecjurP562VJS9hbzxK9wRz",1530000
"1PxYJLJtYzqgi4UkpW2QKrmrrNoG9RYNA8",1000000000
"1AQaHKqGvETSHHNTbeLB5AeQKDhnBHchCC",7770300
"17N6iGHyK7uqicgD8Zf3fX9bc9kMNxNYFC",685750523
"1CE7tVN99J4eQgR8asABntY5PYc28XzAWG",92089
"1BW1NdtWjMpCv4QmV7fMxxrT4U3RegW7ZU",10000
"1Ns4t11S3Wau1Z4no7Yt5DKvJ6R3DEYdNP",60936
"1FtM9VKdXiurH2rwjjkLsM4vA83YeSjapL",70000
"17L2zbmcsmGnW1QAPiyLVcgBCRA8YoTFkP",1853225
"1Q5qLHf1UKEzSvCmGtFqQ16DRXByTedFY2",713112
"1BCdrTq1zNqbmDRXYshBTzYBcNp5oYLwrc",9219436
"1K7iwLabdQJbebDwEXtbtaxsN3vuzVdr6f",1000000
"1Box7j4t7aAbv5WRdBJACQybauwp2nY17D",100000000
"1a8JUkHETzkEyUjHYKgU3WV4vPShRDdx8",100000000
"1D6p69xmakX7ZQoCHQjD6HsrPGoDNYSL1P",6410256
"15yf2obj2BsfX7cYRDyRs9coiWndGzRyB3",2440000
"131x7wk8MKoCmGZKfQfzipEz8yHe2JbH2Q",2000000
"17VJ7HmNRYdBpMo4skvNAsdBM2NinDMMs9",1000000
"1Jwn4dpWE5jdmpTupmxi2s14bavbMMMBn1",1000000
"1PThQstGRjrZSHGbdqb7M943qNSqamsUNE",1000000
"1HMG27rS21FQ2osveSSfFW67gDfg5GfV9w",2000000
"1LZo3M1ZegeWpJLrysPjmZndtRg62uMAf2",1000000
"1A9ngjwWooR5EmwVx3ZENH8ajEUa2evGd3",1000000
