"recipient","value"
"1A94459ka8UHFe58wUu2ijPtypj3Yqo3sK",30000
"1FzunZzUXetAxqrWquoyjGAy2mNX5DRitA",51394
"1Pdc1S47eRWrL1dBLJ1LfyKk7m8XVZv3TZ",18000000
"1PkYEaCu6N1yzQShWi7Z5JpgdP1x2Dnhw6",22604000
"1LTBCyh9dKhNNZFaByPXfrkeuAD7yr6A4b",55430
"3MVPTehQnoKD3pQgz1kuCugw16X8FHEaKJ",121000
"1Ch8YrypakohM1Zx3WcuZwLxR3YRnrS671",34570
"1Dig1N49Pg5xGb9zZ9xijGMxdQRt5euadH",2046141
"1QJ5W3DiFBbAjHTcyQ27JoNswLqYAL6cSL",2910000
"1SBvshM2FjWdFeJUsH81QwqjuTkpHZ9oD",13110
"1GXCYbaj4b9fPXjQ63Devx1b9Gd2aG2hxQ",500000
"1CRxpDSw9KUqXF9vYeKfPsHJQviib5LZc6",442140
"1BSNL58aRdTi6cuFGqbPmXwVy2syY2ZDoH",60935
"1AiL2v9UPAKyLzuHpUMBTqxfedycpnV3ht",125860
"1AfdbCzDrRrMEqAXkF8kxVRCkPzB8HxoHD",9980000
"17rrUoFudjeq28UNADrncWKB55jrrSM6Wu",66924
"1Gc9MtQDxp2mmVFhsxsxZNyZDnrg8FzYBk",25860
"1GjUpfojWpTZpwKZyUVu4VJBY2kDwufw4J",19290
"17F7RbNoWxsjsCHdFMP3aRdMLsnLB2J9dv",28813
"19pWpbMVhQFxPBx3FX332WRJPFoPS5vj6W",37570
"1HnitPPgfekzDtfyX2GfS9LgM61hd9A5TK",87570
"14RsnJbGcSnsWwh4fVjNb23hGeJFj8Pthy",27415
"18wVMyNG2xVSSfqDmbTVAdhC25Txot2VD9",87570
"1GgDZJBZTVhSdPj1AynZJw1Kqd6PATpJrG",38903
"1AfdbCzDrRrMEqAXkF8kxVRCkPzB8HxoHD",4980000
"1AfdbCzDrRrMEqAXkF8kxVRCkPzB8HxoHD",9980000
"1CALcqvJpoVdkdDFE4zH73JaPz2bgraFjq",463841
"36aUkaM6B6dLVAE5kMQww2CNjQagG4CsRY",100000
"1JxrHozBnT52kstseGznavGnUQ2VbvPPmQ",5794531
"1AsLQBUPC3RC2RnwZapSZfRFuubyu9PqM",100000
"1CBfJWK9923AygDjugnibD6jscbXUH1pdB",173100
"3PhMrLKDwZkrSMT1aiN6ihSAN21poEyoMr",20000
"36SQtbNbVEPEtoS6AtgazoTqWXry57Cvn3",34000
"15P7efMA3KtNpsQyKCQrGNRdiJJdHnFxB9",52000
"3JaUcncDRid8YRLr7MjVwWkXDBBqtk2tdy",80000
"3GQ6EzuspVgM2JMHbTJHL48zSEhL2oqjEc",20000
"1N8HhjLS5VGTCZSSbAxssDMUQwbpd6gpX8",12936
"12b2FzzeHSrRAnedLjg22uxGFqP4ZAGjDN",15579
"14QDtzeBYbR4fHQfiuCG5UipWkxZ9aQ58V",15469
"13zcXUbdEZ3zhmExEAe8mE6NiGy6N8HeZ1",12440
"1PtkSEEypn7izFKVF6iLfKc4ChCgNkVy2D",15401
"1zsuxGJkM5MCH1wyrpFEtagpSm8FHzcGv",11300
"39zbNXM23YGxpjRNzwdu1bLJpcM2uxGK4u",21600
"3EbzDs8wJiuntpHzAA2PEHDqd6YCYwqVJ2",316764
"3PxXPX8V4axe5kHAegBHFKxBxUAJQDhDfb",15600
"37Eb7TSSiwk4yUy2R7vjpJfrDsZYC1Bc2L",11401
"1NmbcYm61ySTeNQAASY7SaFSn4FpNfxvmR",15840
"19dfE4E7oh9UvDE8ya9d19nqcmhzHR8XMr",16440
"1P5ZARHYyRnBG4j9CbN9xx8o9Ae8EcyEBr",14340
"19M58VzVo8DB1ShUMJ8MuQnMygmh4hBoir",15260
"3BMEXsHLS4MyHCv6GZkQD6B346wdfoTivA",29000000
"13He1D8yH3wNutcwRZGkmxyhFXELiqSS62",15124
"3G4qiG71CoqxcFUSHHqwPMnHcKERgkb83C",145000
"3QF8DX5KQcV5GorrQgMJCEEoB9Dh15pdNg",19800
"3BMEXdfxedTa36rK8dfQtXqFYk5D51AvuL",558010
"1LRGvEUcdTC646gbGnKLaWnnTfcYVgm3UK",5278800
"1AfdbCzDrRrMEqAXkF8kxVRCkPzB8HxoHD",9980000
"d-af323aaad95fbaafe662a9e4d92f59d4",0
"d-1ad532534cf480f7678e6d540b643d8f",0
"d-af70bf0c3d4573dd2475084eb7ee488d",0
"1JhP4HKoYEQT9ht2iVmvA3XAzRLaSoqcXg",450749
