"recipient","value"
"1CA4oGbSM6aFHXU8mF4jzUL9TjBkcgVxep",30000
"142aPRL5SPvWJsUbxEYyVNNreXKhMzo4yF",3009
"15o9mRGPY1n1xCWi8bg1CB2gVfcMhWEJsR",3021
"1HHrpdcZcJ6zsGmG4TtyS9FA2Dj9hAYka6",3064
"1LGYrg2vMmHWrLuzY6cjRabABLE45GHRyS",3081
"12VDCnPQXVSuAexMk2ypWcWMkkhpe4zJ5L",3115
"12ekWTTdporigjd5u3bomwznurLgVt82KR",3224
"3HrxJYC9du6KRSXnvhYDisoazQedEGZdYt",10000
"3PjzDPTEUhyyUxLUWv3EUS7rviDDbuFQHF",100000
"3EGgxxLTxS3twj3QZyjC5nBnZ1C7F5cxDh",20210
"191oG8G22KHNy7zgHrHZnk1Xf7eXGBY7k6",20000
"3NaJ3ikgxzfXvMiE1tJaUMJrpAmjw7x8Ej",23000
"1CUjV1FuUeJnqKJhfihwMcE4ZP6Ay7V82D",23800
"3KACQ6yYy5hZn599CwKt6WMyxQ19LuJNfK",20000
"3FvL35EkuoAdRSGZGoQASNcj6HAM4tVHev",20000
"1E76tuwfFskBcXRrfqw91PWkEGZippqMCJ",21170
"3LXuj7vPnbqeaizpS5bAv1JFB1g3H2oN4e",20074
"327LiMnxadco7Fc8gFoLmfN3FB9RBJFXYt",20078
"1L5Fsg9woXsUpTS6JmjTFCjmupVxnFPTzm",20000
"14nSJrDjf9ZffCL2JwBnbH5wuenPqb4jgJ",11350
"16LXvPpy6gyWg9JsEmx19MLHmqiE3LPF5R",13650
"16YS7n4gNSptsjyWTJZ84ASjR9GrAJSkRK",8210
"1L7JRiwMPdibY2bUL3TJgZoUEXsYYkfmwM",13572
"1N5TK6sPWABJKvZo7PnkL7jU3CJA3sKMP1",58000
"1LTBCyh9dKhNNZFaByPXfrkeuAD7yr6A4b",45430
"35ZHYdeYXEvzY6HqB9NDov67hXsScBSpkj",540000
"3Ak54kf3GdQjh1yTn7kA4wgcMrwd1EQhAR",820000
"1EAzzSPuioshtwXgcCu2wQY7qdMqLzSuEh",10073
"14GxJfJuY8qZpGeDudK1fPv2FEqjt4NnYg",7053
"3HrxJYC9du6KRSXnvhYDisoazQedEGZdYt",10000
"191oG8G22KHNy7zgHrHZnk1Xf7eXGBY7k6",27651
"1C4hQuvD5pANdAiBzsejBYHMGsceMXbVqN",5541
"1D86nW9ux5gLmWHKwiR4MnmTEQGKmrDm1k",4221
"1P5KBKuCN6eNr7S4cjmVibsd6fxrRkTAG8",3600
"1H31CTzHn43Q5Somd5xQkZSCZEndN5SWB3",1200
"13ETamWptkhMa1q8LCGxDTcHWTMjjTDQD5",2000000
"1KF3pT9Qt6CJmzgk4mpwc3iK7KUhjFy5ZL",10000
"1LJU2QwbCNsJzFANAXbbG1DXW9nsAQJnYX",20000
"1rJUT9yQwYTSuijZmW6L5TfusEysCt1NU",6171
"13ECUfRqFtVyG33LGNVdjurGoEviE2Xv6E",8070
"1G9qbXw83RyZ6adFeFUA6REttkYxjLunL9",7000
"1GWRxy6n4XMGrFX24ExZ8fJZDvPeuGavfG",314900
"17pLqHDJMAhbxpxewpqgmCkFgGPNW99qpt",5220
"1GfFzi7TiCbG9AJnJuWB1Cyg957eWKc8oZ",7570
"1NLRhAhKHXgU9eyXsi84kbrxtk1qTRj9cQ",1393
"15PfKK8YaphfAVNiUVytstKjACEDWyepnR",500000
"1B2tJteE9Hb8oWsxpWgoxdaGdmdejtY1UD",15140
"19M2SpbX5YL3qJgAR7628V8nbWm6KQMxou",162770
"1FGxzuzSLDeS5Bp5AgSaUYm1pMGbkJE7sV",337668
"1F9gk6G2awdPBv8gK7kveFSjZHasKGH7eR",122554
"1KoXpHQGGU3HB5TGpiaGDaPr3aYUeQRNyZ",17570
"1JWJhEiBqPSrcsaxZePvrfCY5BX6k8tFTz",51290
"1J8wY4VunnBQA43HzHCrKFdDw9T9QyJrSw",6430
"1NfdvHAsME1KDieodhsQg1BbWGaUb7svMZ",1830500
"14GMjcqLSfkL7qf5Xw8hZbwWz1fggnnDqf",7189877
"1AdX4qYnUWVFzafeTzT8zigdAuDeecMt3R",10252
"1JPF2jH3pbsB3Ae3B2eRvu7yGam8WAkUNp",1276
"16dNfW1DrW328jP2yTTh2N7XbVqB4PKkHs",386884
"146ppEp1gwa6SBWSTMVahc2HAu8mtmgmZR",4383
"1kDujWwsrMhwMtroecVPNtf7jKUQ2Ysw6",8855
"1GuwUXHuQ1yMnFtNMq1TNbUWNU4TB4mPyW",52710
"1DW1PuNTPF79u4rYNh444sp3Fg5yCo51u6",7570
"1L9SPhM8f4orqD6CRDjAwnJb6uuFg8HTNk",70718
"1MPAdzwdkMPSSAL1WJoG8A1RChsi6Ch52j",50000
"14XWfywtSwojeyqvkkCJ2g6MKZi6eVqpTs",2710
"17avy24ddgJdQVoNobLJuteRUa6BihVkt8",4570
"1KxFgngVKDDPp9HuuEsB3Scd5hvpa86NEv",3091
"1C88tufW2BMQMsBCMrTwf1Rk2osUEZwaC",4812
"15cw1oeLDm5SJuKMC8UwquiF6XXX8HftL2",101470
"13knd2AzJNZaXJxSgkd5fARVpr9KFwt88y",741820
"1L36fQqLB6uBRbctgZEybKUiLwSNFryoXo",3714
"155jNFuUE88ojeJGiWBt45dQrMNMUUShXX",43579
"143zFmW8nx7KaKgtRTbnTgoRv5XQCJ3a3v",334670
"1EcGksiKisCa4LiYuYL5Jz5M3cL9vDGiS9",846434
"17P6MWatoCgtyAxnFGKvt7kHUSkR4BurpF",832720
"1Lqb3AGVytVsF2drRxSncb9ppcCbwX59zG",18000
"3JZpJm1aRe3cHmdhHvRq8nNBR23eb2mQE7",10002
"1HYK1mc8HxXyWoRwwyyLJ5GZUgbA5F7V8y",10042
"1HdVhG66CBEYwMaa3dAFpmof89caUnby1f",10073
"1QHw6xGnBMcqrrvneusthZS4ruCa8fiywW",10361
"3PBK1ys8JrqrtD1sTiS6nkcYqJqjgewFE5",10014
"19VguAKz7oyN5podvV4KqxSK1adaiyzTk3",10284
"1LgjRVMs3NuR5DEojczFqPKy6YXrqPPHoV",11015
"1FdUpj7c3xTXr9PmB7CjSeAqdXcbyFTLf4",10605
"1JCUazWhq9PBTuExpZDS3CHxhVkCGLWp44",10245
"147pz57KG5sYWDBtXLB2TaFUgbEdEc5M8X",10228
"19WHgSaVePVX8h2pbGR5uy9uUB9Q3mJgT",10021
"12gBKvGQ9ZgnbyXe8abUbtHtseTbLJQ8gU",12005
"1MND6S6HpqrcQVcGrmon5W494yHbmVDGxw",11352
"16KwmTtzehuGvB2Q3Lai4smusmv2i6pbBh",10445
"1MgP7CRgpk8TAJu3iLL6E9CcNCQQ2W8RU4",11337
"1PyhqWoaAWM9Adkqq2rBHZ4tALk5Xiap1n",10478
"3C6MsmdfBGYynEcuJfbrT8S4WW5jnqdXxQ",11365
"1JYm2WDpdLMC8tA1xxUy7TJFntLYBjunRN",10091
"1KwqSnafTHentVNfBhoTw9XXtyvgBou5BD",11019
"15P337wo9J2oanBRPTi6vV7LdwF7AfZNLk",10001
"1GyJb6nHsggkxFvYVFhAz25ErJpp6jrtUN",10017
"1N2skAqMnP8BHhCu8ZBcEeC7Dqu4th7NTS",10185
"15YLkNRScsifyzUN3QQQBovsqMPpPaNVMR",10845
"14W5RjX3CebabEAtSR11rmWZU32iqSV9SK",11044
"37BZ7UizVkpae2z3NUjcaLbytcW6n2AYHe",10004
"1L32DzDhermz6CJwGousGDK6fjyw6k6Gie",10004
"3QPuSU7rgF82NjE74UuHtDhKN2PCL7ddAD",10131
"1CQ4ZfzNgYHPsstNY5JPC8ESqGQAB6f9Xo",10066
"175LT7yM9iiVSXGHdWAHPAv3ncY6PGqQZH",10251
"1AeP18EZupxR8UJgVgaKun72TcXBNinav8",10108
"3CFUfdX86yK6FB6movco6WvYofSFQqHZZF",10205
"35kYkbNctTDxhfBoJLy8RgzeCCBfswBjun",10025
"1Kd6b3Fg6RM2vi9upHxDkbiWCNCpbjTiJw",10130
"1MiqddYxv4gpPqzZbK5qiHeq72DBSmKF18",12484
"1JdE1gLDnJHQeRkYGRz3mzquXNtr6gFaZZ",10450
"31hpfgqi31LztZLj8L1z2JQ3cRCnGznCGb",100923
"3BQxe8ZFxHn9WbyRQqLMqE1eUGS4HcPK1y",10007
"19NNud3cRMJKN65jVGV98tLLDrDGiTi6gN",10225
"3GeLc3XsBkci7Gz2pAngScA1xiox8wjDyc",20315
"1A4MHmRpa7yTTpEoSqvsBaTgFSySquz5fU",10058
"15yv6npK3WMTFVePdmcv7w64BzQViv12o9",10013
"1A1bpsnwePmogarkAA2WMDQ4noN32PXRFU",10014
"143MFJY5Gpex3gWp8zhHggcKYTwcoem1hD",10048
"1CGWk1YCfX89KHVrsoz9iCyc241qbQ4uVh",10025
"1PyNfuGMGi9vUmiGTLgmxZDvtCsZNA5cBk",10006
"1LcL4UhhqUfahFk3hm5SJE68sxgzxweZZQ",10001
"1GnsWjX2JEBt8TSz1aS4zo66hE5PjfpbKs",10156
"1N2TcFY1j4FQYJ4oBeHTMZnaPsZNsPRaDZ",45883
"38Stfkv3nqn463VbHLZhwwz8UqzcYuscyg",433500
"33uGRwiWN41ExFyCyLWyEpZBQV6nUa8th3",80000
"1ELXNLpW5t6XJUxqy57qt2yk27S8V8EmLy",1030000
"32n7ueDCZEBJx3w1BHJ7eCpTq5HCqBLjSY",210000
"1Pb6jxkHgY25nSQuVmNvk7wquPqePMeysS",5798
"1GY3BMq9a92Zw1MWS39XRXzGWEqRLnp29D",10555
"182utpDCuWGnqiP4evxwfh3edxnXSn4Yyk",3069
"17ujGWJBeQVWop9uzkcgmvS5Hw3TXhv9KT",3162
"1HfRw7tRLuNeyfRnktukCot3665F2raU9P",20194
"19N9aJUEitBUkzUsyyEGeTDAaje7UquE6X",8840
"157XYJAVoyCv6nfCVsTMFC5FVp1fAi3un9",13703
"144DywbGTciAutc29VSPfwnWMt9Y8y8wWw",12065
"3H6ZXNnEMtm35KC4pYaMzVWPoMe4F2EzCB",738892
"1FKHv7HbmoNxoxEjxdpq95Bf13GLqBnwCB",8095
"1EMYmAN3JBKVbm7EwTTPtvJh6iWgEWSAjK",6952
"15fSQcNiX3jBxh9Swph4TF5q5sm9tk7htn",3272
"1EbPUMDuGJy4GPwP5sJzFitqSteG3xfM3x",9413
"12DX4gYuMKTqZkTi4R5joLyf4M6dnULCkw",12270
