"recipient","value"
"134HwrEd8M5YVXx1XUMwWNsnKUmndC71ks",30000
"1BgDKjTbZwQMubbeisrqqzzkCchVUJqub4",4171667
"1CwNDjFd7JPKB9CXAxthMSwViff5ghfK4c",114656
"1EXLE7wCWPqVpZevzUWqkYj79t9AkhfFc7",2295183
"1PFCQM9PQG7a6RARoNH2mRiLwx83cmJV5C",3050000
"1Q5HqAa2Y68WQpGttSWeCcVtscfegAayti",4689169
"1LTACbjSwN5RZaVsFpxS3MjMt2bGywHYvU",825298
"1EPG9behD4v79azFRA1zBodcSgsYKySwuo",235091
"17kQ5pLEye6uq7ceQtoZ8kExUr64VX5dcD",13045097
"17qDPc2YbxPwKptRqKsv6Yn4FbKBjvzCLk",5039933
"1PGhJf4k3YjCz5Z7qmN6vCjAvUiy9KnYRi",15800000
"1GWTRKiby4wgPLDMV5Fr6JKVr5eA2u3A7D",1709247
"12WwyJCvb5ekJwfcu47VuZgXPR9ojGV5tJ",61340000
"1B6QquzjeNnEhoR78LmEtewnWBNVQe3VJ3",1500000000
"1CXzNFkibUmE2rjzU5nqWfvib1B6cfe86g",1500000000
"18HqdKNqEdP5k85DE4wh7E16KngQ4a2inP",18883
"1AF9dLo7ZrhW7VzdfxnWSBE33WeXMka7dq",1
"19E3N2gtC83x1jjmVbLuhS6g7LYboZf5gL",1000000
"15p1z8iAF16TsNWd3KGdvbYrVMhdzVYJGn",1000000
"1KPe5JBMtX4b2RhbM87XMU7t4grvfHAA1M",1000000
"1H4zusvq985MeynUGkE7Juyqs1Vpwj8XvB",1000000
"13ExSj3e2wa3pwBYhvyiuULxMUTtgh5yJf",1000000
"1jwDrBJ5vRoja8aUGTg38EtnUC77oXpeP",1000000
"1MDWFxXtVAUryF8SeYbxhvWVh4qTRtE7qU",5524
"17PTP22CoicNQHW65mcq8bJdnS6CgEdSVT",5720
"13KsLeodkDHp3eLx9ZtmeaZpRUoqG4PAH9",5568
"1J2a7JTc3aVEVStSdd5DioYhD4APMhxEG7",5520
"18m3Mjwb8qy85E2Ww94seJBLx8uwcVrjXg",5913
"1ERVa5F97BY9upcLM9bCQRcnbxrKNAY71H",5500
"1CVNmiakvQHANxPAWdX9XgNc7C5VBuZV6T",5502
"18fnTNhgcEzxqYAgQ6QBeUt2wNZwBf35ko",5608
"1GfU4Vjt9M7MwUqXdg9F52BgT4KS2j7N3J",5553
"19ttBag3kYAPmFNVGdpiFoofLbAodJ8nWa",5672
"1MP98C2kW6WVszUsM5ksgqE1Mk94HsYexd",5708
"1DZFcTRVvVJrU2sE7TVgmGGyE1npLori1c",5673
"1EhBbQ2dUxxDfdD4cDpf68B9DCN8wTeit5",5676
"1D7QXt75bZ9kEVoSAMuC9ZaiMQ2aMshNct",5628
"1BoruLoQyNufNAowymBAeeHhxXJhQ37iFA",1652710
"1HLrZzm1keC8Zeu6djPdFX4AfCfAgZ1X8Y",1000089
"1EH3yE9gJHxJAur493PeZcVm7ya82ZStQi",10100
"1JfUFDGqUgrmLeig4tV8bNKs5fKq2r8Dio",10250
"13QN3CrHzWpLM9x27JeNQPN3M5r9YskAda",10200
"1MZVL2j18FsLzTaKUbd4fqZuDac8aS9n1c",10000
"16DoQdsUcSptZmWgzQ72gDKsd667aD68SC",2020003
"1AU2TSFcXYhT6Gmtu9aG9r7DDGKBaZukYH",2674419
"12FxFaZhU7gkrUXRjjvr4hromcZwiYhfBd",4171667
"m-9d5bfb9485d557d58c7812d31306291f",10860
