"recipient","value"
"14p32RH3s2bJhXK9J4YUnt898rZYPjx5pk",1000160
"1Fzbj3MFf799WMRuYFxVXAB4fNvdPXR8H2",3000
"d-f86651e267722c4f56c75b8cee4645e5",0
"1AU8zrc4Sc1eoFkerM1cUamF9Vc9QuK71o",33496
"3Nnz4YzFKRpxgk9rrFyoYNdnH4jztVXSvW",112449
"1HcL2M7Mv6fkYWKVsXnBUe6cAJ8Gte9PxD",146100
"17aL1T2FqmZufksGcQMvWv5MY1kgab4yuY",20000
"m-fe77826f18f5df0cd54c86d1f7fc6f53",7800
"m-c465fb24351cd3b2b22c21d9c15e120c",7800
"m-da12928629dbfb80a724c76cb7159916",7800
"m-6c9b6f70fdae0437a2e4032cbac72918",7800
"38ETpNi8ojWCDmiefwrFeYDieLi9Rj2PD2",390000
"16QS99pWhRrVLtoNegAbg8C5cCyb6qTDLZ",10000
"32bM6VKNhLzNS1yEvHgG7hLGzeD15Za57n",13200
"15ompeKF46NYdGH8HhPC7GJynYm9f2JEb7",1183800
"3CzM6wCTTb9m2DQy1EHRum2RgdbBPzxSfi",240000
"15qCw5XDcPRCUCC3k6fU7Attovvgtki4Pz",1000000
"16BZ23Cm2RpUmk7Q6UJ3QuStvVoPbeFqGQ",3132
"1FzBRpvpN9U9i5ip6i5k1cuHyJK2RNqEos",1000070
"1GBfHkWSXxJwYySZwqiCDSgJprRvjYpq7o",4346
"1MbmqTpuTtUj3ZA1SYkpdmWxmG1ap89L9w",7918
"m-78c0a5cda8d2bfb338d905f9513cffaa",19800
"m-f91a7bc805cd6934996b63419262382d",7800
"m-d791ba7f76640f209726ed56432d36e1",7800
"33fuQCt9JLnQo9HTyZQajuYfBEqaBm4BUt",232129
"1M1VVpQQDvtWiNb4bynA8ocqA343hJt5Yf",2490000
"1K4vu7xPPSkHdYh328dfrBFWQpqVRyFXNF",100000
"3QGosUK15wWsm1UQpQRALPamYUZPKMfDPe",140000
"36xP9eJhSVA4MjdLbkX9DLxoLRJb63dh4Y",100000
"353Wb2hmrztDc7NbBbATTeNhxv5kNib4uz",100000
"194iyFfbJKFKRGi5Ne6BDLZyEqeCFrnJPz",90000
"1HN7yFzkquU7dGwyYmmF5z6yLac7WN9KZ9",110000
"38kKty6k8hqMFi4DvNq6YcHBMKBtJuTDXc",440000
"1FT8hS8FZqomkJmcUfzFeRaXHkNwkbMJv5",110000
"1HN7yFzkquU7dGwyYmmF5z6yLac7WN9KZ9",110000
"17EZxPdernvCPjxLhhZoQKF3u1gWuacCqZ",10000
"1EXNZDaA7NTEc4sUWRs8w2FmYe4VneUcv4",10000
"17sou3aGP2rBnzThiESKaRkhUHS7veaW2f",10000
"1Jyh2mVCf4ZMRhE8tqnA1pZZvYyHCRv7ew",10000
"1HqXuEhQ7XgMaK6ZEXd1pAvmwcmMtXkWgP",10000
"1Q4DuWLBE8oWgRy6YTpttkXMn7S5j2kpA",10000
"13YJYi9gHwUGQH3NNSj1r5d4yaVnnaFrbj",207731
"13h9F2bSRu9RsxVJcWSZtv7QYXzU4UjPCn",14160
"d-a17e92484888cb72c99a97da2d6888db",0
"19rCPUTfT18EfxVpf81nKRGpXUVebX9YUk",531954
"1LACGd8gRfZJtFBN13trch4unJUZXsYXkM",20000
"1CfjaKJpeDcmyyZeQH7XCVsR2rZFSGJNbd",20000
"1FTb9oEg3554gPyY9YgBrAYknPFXL1FfrT",6000
"1PH9mrAp2L2Cj471d4Dv8kg67tQZYTQGnk",6568895
"3HjGZb16i3RVMmmZKezFjzA146AgVjXnhn",90000
"3DUvVcf9UNamxqiVCcecwpsjZ2MLgtxgQ9",290000
"38rdLXUf13MAiT1DBGp4ZZK5y5krXkMP8E",140000
