"recipient","value"
"1Ad9fAZjGAH1vfL88LhJBSB7h9Dq68BWCu",5000000000
"18rpjM27aVt6qsj6Ypqem36QsfmutMwH45",5000000000
"1NCaAt24wiTRk5vzV6L7FkspCfZFesPQLc",5000000000
"1Ayc6L8sF7P8ahf34nRimYUSiwBVcugPmn",5000000
"1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X",10000000
"1EJ8xJM8A5pTJ7uXZdJN76n5UkAoDgKDSR",5000000000
"1xgUMz4Xaw2FP5VtJEsVywJkLKddTcZTc",5000000000
"1MrmUzwvGXeFGfxyzUyuKo4CM2ejKStkHM",5000000000
"1MVLP2kRPNqz8VJUy83LstUoMQzUjgq4Zg",5000000
"1MGVMTsUe6zuMptrcLu9vgnDwkjGAVYp2q",5000000000
"16ywvpr7nARMwDvKH2pfAXrJKFsHYmYDSK",5000000000
"13AN7o5F2dgsyfc1AHjJRtPe6RubnZupnL",5000000000
"18yrwMuV7UzZZuthZzSPgWTSKs1qH8m835",5000000000
"1DFg5RYM4UXNmHpQp7RKvYCMH1xUnY2Dob",5000000000
"16G8BHBBBNgfj7sNbQSZHiFtRVyRL65AXp",5000000000
"1BFevJuU7wpNGEv9xD4GRzEGQ5VumfsBjh",5000000
"1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X",10000000
"1PMGRSRMxDwnuoYVUpowJjPXaSYMTvtGCN",1000000
"1DYuDCB976zZhAwC6uYcPL52qTuU7s9Sfg",5000000000
"1vk9FBZ6J1kvTW6Y1ND6yqEvP2WtfcBFu",5000000000
"1AosG6GfSbqB3uNTpbThhqzABzWaSo9Aez",5000000
"1BYLP6LMYFtdmUn9aRnLqXza1cx2dWxgWu",5000000000
"15BWK6sepUNLHwzbEkZX5UnvQobH9gLoM3",5000000000
"1CYNJZX4KF7Behfgqhu2aAevG538KtUUCr",5000000000
"1LWQTc5txXzJ2Wo4pNm4zcdPCRyagAjCpq",5000000000
"1HZNsUqQxKVLmfPfCAzLwrnVDzx8CxwxnM",990000000
"12sm3yRoWAFryZNKWyuiyPBDgjNNa4rjHx",5000000000
"1As4nv7kHZDPiqbKrsfVfLJvix4GK6qLSa",5000000000
"1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X",10000000
"1D946QbBgcvKFoE829jFe21wzZyyTvtfni",5000000000
"14CQ9vCswg6YyBnMnN3wPPUx1yTuHyknaP",5000000000
"1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X",10000000
"1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X",15000000
"126DDwvyM77PKSKfSHjnmp6tbd42hVJP51",5000000
"1CTFwUv4hpjG2PghFmtWWVtcDy2JqeADWi",5000000000
"1CjNSQ38irzdFKi81xDBGZXxeum8ThEKaN",1000000
"13nJg42u1BTJSimnUUCXJAHfe5fC36KiLw",5000000000
"1HkY3UiEwMFV68nw7vp6GdCFDYkQHTM5M9",5000000000
"12mEvwasYQ7gMc9cvwqPuMNPMWdPDUEYYi",5000000000
"17QaiRg32Da75oY3xDeX3YGwBciuYhVrtv",5000000
"13xmqgi1Qy21CAmkD8w67wM2JjPPZrj6n5",5000000
"1FiFRzCYN8FcofwUKwbGU9qKDoMta6jASa",5000000000
"18d7sAZCzNsGDMmXmBFSgqLp8vJUxP7iRm",5000000000
"1JoTQGGPtcwUhuzRHeQ2iAGBn5QRfzPfJR",4730000000
"1HUzaxxzqr1fA8CL2FkvyaTwdxqWQQntVB",1000000
"1FwJEEhe9BJKGQcuJ2UjRwnykF3xvpVWcu",4781000000
"1PuEB88kPef2JC7tEeNNgicb9YraySXMAn",5000000000
"1HUzaxxzqr1fA8CL2FkvyaTwdxqWQQntVB",5000000
"15bFmf52GMwf482ZYaSq8R7cHYsXGDKVZQ",5000000000
"1NwBDQcciwGwFLSkxmjKvyNnswe21C3rd1",5000000000
"1QDrD2s96ebbwbqZ6jxGURJN9jS4vgcWnu",5000000000
"1LHESnwQvp7T6qU6s4Wzj7o5oQyNV23JME",5000000000
"19p9DvTJYHdzgSG9YSFYJEWxzizmp4sMdY",5000000000
"1LzLrixpivR9TxCuYtJWCFBWq6E5y7U8Ea",5000000000
"1BoVrP97mPYibmxvbxeHQuHv8fbubKaRuu",5000000000
"12dSkjXxLtV2WzSUpik1cN9RNDfUiShGT5",5000000000
"1234uCj2Cg7pwKasXzaQcy56SNGF7xib8L",5000000000
"1FAtp86Vwz23oqQxup9mjuq37RyrYme1Eu",5000000000
"1HLnDXFVgTrkYNm9fCkAmuMwa9qzeCWTvr",5000000000
"15bh6pmvfbr8mYkJ6ZChvUxeVgcBUWv6bX",5000000000
"164X9oaZ2Wgb3AzKjNYiyuwdwwu5qwFsDd",5000000000
"1ADMtzJXi2pATwZsaid8GkG71sd3rRWAMQ",5000000000
"1DtgpFf2ZPqxuhnxGBj7weTd69L2vqGugA",5000000000
"1PcxHBZTL3Co19ozicaFXrsUoq29jjVTFa",5000000000
"1KsTG1tK1VdUADw3eYxeBGnwhLAvt8TWgu",5000000000
"1AWD339Kqs2qUPHYwXYy81ZsZ8LaWnvEoB",100000000
"1YgGFEe46KF9YX3mSJndPJBD9PPkwTsxZ",5000000
"16Q6okDaqdgLJTv3JizTCi92sNTJoYzPCq",5000000000
"1LepdkZ6GuVdBqeB9yNXpoEsoZA5zNV5M",5000000000
"1SuKG7HbREmc4veHovuSDeELBBhqabPCf",5000000000
"1HZNsUqQxKVLmfPfCAzLwrnVDzx8CxwxnM",10000000
"1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X",10000000
"1N86mA5oUpUEDcxVbonG835moz1ZZqxFRk",5000000000
"14j3NyMa5rh19FcXkeDfrVHyLvbdrijQfm",5000000
"1AWD339Kqs2qUPHYwXYy81ZsZ8LaWnvEoB",11000000
"1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X",10000000
"1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X",10000000
