"recipient","value"
"1PyJC9QDRRQDUMcwgwUp1HxkfUzH7judku",3000000
"1LEUNfMe9UmBuZkco4YT2mJ9816dDCs6fR",8000000
"1NmYdeF7mjgF3i1CrVgvA386aDazgmsp4b",1000000
"18jx7yX4utkv6SXoCTVquTCtVtjfLXfuNX",100000000
"14zZ1bC8Dseb2eEKK76CKFmRAyMsus2BUn",312323995
"16yZCXq1HPDszypQ8VTcvxnS281J9rkZXj",1000000
"1ApFUUKvypKSJWGMJgeSmQoWDoEeDejv6J",1000000
"1NF6vbN1vXq92P3hKuaSnFLGa3EFcMXyoY",10000000
"1Bd5ZdrV7BCQW8szQJrVYGJHwXWmN49YYj",116771682
"1DzD9T24kBxuhLmYkYsVAY4s2MQKtV1Jkz",2000000
"125bCgYZNfqhL5Cyn3fHi7z3a7q2SnCJEe",8000000
"1MBMUXZWvTGE1KCqSZCRGpdonvNjzT7UCf",168461388
"14kcbrxzeHfDTA2UX6ZdV5qdz7VDdJdVfF",60802021
"1AMb9NsiKU4tn4eBD4FyXAY81U267YcmKA",129315361
"1Km4kNyzPsn27Pd3KfvGr3qw758L16Phv8",100000
"1FUAybsq5mUnd71BBP3Re5oXPVNueu49vu",73425631
"1BfVjw1Y2TbSj8tCtfK3TugyfmPCgLHBy6",34376393
"1141QtN3HZpz3rtbBFBn4S82vS93jPU64p",34282876
"16Jy8RVuphzLXC24F7N98y6up3DSnjf3Ri",39973882
"1DG5oEagqGASjwjUrsRvp2E9RiRGi44n4D",36789232
"17NQuerTFgbQQBSWmCkMcsTF76Z8hVvRq4",49463469
"122Ap41nxDjYRngEDTR6nBCE45bcR4Asxd",69354958
"14Z1mazY4HfysZyMaKudFr63EwHqQT2njz",1000000
"1DNnXKkaQVpDGzp16Tos8W6ybnK22UHA63",100000
"15mYZGug6B3DNLyQTNQAGaAqF4HProK7UL",100000
"1P2BwL6eHBKuVcjKnMx8eTAtcFuWeqYASE",106565765
"1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa",230000
"1jhPeKpjyxcMmMeCw7Dpp9gnJfe2ypvrC",1059134
"1M4PNdxArb8kG2ajvpPh6yKLpeZgdiksvH",1000000
"1E8RSvDCEZ1skVqL7cfuQREQ2fC1mihUj1",3000000
"1PaHmUJC4mtyfAJ3hj9dZ21Jrt5vm8u5KN",149129513
"15JVDn2Uz6gf2C1vbeYWwgVP476VdVmoRU",557618856
"1E9inbqnDwGS314xXFuNB9FaaAMojuQwCV",3705322
"1Dp2jtc1FQB6J9ZLHV5BCxJhPYaPz4sGNJ",100000000
"1AvWAhJCnZbDN5cACwihxvRPsUwSYTZNcZ",11000000
"19YPGE55GF7XXQwZ2QrGkjtpt83PWabS3P",16000000
"1DS9pHa5QnCL1toFd9visn7saQt1jaYdNj",10441033
"1Hmbi9NBxyjk5C51YBtJGzZDQ6ZBwwN3LJ",100000
"1BPq6aAnHtaypZiFtcWQBCg94r3EU9BAZc",100000
"17xJba58HuqeeLj9y4X3SACU4ERT3pwXhh",28730084
"16SXHKkCxi75WJwbt6o7arPifpZCP5t8My",100000
"1BPSpfYfsZdKMP6FWzK8vpV9WCbwJyrCPb",17284299
"1CvSn2x1UxrJECSkyLiq9yrMkmMxgTEEEV",1000000
"1HW7n5q1fkENGprzJL7UH2cSysM4q2jaFu",25000000
"181aNBLbiu4V7zhTPwVhnFnHMdmojrtHf3",5000000
"12Y8WCTBA9P1nRViSvGKywezR5aQf4754o",100000000
"19rwMgQJXnJRqxnR2PZo1zg3eFgajGTcm6",1000000
"1912xhqtowuMS4gdygffgbq9b9sqxummpt",1000000
"1GYgSDFoadsiettcZVH766TyivWF3p8Zkf",3000000
"1FnL38ogzTs85CQ9TfYwKuBgJZAU6pTPSz",100000000
"1BraZvwG6UXsoAe51emXuFR6e8KWG3Sw4s",1000000
"15S1TFTosxrgZxkqJR2n1AFJ22ZJE2rTCk",1000000
"1EAnkhxpCnezALzTS79iu3hARJLBDbvrWq",3000000
"1PzDQWvK4xgUGkGv51tAxdd4nGhQsEMk5q",20000000
"1MZnjm4kYA63pyzd6KE9ThLwoGN7mr3qcv",1000000
"13WraqeHaQ1mkFrsqtseE4PF9duDuGZWLc",10000000
"12qhj3kPJPEDWdjpoeJD6Lk1VDeccFvuTM",1000000
"19QWw98RKc8sfz4KbXRaPfUbi5wt6LWVCN",1000000
"19wJowKgzturTFSvrAxWpf3jJvRNdDYJy9",2000000
"1FTLhq4cEnk2HxzC44TRtho9R58eASFZTV",3000000
"165muyppKjPwDWFxGSp6dKRDcShXUMKy35",1000000
"1JVCmybJi3i67Tap3c1PqcyxBA6xaUzPbS",1000000
"1E6D49WCdc6oWeE851ocuVy65fVGykS9j7",34819201
"1B221rLu9Xedv2ztt7oMP3jHw9K5PLnYTu",20367305
"1NqAhYD8hLELeFUfwhTio1RJzG86tWPUiS",1000000
"1BeXMfg8iFuhgTmThrmmkJgT4p5ZrjkyBX",2000000
"1EGchDjjq5mV7ptokb7Lq1ZxEY1XcEngsP",16347391
"1B1T681xi6gXMFEVvt7qivkDrVP73V5LT9",9000000
"1DaV1zxm4MwxFJm77NyDetx3pM1dems68e",64000000
"1nfqedh1swBsNHj5NbBXuzwVgoFqhMEWt",134792
"1GXSei1WjM5pHGJoB3pJQXCZvgdtW9MtCx",1184607
"1KEv8Q9kHaEBG3vtHG3QSnPYdwzcmA5p2",1000000
"19ArAAcWBzC4UKswMGgsthDRWwZUNsJ8RS",19608100
"1BLtXRCNEzvV5aZf7Q2Zy7VGGV9yiMmtcV",10000000
"1DZLgo9ekTwdAFRnnNgXMwnRnvgqWLf9z",504000000
"1y3y3BY96zk7hLc4Y4UGpcVbwrBg66wN4",24000000
"1KWobpzxbifQuyMYj7zmthQweg9aMsxYnL",100000
"12mwfQGEakwv7ktUmaArQGTBTXCC9bjjRz",100000
"1LXGvWSYBgTT73sKVNhZY3j5U6g2xdvJT9",1000000
"1CQWv1EWXF4MYozTFAHWK3gWge3x5xHvY1",10000000
"17hUu32TsweSkcS6NMLdZScrgwnX4YxbNh",3000000
"1D3deJssb3pbERz98Q55BZVDZdCqAqSGVc",10000000
"1KJ3hGS6ihxC493yQAqJpGTL4P9KiFUAnc",200000000
"19niHzd9bZbrHiqRFfFVqaFpA4nFMsPxSp",1000000
"1Mo6vS5KwmcwA9QQnFNTXWZv24RF555hK1",1000000
"19YdhiHArKbBSUV4SavxshfRvg2oGSXxaF",1000000
"18hpF8fayduYD6VsKbRzt5dpowCewKCYbH",51000000
"1LdScCAToLRuoz6i7bneBayBei1T2r5CQq",1000000
"1Koq4vJox6Kx9EoAjMPtj6vzpsZaEnGnzy",1000000
"1GYgSDFoadsiettcZVH766TyivWF3p8Zkf",4000000
"1BraZvwG6UXsoAe51emXuFR6e8KWG3Sw4s",1000000
"12jkGmHMYPXg5RxCV7WJJ8uh5hPoTPujfa",1000000
"15S1TFTosxrgZxkqJR2n1AFJ22ZJE2rTCk",1000000
"1D956dkdmwGkLdR99W3ePh97NYuGk1UJFX",1000000
"17ZFZ2VjffBa7hf3yfd8vwY4mz2vrFKhb3",1000000
"19YRe1JE2h56VE6cZCWcwURXHPKAmHRe9L",1000000
"1MEx4DvskHM2F2ZapYvn8AZUuUu6iajrLs",100000000
"12qhj3kPJPEDWdjpoeJD6Lk1VDeccFvuTM",1000000
"19QWw98RKc8sfz4KbXRaPfUbi5wt6LWVCN",1000000
"1K7JGve4Y5cD31dyjidkWkSmhksUKVcZSn",1000000
"1PSvHyMwRgKZyuu5Hr13V4GAxAg1pPLAuQ",1000000
"1LnfXSZbD5pmv1Tsoduu1ajYPmdcfnty1P",10000000
"1Q6kXQ7kPzjsdx6sJwq54HVsJpkUBaNU59",1019857
"1PCbt6TnhWVW9A33tcQikLoU5e3uArMqhF",41693763
"15MTApkViwnmPeJptEhNvSpr4Acjzf9arX",105606752
"1MEs1KCTCyQW4ccZAA7X1aC4SERf14QmhK",11328908
"1CMkFxfpD17E8XqiYaMeQcjdoTMgzzj8AX",28479317
"167cgeWZFQzZDqBN9RCvpS11AgR8o2u95V",105761406
"14ZZRACFyDTcAKLoRHNfAEaXvo1vd3Zb3R",9170753
"1KVsSqLWxQpxfvuASwfYTd6kfEy7XpUSx9",104817179
"1P3Gvf293L4EZ3hreo7RSQMYuFtfPJw8VJ",28941115
"174SBzcAPpqz7JNUKWGBU6btYhqVUv1K8v",6774840
"1FJxxbExufbTDgREG2nt6msL5g3fv1Lchc",407468
"186MGuX3FQNftLDBQ961iCZMZMXMgNMhxV",2000000
"1GiLL4XKAyCRSjneSEcgRgH1WeZ6oWjJDt",100000
"19ifg2uJE1CvNKXj547dxkrBqfww8tscw9",100000
"1DuFotnFp82gNAvpyAvw9H7dZHDsTGBxK3",100000
"1GdetS5aRSrvusoU7cK7tvpAeEDRf7QAyR",1119172
"15qPX2dvLmKeS6sD6WT6EM5hUdZX51HpTb",10236079
"19WrGnvbL9CJvtd4JnQ5BfueD6JCFw5oHv",1384737
"1kX8gnE85tGuLhktB28aLBH8TvQnTfS2D",2015468
"1GLRuj614ywPENoGPV1HXW5W6wiRfk4QGr",10588
"1Pote63ZeU4fgFHnTuV6sB6T7duegwi5vc",56537035
"1KV9diiAQaSKuNzjgoCZyGHSZjY9faj7Lw",53212773
"1BYTyCgS9bVZ5nvuYqiCjPGFcKVzCNDoc8",36509782
"17qj64VethK6j9jXQSegBKjGi66KdJvCQm",9714314
"1m393EtLwRD9rL8bQvVHvfMmLkMzrrkqb",41421148
"1Ngwqi63i55m9YbJaA26h17wvHikjgS142",35433658
"15TeXnSWF7Nv6PTs5rYTYt6L29tpQ7sXKj",33794969
"1MiRkXXiT8xRAzAAkFm3EEPfdFgLJo175w",2469785
"1NZrGEamLgxryVTgr4xMhCJs1cJsxToUQz",33657203
"125hDBd6ADFtTyfmmGZ9eJLqkKZH8uQhmN",140298
"14w5gECPQNkmTducEWVcmvYuWk87MQESun",9657558
"15EjtsYVKFSUFzhzGPcc5g5BswLfti1gY4",23832334
"1QE7dN8wstGGLy9iTR2eFbVahWxyCqvhyb",36866392
"1C59KyrHRVKhi4Ks4HyZToE2CKosMgCWLk",30373487
"1QHqjqXQCn2z4pX4pjVBerd1aYFtFbD71t",504996328
"1yzMqDAAkQk7k2WYwBqL1WKoQX7xMpF8r",1000000
"1oFAXMEMysbvyiTPCdbnLNnF8ZxvYxEkE",35722948
"1CjPfv9hiQj2Q2bECCs6R5Bah5NUKtZPL9",965327818
"1GTFphjtisJmhXWwG5v2JE5HyST835Qv4F",10000000
"1G73jZoyjakh9fXAnx3Nc3qsAA2y9cERBM",2000000
"14gR8waZmYbc9kU3hdYDZZ8biPpRnDT6dy",1000000
"1L6yXAsm4a6Y6Lhmh7M3jyMT8aDj2MynFR",1000000
"1J2m3X7aUwwoLmenQh8bZPytMY8PpYxu27",25000000
"1DiPw4cUyayknjF8JbToQmaGrekYLoHTdx",29000000
"1DktJfT5R61vb1wrcbd4oRU23u8FYQBHPz",106000000
"14LuuWgCDUMbLFBW9WiZyumsp9jfcX975f",7000000
"1NKoTYfTcjkYmb8vnxcZvYvPNS7j3EXn5w",6605633
"1F8FpkLm4nKvjYN51DypNG27KCQ3iCtFhM",12651810
"1C15tpQwWXL4cR9GZaDGZMabutmexhF81q",100000
"12LrCqchFdqwk7ddiZQ54D9235cdL98Upn",100000
"1CH6MnWRU2pN2BYMMydZYaySNcsegRuazF",101283552
"1F8FpkLm4nKvjYN51DypNG27KCQ3iCtFhM",8000000
"1QKMYjbwWZceibm561mKAjoQPJoRn6anhL",3000000
"1CG4wEcFnEQKvhwgwiMnMqTP4Kc1nichoL",100508967
"1KzBZ3w8BJsCaFNJnBh5H3sTuhDdwqP2Ux",4070007
"1tNvq4auEMjuo1GDqvRirGkxbRY81Yg8o",153000000
"1GkVaP4teHHmfjF11VUXbqhPqR5Qu6ZZr8",100000
"1XApMUkbpEY65szirenDiwKzYUG5g7eTn",100000
"1GCrM7pvLkxhUTnWnBpKygCMBHa6YwXTZN",32433295
"16MYz3UuGcQv35SAvQY8mgCHM3dPQkTYCG",6000000
"1Cn8rGyPBJJ94vHYyUasxrdwodGBkbv5tU",1000000
"1PWXK1fXodH2C6uuTopVpBu1Y9YMKWrZsM",1000000
"1Am2SW5CFHUjUJ77Wggz9NxSTTrKWByzF1",2000000
"1HLz1GUUeVpf3i72E6pzhjKAkSzHQB3Je5",14528817
"1KnBHGrw8sMbS7K9n991PEp1q4ao47bJ7v",1650000
"1NfZV4Psbv1yYQ3GoebuqQPRmqwZycmU5c",15925000
"1L4NhVhSZBU7tdEGiMFnqLBAexKdQf4ktk",5000000
"1Fgch3QZtQwjJmrvkJCoKtpKjvjTHbaLhD",4000000
"1AKzqxXsxPo4Z14nXEVokiBdi7dSiwEBoB",5000000
"1CCNkV5TR3Twurwp1dApYTdmfZVaT2K1fB",100000
"13ZqTyyHDueAuzNUWAzfUot7cR4aQuJqVB",1049235
"1A3m2hbtuBPs7JnwiUboZbTmHYRcLXnWix",1000000
"1tNvq4auEMjuo1GDqvRirGkxbRY81Yg8o",10130492
"1fG1298c7NeuV8N78dBNVVmeWDF5fzQqe",6000000
"1EtPw8XP6VocbdRE5UQSFK5rhkdgaHPiLm",1949200
"1G8r3ewJfCaVmzeeWxYp7vuVsGTGE33Uoz",56507661
"1GQAXrtxU7mdZSaqpMT3ZYAPQYCwXh3Pnm",7000000
"15LFMKQEYHnPnz99dz5eMfS46NEb8kdACu",293000000
"19LU9VEEWhW3DfeekasaYxPBi3eL8ubCHf",300000
"1NpDVpd8pg6T7tdHMBRHUx4gL3Q47rqzUk",2000000
"13ZqTyyHDueAuzNUWAzfUot7cR4aQuJqVB",100000
