"recipient","value"
"1NXSpgxTF4QHxKGsytiTRWjsM8qKeEosNE",4783
"1Bb94rehuvsh5wQe1LvtxQk899BP7YS78G",300000
"1NeUfWEprJtKK6QUThizLDq3ezszeZ8BKy",50246
"15dP9gNpBq1fveUm5UgkiAvVMweugbhvZn",14126
"18a1hNK6VyVG9AgFsiv8ZVBqAGZdrVtYhs",304399
"1HNXMcdUwd8o5HKSXx5aVicyyasKsEiF9K",58724
"19o6zYRHfw5NEx5jHikgPzuCeYsSExSpoe",2859000
"1JyGZWWMiF98RgHB1xytqrREBj8g544vrF",7129
"1F3XFM4m6CSnvg69dmSppd1UkDHB3zz8Bc",14968
"1CWBBE63rZWUHuLCV6tuHj1utsrQ3SHTcv",92129
"17gin3hG7bz4tgixcM2w2Qc8Q69zcuydyT",8564
"1NsvAgBXBppfZiHmccV7QUP8pDDdC51tRT",7472
"1EXMRNnfvXLCnb6E6urpgS6ebFzYG9zo1H",13132
"17YXGKtKndd2EoGrJhm8htzrRPSNJBoNqh",69914
"13H51HJCNb2RBhq5whygCfoAFWdBKSgBR3",3488
"1CHf6G7ZL3PhR6vMisEHyZQMWPyQ2upuEs",10088
"1GMBE7KadSJ7g7PmKSyVD8WLmsrZH4re17",11357
"1KKuXggLUUqDJsCYUavARd6i9cy292mhUz",10020
"1G5tdEzPe7VqVCAbC8xn8Pdovmry6njWUp",10032
"1JCUazWhq9PBTuExpZDS3CHxhVkCGLWp44",10542
"12W4hhkscFoLLX4gpLh9x9GV8qY9KTdNxh",2541736
"1AQtDGFmaSnKwh6Wz75kVe7NyK9PZ5tmyr",15602
"3D7P2VvTwtUGJHzX3aUJbamGT3cSkHFchz",368269
"1FRc2suyWiCQHCpzuskWTu5fwDGBGHp5Wu",154671
"12pbP1qBXaN2XgA22jSGqJCvoGaZmEZo51",3787
"1NjWzZ8SpFAZYZ4VjWejg4fLDdmShQPjDA",455396
"17sM7W5kkVYhXP5qKJwPAiYZ8SDFbmJ5da",5648
"3CHBQD5SjaMumxGkcprZ5H3iGdAgdascJM",150048
"1FU1NGcNGZdzJG15bLK2HtdnpghkzDus8h",5875
"16wGRnvEUMGcHmY7G4cPUsG2UewvLMkqRS",5294
"1JWam6MoeWDuBjUajywSd5W4T9DRMwMguS",15262
"17rPZVgKxdDw8Am3F38MGPJwtfy6fATQqZ",28805
"12hcRCX3cXqmVb2YXxQiTx8jeBuCoJDQEC",9882
"1G1511YJkvfLXVCWpD84Si5R8GAj2CUqSP",3294
"123LyS9YEykxCyhzmNNUVvnsimszqWYkCv",109997
"1DmiG1jpH27arkYckK8a7ZuW7doRN8qSfG",4968
"1FB2Qygr5aW7Wzmhr2mEtTYLyQSc2fu5S9",44844
"17hewitfXcrEMqLmrzvnyeatiWyaC7ei7t",47924
"1P4deNjqb8PdcJUWyFEXV1Lu93YCZnipxx",1677155
"1K9WNsnjYr4vceej4M65jrVv1B8YcJwFM6",1500000
"1MZviZKUq8YneNwb4F4KPmEZwoBKGjif76",150616
"1Hznxrx6qBbrh42kmGX7ce7tCFPr1Z5UUM",826803
"1JRUd4ggrLvYnDNPjG4Jx8T648fEKQtmn2",31672
"1Pk4tegsRieFKeNgMSeij7qC93ru7tZcwH",4739
"1MLBmgrDVg8QR9K2HnCTGp3ZjaefgnjPpD",47129
"17gVDiifTxtacvX1gYDSy63mQvswojVbeM",72496
"1ACzxyKRP5ivotHrTmb8drX7HpEDWtMBxC",65193
"1CXhsA2dZqsJ7mMdhiFnKS8uaqVbDMWTge",149508
"16fDq2m5TnCZL5xawp5Tk2YFdun83wG6LY",33907
"1J7PKUtswr44XcFKyTUDfRwtvzYdr8SFAT",6749640
"1LVn48uSMg4zB865VWnSMPesqCc3aAvPHf",6777000
"1FxK4RJFUMtPwectF29ALjYE17xiGQcmTL",2296148
"1Q5aC9BWovQvoAdSSVpConUzmFAc5daWFB",29429
"1AMxwixUmJBFiroiSuYKYdXXbp93HsUwnN",2137500
"1356H2jGttjVoxdvEHemyQxdLqqcdgAU66",190893
"1DUybfYmweu3of2DdihFpdvE37xoJfYE6o",75014
"1CJ1KP3Vc4PRjMw5dTMmeVo69ycS6RQXUD",901129
"1PndHYoN7JqC1q3eJPs61xyNML6CP1oSPq",27129
"1CsN68xqXv2Skm4A5BLYPby6FcCavn9QTL",960566
"1rhUr4qr1hnvm9tLJFyoPCJ13Hg6eG45J",723634
"1KHBoKYsdmuCCXW8wmuEjnrt4incambcNB",9134
"1ML4fPFgHy3V932anrUr5rtoS88QjDrFUm",13663
"1Em5DP2UjEsExLDhzZvW6xaMwxBz7eGy1s",5781
"15xaWa6SR9ickGAZyfV68pubme8yr2TzPr",3572
"1QD69unHycmfKfJBVScJxrLhAz5rF41cH",2853
"1FSc8kDgMVsCBYFHYHaq2kygiPD1hvkNSd",89276
"148kuQJLqtBRjojuTacPxjFwDDCt23i4fp",3800
