"recipient","value"
"d-048094edb5bc3f0a984395f8c6a4523b",0
"d-e777818569da4da1b74531e0aee347fb",0
"1KWhTJRmnNuGYxvXopFW3H8FaPbwHTZn1i",12904058
"1MWVcB2DjorpaieBJLs2adwp4H8ZLTm2Mx",30600000
"1CRGwS5Uno3eZFcetM6EjMMmH36w5tPEVL",17467554
"1Be3zdNQmoMgvAWoCDUTjMpYxqXjaUPFUy",6555348
"13wTDbFuseF5fq4Y1B6pvD4errp3LaimJn",14010000
"16LZJfFgpmDrGpmUEkaZYrvZxTg5P1vW5T",4973250
"d-400955267d04bbeacddef195adb65d17",0
"d-55be16282117843d9259a254058cdcef",0
"14kCEzWqC58oYVwq36bKi4jHPYL7sziGYu",600
"d-6ad34a9b4ebee3c203d75a8443a64f03",0
"1KGbaeiYbBoxvh7xkHBcNmjcCDboyHtR5r",16000
"1KGbaeiYbBoxvh7xkHBcNmjcCDboyHtR5r",16000
"1JLar6N83vSgmU8FJ573wHUDXDe5RdnUm2",26843
"d-c548a85e90921c860038bdeed7cf5f63",0
"14Xb8ApqrmJwSdDWmotaWHgocYHKyRnUgf",21485
"1LS7x3Rq9EQ7h2m7sLxyJaDrovnMRTmWSc",4768
"1F1NWxYwBBykfJ8qAX6xE1FPwsHzXoyZj2",23659
"1NTe51xmCz9cDhbgFkePVGrLxPQUCqnhah",6200
"1EAAkgZijUbYdhPTB1JLdhCoaCURnhTRqU",618267
"19c8cPHqqArNkxXa49EHdDCAipnYQ8RYEE",307617
"1LVz9yarRvWcVCUTETp8yiVryNRtXtcmXq",323107
"1BcsbpB3n2DxkgVL6dmuRJNEbg8D9dEwKZ",308024
"13HcoYfvRJTSas7d8CFgnBGMbaVKUCG3ug",337690
"1PWDhtGDo5pH25g2BnA3VPZ1oMTZgtKgRE",315404
"1F1WHqZ77ALo9cAogmzBbP2dWW7oh2rcis",338017
"1CTgdBR1LsE35AwrSXQkyZKdS9ZeXMDn2n",340028
"19mjNSGuxJoR3qHEm77pamc8WY8GR4pw3q",993581
"18v2egd4DxnnTsNyUr5iMLfTR3rUJtPzxZ",1000653
"1GAyh8dMLyapZnzZt3nnmw6CfVc8nv2xxK",10853527
"1CJ5h7h6rAXiPUEiXcLKgsE5YFGxUqjBhE",274863
"1Lwfxx8Bn1c513aSLCE2tLzQ9V7XYbdJeE",278238
"16j857gADzNoTQtDUBjgnWvXj84PNFMS13",275156
"1HtMGSTX4FqtRdPym3zqKFCgAbb5pMBPM7",276572
"1NZ651iKsohxijQpgXnpXYM6t4yUJx7NEX",269166
"39KgXGLE8orQ56wCbrmtZJWGMME3Hwppbd",270887
"3KPY2QZzq4rGiMHsfPBTSpRDFSzoBVDeRM",266128
"1HdR9QpV3kQMh6kBWiNLF9NrtgHTi2LsK1",270606
"1EyKBENgoGS5o6KvTEedBERNXGP421dwT2",3384665
"19Cq538mjq84kXHeiHQCeQsskGqdRVNox",3535975
"1QaMsQfKEYigRk25pQ7aQPp53v2VmCYhv",109665
"1Cmf1aHUEcaxsn2CWtBVS59HgxbheR365P",110729
"12do4JjBzY1HCjhtgmgmBPM3pY9jNzp3en",109677
"1J2BeNDEBvroxEE3K9h1q99V72QTkbHwuR",109552
"1JHtLM1QciRH5uD6dFtWa8fmiZ33NKv5SJ",110331
"13Yyt4e3hhesZ6RGmX3jrNFrzbLRs6o76b",109464
"1HNXS9XEa6tuvuK45nVnCqFpi9qSpKybS",110197
"16z47Bs1nVfM8bYhBkzhS8bkGwsRqPfuoM",109627
"12U5eunXnrg98U5NrXb9B2FcA9SKCtnJa8",109757
"1GHU2j8yEx9Ud787MdSDHpEdWVwJWP9GsE",109420
"14PoweArQJskUSnYw2fQXMV8EysFicwdmW",109521
"17HemKhCWJTBUpaEU6gRW2fYf4CdhPJ5Uw",110867
"12ycAhwayjje6LNYneow8821FBe8vG2JE4",109658
"17kxyX3sJwiH1CyihVKjuejBjuRKAuLWSH",109887
"1Gm28B2R1kQfEu79FaYRdJxYC9MAREcVUW",109270
"14C1iqSPn2Qva8hWDjQ4EvFchHaqC9N7Zc",110842
"14VLSSbJt4XWi6DvAKQ5vG4k3yzQxNVZSy",111681
"1Q8UaUgHN5yXM7Vg5MfWttWuufGU8eSMku",109278
"1HsPfQvd7wTXgFjR4BqL9HdM9JHZwJ8qLT",109896
"12Gp2Pea4tuU5abJshobFfJv2NwVTbskPG",109476
"15yp24U8n4GuF86y6UHz49QavYBte8HKhX",110191
"3KDsvs2uLEUG94VhhEYv59voY7uN6K1ybA",114262
"19rjqBSfUSVcytBdFi87wTVmM33oE5MZVH",109759
"1PbQv8mJ8ezcTcTdRZapB1cxqe4wBTsMNL",110604
"1Nz8NzXqaFnTShDHivjrSh85DMJTNNS1gf",111343
"1HomaTM24irixQGfDmuM4bbC5DCmbNUJ37",110892
"13sNs52dPHnwCMNcnG2jPGVeMA4m9gyARa",113503
"16x7YNnETD24LsEY33z9PTYC7L84g55RQM",112446
"1EtrjFBEmNrgoM4uvAUyNPgC4fYjsVoCaD",383050
"16o798FEn3mW8pKoH9q72CwHfNDFZAVb3x",383845
"1xLhib2ULEwU5vte7znCzTeRwDKWeUgPu",371684
"12QWDkc2NHobasBeNjUCFsndZCZACHfmwA",364572
"1DTfzojWp37ZsMF65f4VsAcUZBHjQgRZyr",376781
"1P5ng8H4VXQkafbyEn6Xz69Uje86DfyxEG",104299
"16jrSrFyWVKSDWvGuVpU3DL4NiyF1yyrkL",109227
"3EnVoKKGCvNLfL5CpZSoUp45BEAyM313P9",108310
"1HCVPff8B5YuRMGh3Q5hdVCTpVRvS6Bq7Q",109113
"1PhftoMzNRXsTKdYh2NrHDFN16zNY8mUyp",108443
"18X35rKCpUrMFra4LtYMMPzjWJ18KCrRaY",105078
"1NoniaC72cuAwXunjqcN3XJGQy4eHYphFT",105776
"1Q4KqBvp88ampgVuWmGcSYCwFxmnNLbNLx",104254
"1GHGyooFKtKV5WRJpdEFEBhN466pCwNLof",107391
"16UXzfC16u8BsVSP9STrhTgYeT4atTnuo8",107683
"1MLqpxc2X8tq9Q2KjnXVn976DVAAcsjP1X",107719
"1EGF3ggvZuQW28vGidTHgn8RhLQvwdNUVs",107116
"1AW9A4FJSgPBj1YeCntJByqRmvuQMnSCvZ",106534
