"recipient","value"
"1a9kvJvtFUJgHUzCqHggg3YcGj7iDRRWv",2482368
"1GLQNLnFwagySUPHDAXUzJwP9kttGQGNTQ",846
"1EvC6uxaVGFnqSf9eabVMAkRUvja7Q3uE",181670
"1CWHWkTWaq1K5hevimJia3cyinQsrgXUvg",300000
"1JfK7Sa1sMNhZeCiNajbCsgMJ9rHFbWPkz",577
"1CVeKicV8xqMXN4V1XX9hQgWFbL13WHPPA",3628
"1s52pCMX5haZTYqnp4QdEa71sNG62H99m",410680
"32Wa2kX2dQESHpzGCje5AzBd9y4G1aHQq6",15000000
"16t2zFpUF47musyNAx1iergEwfGv2ZNXWu",86019
"1AewammLLmtvoh1Jv1Fe7iEaarBnWE3nzz",6500
"1NDSgnXQ3oongUZyXJW1z7JJgrL2C8pKfu",5382
"17KEpQAeoSaAVB37bFeqsKWmLRzsQMULQw",956
"1HkJkpexuxHHBF3BC6uqfjphz8B23QPrr9",2844
"15ueMjmATHY19uuMWqGGdoZyt7SBvTqwqc",39416
"1DXxRU4xsaNAheYsMrzcxeFdLJnaUQHy52",207669
"1Mx4QJGs9oxHG1tmDSVm16FxkTXJn8QFcV",5641
"1HAacMyXBC3DtHAA2PfcRXeLBpJPWxMpHK",733668
"12qupXoYMDgSAYrkuxHDQT1k9JzARXdRpW",60607
"1AnkEGpEM4ryJxCNDxKJEQFFUoHkmc9X57",64066
"1CkRpA13UgPnBitwMNmBfwqm8WTNutresk",3066
"1D5PWiTQ7JgEac6V5RjZpMeojwPq9PmF7r",582034
"33TYhjDSPmMKb3Y2MA6UK8JuCcguQFZAex",304310
"16ej38rpXHizkkznrrTCYrhPKUSCCPzrFz",2292
"32r6gHupYc7c491aXfUAaStKWCtAcnAKA5",5058300
"3MEKb8wtbaWg7ybNbiS93m7uRwfVCuM6Cq",80059
"32r6gHupYc7c491aXfUAaStKWCtAcnAKA5",1533883
"1GELCW8LwCCEUiZAUHn8uLTPZTqnpHWv8w",18679184
"125739QStTdFZ3VYWbHQXaKdYoiBb4WxkR",2203
"1Hio8ZXdAesf5oLr7TzswJE4WcHXDdqVSS",555
"3Kxb2btCV4g4D5qGyVEBSfqpMrK5A14Fev",55697
"3MEKb8wtbaWg7ybNbiS93m7uRwfVCuM6Cq",12000
"14qpJ8DDnS7K3tCwVNsPa9B8mKrvyetbGE",866
"1FNVhQeq4jnRvLiiqEXa92trcSAtU8wWKg",48322
"13yhmJVFYx17EtsxRuypUhwBDHyA8SVDAe",200000
"37YYPTt32w43RW4G8ixqXieFYES8TaNNrh",61273
"3NdcwpPRvi3bmQk3wRuBt3bbELmUrb87DJ",473580
"3HEKWPpKaPorma3FZzvbs2Vqr9rKws4MpK",61631
"13BCaaVfU4kAwqxaqj4F34Rc8WAZ9hCvdh",1776
"1JqDWQCcudfLhyZFGy6m9FBbX4exie9Pj5",5488
"14MzkVW5yNSzqWiW1dDV4zoQg7pcPCndY4",50400
"12gEyG2FqX2CyCGa3xiYJrFXLA2TMwY6yz",14000
"13sXwATLkmgeX3kg1cYhRnB4A2UuLoYRGa",858000
"1PA1RcBF1J2cJvCCG9BoejWSFEbV4rnt52",3142
"1KEZFtiPB2Xa9HXJQYtqbW2qnT8YwKJek3",49750000
"1AsiHFZSmwzhLHbQRcKSTMDf8w11jqZmMD",62258
"14G6mmLPYBJC8yHHcP4TGzczdyqjiLJBRZ",110270
"1KQr6skKGNRyJJZLz2tB211of1cdNE4yVx",2312
"1N5spzJonnRmkzveT1xdJ4sXmJrajYm2Mi",1096
"18H23ichAkJsoHqgJ8N9rNY9zSYZHNyXwV",500000
"3PtJ8yxbPxaAcMTx7Cy8fBL3VDLqbBKRgF",500000
"3M9nc3bWvbHbAnzS8h91MMM2eBVR6yEGJs",500000
"3AeJpox5pYE7GcZQzsxsHN2xCr5TgpW2Pa",100000
"1ENW45rao92k9N3Qh89QwFPXWttN5rBbXq",60972
"1HjHQ851h8GJKKxRnu26h7q6tj2kAcZef7",2024
"38V7iVzXWrZNhLHKmeQ71sK1dkYYNZy2VQ",550000
"37wCnnmgJo2qbpDgJghNvvsFXvGAE3SVHf",385000
"1B9RQbgHM8UyQS97aKdG2XiB37nUVvSUoC",111057
"19M7ZW9m2vk9VUG6RJ7UmqiYvbdJtVpYTF",246470
"1LRpKBSpmSnPhpdBTxsQNWpBv3js1CCZwJ",25172
"181qMWQ7SVAZ6zqUBXkLb6CdQfJSpKME9A",3992
"16SPSVfbCiszJBM6sg6UKf2fwfwtizRBk8",22018480
"31xNhvpyDu2ohTzteLxQ4XmnCp22bDJnt2",477259
"19mfeh4x14KMxsFUdRfzvZ7oRoYf66e6XY",216800
"1NKxji1H4FNhCPTfiNx4ZBqvAreGom7YJU",10000
"12weZtKQ13BGp5W7FdqjsfUnbeUvqF63xL",3371195
"16s6r8w23p4ziHmAYAhJStu89Dis6iiUgT",1255350
"1BsuBCyTMJEcRQfMBmPz4urXrSfzxpWnN9",37000
"1PPm5w6FDUQE3eNSzX8JvzD5G185E1GNyj",500000
"1BHjy3TJ52wdL7hgbRqsoNNtkYE4VeAnH",500000
"1BHjy3TJ52wdL7hgbRqsoNNtkYE4VeAnH",500000
"1BHjy3TJ52wdL7hgbRqsoNNtkYE4VeAnH",500000
"1GUitNDEbthLxn8LxrrhSUmgUqTLmm7k1Q",7804
"3CF4AL3TNosnZirbr911Z3m5Cbvr1MXS9N",100000
"3JDyoyumZe4KqyP8X43cPxB3L1WAcA7ZAh",220000
"3MZcHHotPEwFHEqYM3HiY6myZ4RL8XrL95",67007
"1Ms79s5kTwF8qEN1S2btmBvTio2QTDKzua",590552
"1GR5mj5QfNMTQ3vZfKynsyNavKDat5EPmP",10000
"1HhzvuU87kvmeN9jNiuvoKVqVeb3s1GVxF",724111
"1C7RBFU2d9ohbKJxFtJJ7YmHEGij6DyYm3",21690
"17UJh4b95Xv3iM58NsQE7uSSUgedu4svxY",46332
"1FGF8QhuqcQvo7twkAiRbBmhfiBymLpQRt",33280
"1HRMvwMXUfaLy3hD3P1V3NH3pMUfr9Yk2q",49602
"1JkDB5yEun9X2ziD4mVcbxdXrGbDdHmyHg",40898
"1PDhJN21TMtTa3Tr2orYA7ZiMhBCSGuHJ4",18578
"1A78hbDUFPvjm96AVipKfv8GYix717HPhQ",16853
