"recipient","value"
"1EY4JuSjJKEXWXbWTyhPYQZE9qKZYpQEZu",1000000
"1GFeh65dUBH8TLrq51m6KKB2WJCtj8itrA",1000000
"1GRCkpZbMvKy6hvfC1pavTGneaTGtcmWjF",1000000
"1HPFTNE9kjXKity5JyESQpUfxBnyeWZt13",1000000
"12gNWgxN9e7DitXS3S2vtRwQm1NrczfKJv",1000000
"12Z9GXTGkRbS35VLu7B8CjHbdNDTWPca3B",1000000
"1KkrcD4KboAiJJASMRWiYdUuJpgu21LiFz",1000000
"14Wh9j5aiJKFr2ncqALgsYSENkzUowk8Xi",1009328
"1E99JNDyn6sDZsVHxdwUTKXLEWz8sKJBX7",6065
"1QJV4kMWXLgfA6P4r1XQ7Cm1uz7TLAJMG6",6185
"1KMsBMzMVmtN3EoWLqYHkc7oN7RbZ37JPX",6081
"1BjaYKn4EUuiqe2CvtLQztMkP1xAspjsLB",6084
"1EWw4VmCVvQnHedYdZ8UEAuKDoPrxb4JNZ",6130
"12Y8YHpxHX3U9gawNhHvDHbg3UNddYEe3w",6146
"1QA99r7kVYwebxoanXvM5qSVpniQT6eGtU",6146
"1Ma3qYDcjgVyZSWasYQvk2VTaipSUa4iyE",6208
"1N4A1LjiH28w1DaHn52jhx4oG6nVkKD2Lv",6225
"19Qwyv5WGNKRxz7aasKejuq1nxDNhGkhFa",6226
"1MUa7GuZKpccLoahxqdaA29uH2Qb931deV",6264
"1AnMgxAtPLsivwvYHgpL17HnUBZbfgUA8D",6560
"1DDvVEYQk5zcCAVP9j6XcbwSBEGgNsetKv",6562
"19RbYkXSxEjAfyR7A6ayMZnnwt2WNcjNg1",6706
"1KUuG7haqzmKoLmwFmm3PzzhJ968JHDzhM",6818
"15Ds684BHxNTJviqc8Q7JDhHPoj2437FP1",7210
"13EcTkhtrGUtQah78KF2HSVPfEiaJtj9Zs",7290
"1FzdENpmGyNhKcEbwGKNFoKkSP63RMr195",7906
"1HwHRc5egPEsE2nDB4L8Kea9yRJRbqdS5Z",7930
"1FYfU4cWkcdg2EbPi6uuvjJ6HpGWC5vpmh",9125330
"1EZzKxtQh89iCdmFgajchZgHBPwfWepDmb",1882352
"1EZzKxtQh89iCdmFgajchZgHBPwfWepDmb",1680672
