"recipient","value"
"1CXnHz77i7o6JrZPZp1kZuE148jK73yfgP",100208032
"1FeEur3HjaAsbJ9L8yyXA8vgRqHRGrFU8u",114940
"181KoGwpDNNEVvWyEvHpM2SLWQDXwLvofS",180231
"1EjxoVFCVNPvhZk5iyfqeYiKg9MoojKQXC",126454
"197NrAUDjAdYwDE28D16bgruiEqtkVU6Kj",1060124
"1CM353apsabhKuZaa3fRwkAx9RQHyiUSRR",2560
"17UHDV26kHkwuZaiQSm6fQ6hBPC9D7JYpA",4160
"1NFWmVomuP2fzVmZV9K4tu4RN3hVT38YUU",1760
"1ALQ5ZWREBc1nX4e4NwXjAhUFGcu7nr1w2",1600
"1J4yRgZincxaGMCvwTek4d8b3UbjrmkRBs",2640
"1D5x8QL8NNhGnGhiVFCsYMDNFTKW8JVADA",2400
"1ES2oPSbK5bmGHk8qQtMcQUgibVEa9dJ5T",800
"14Hz1dj3ByeC12aoo1mAYTqWHaXtqXYnM9",2560
"1AtGY3anjGHJtXFUZw6j86DS4doDoTSg8j",1600
"1PgsT429gwPVKWEWMvTSa33CU1jwHkDM1t",880
"1J8DZWxy57TrjWtwYhXUW2S943GeugAD9c",880
"1Ff53q9kMwRqPng1qFNvH8zMw2vncPUbgr",2560
"17MwB1hhkKhwiXkpS1fcf9n2tRa7ATBAyV",4160
"1NtDB1GeHfKeVkABgdvgAnyJDdCNFYTN3Y",4160
"1HZYNrzUAjC5gnKAkefSSsoc18SX8D85QB",1600
"19abfYd11Q3oLVTUUCNZjPkeeKtuZViABE",800
"1F9hRn8jxn8cgxMkpNSivuCQKYWVTdKdM3",1760
"1MACkKLTA4xNzfsExpTD5bJkCzynhx3BTY",2560
"1KSuyRGZj63cAdMzuGaLEbrP5NKBin3WHw",4160
"1AcFGNrEXoaNrj4SEajYV3TNFyePsdeeg6",3360
"1F1RWmnXxHR5TxKsBth3byJrUFSr2zom2T",880
"1G26XpvEicXxZNUmbcc8wiPmVHYnHMBBPF",4160
"1LReSsJrfh8X4S9Zy1RM1rtqTktzWuCvfs",800
"16XSnr3ZGoT15L6rc4Hu6NKXSkeujomMTv",1760
"1Mb3UbqHRQwyqcjurZ9CXZoYPpGDb9eyXQ",2560
"17wiFioBHV1V7A6Jim1GiRDk12UpmnMpFf",1760
"1Ey3VgK8ZBnHaQkRvuH5jgjpzUFg6DaNLY",2560
