"recipient","value"
"14SJQ5KqBKaNUsNtFnanMpT6qKdRJRcMAJ",50000
"15uQuZSMeZYw84UDjxz3J3WYs6Ps96J1vo",100668000
"19LeqFQoqj9RbsKQyPLVDqkb9Hb8nkedaB",59166
"144uK9wiqk95BVpeeyL4i7Rx9U28NwXAGR",9188
"1AyAZr4jjSeiikuQB92U6K3VwkFmjeeL49",14982
"19LeqFQoqj9RbsKQyPLVDqkb9Hb8nkedaB",80399
"1CAyK3C9aLKcuBzAjCYM4S4R7q5cJHgJwg",2740
"19GwDC7VxvLhxDk47LMSasrhgNncm7AVnr",1500
"13HN7aWdsB7FZVaEK5mK3hW9iZ1TTD62F7",3000
"1P7LH87eCtgbCLZ3QrvCzLcaaV2E4EdjnU",227093
"36Nq6epCjBR9X35VH7JTLroetXj6LzsB7o",218229
"3L3Fmr1dA1iNd4bcHPZuWE4sp84wBUC9Q2",209343
"1RXwKSsEomhRoLLk2K1dqTjbjGQdeVAkX",229970
"1M79REVcC9GhdzDR5WFExqkr6HAwmsxSqo",237729
"3MbHAnU5C5zAhtuzRvyoTQUd7TZbz668KW",234683
"3HZm8u2bxFVFLv2qMjLApmvCyvvrWsZ8a9",241396
"34jQKhYrzJ3MVtFfudPtXCuw1VByYCZuFB",235158
"1Q4ZytM6kU4DSoKCXoeV6GGkVt8ZwPJa3k",208190
"15h1SpWErAqmurqmxsVZseD3BE9aeiDqVh",136641
"34Xyp1TXVneRsc7S1K82xzk2fLhsLLCNfo",138176
"3PvqiMw4kKD1rBX7iHv225fFDb3zMYMxgb",135861
"1NfMMSkyexPCeh4NB2H3pjWPpo9Xp5ZVcR",135049
"1PhftoMzNRXsTKdYh2NrHDFN16zNY8mUyp",126052
"1GHGyooFKtKV5WRJpdEFEBhN466pCwNLof",126932
"1Kp2BsAzFiCUZJ6eeuWRoiz45qTmSqA71s",129551
"1LVz9yarRvWcVCUTETp8yiVryNRtXtcmXq",136896
"182qMGcZexNMHxoLZsmCff2LuBJww4sbbC",126802
"1hLwcs8Q9vpzWYy9UExhhBaYLzHURtLWh",127904
"1Nc2Y2yfmxwKKEB7jTAYThXhjJqngBTC88",139877
"1NnmfjF2tdu8ZRWSgPVvXRyr76Eo3USkgH",129251
"3M3NtU9a9WosNVhUSryhhYqFhhaLpzJqjU",278840
"1HtMGSTX4FqtRdPym3zqKFCgAbb5pMBPM7",295463
"1NWsbrvSda41YKc45pztj4X3qoyCpeQodb",298936
"3DHKNy2GT6rcf7GkiFFneZGMEbtML91dZ8",296064
"1DingTgdfxN4pzjJQZ1UHeGZukkrqQjJrj",294151
"1Q8UaUgHN5yXM7Vg5MfWttWuufGU8eSMku",298163
"19gdKfGtfdUxY8uRR67BVHCnWJr1bh75Fa",300114
"1J5doWJ2NxfE7r9SkRgonufCog7pbfYUuT",277149
"1AJ333wCrcdSygcQaB6MH2cPZjYh94u3ZP",1516817
"1C51fsTrzR3xTy7S1753uYzHLHrsnGgmPL",1484433
"19o8o3sPvM242oSzLM1BTBnz6uycGEAcmJ",1527098
"1J51t7g8tsFU8Bu7xpjU1A4wM63VG9iJBi",1454207
"1KsjVfkcfjHY1aMBfwBoPqXhxaXUPXvNob",1445083
"1AG3spihJfTGbPUpvTrERPAbg1g7z67oZj",1553815
"1KqmthWrg9bUUVTJEdemnquYwnQuabiyB1",1614265
"1GgUvYAngCiUcuZEhouWH2i2mPHTsnHDMx",1580751
"14CMJRHXXhYu4Ry1wKFiuMLEfx8YgPopdX",1320932
"1E2bhV41KM2qxPDPgcV6sh9sCmcfPXQ9Vj",1297910
"1QDKHCXc91U1DnTpfz9p7T1UKRjZhsX23u",2492729
"17HYYrSbViCwkkVWQ1eFXkCFdRu9Fgmea2",2362269
"1HsPfQvd7wTXgFjR4BqL9HdM9JHZwJ8qLT",2849707
"13s3uFyRtmJKgpGnwoP4uMdrDVbv8xuV69",25500
"16fVxcM4C1Z12Z4kQUyBV7C1V3xBBWFBiF",225000
"18Bu4zhT6vY7dSdzwiUQJi2omEavxpLY1c",1500
"18X6PiBBWcXs8b9ErFBeUANRVKLwymp29X",1500
"1VNFCJFJ5stPw8rkMb5G8WR5cG7u3dE1N",1500
"1K7WSnLbqDyzdsSHr8JPFtHEGULwzLyaXS",1500
"18yxtjWckjSaX6GP4PQdWReP3ZLQ4K2Myb",1500
"1JRmQ3n4DmVwDbaVPBAo3Gn5QuWf48qy7h",1500
"15dBhFUBqv6bixL4Kf3LAGZNPsrgQnRV9A",15000
"15cZGoePgJX3mVga9V1BXqtcTx5GP7Q3fb",3000
"175WxfWnJa2t4zcRBtmoW5sYeUpSK1fA2H",7500
"1CxU38yzmsLjC2RrovbrYhsdi22NhxnxV4",4500
"1FhWJ1xiNdbRNJnQP3CVj6VPogiKgcmz94",1500
"1NDRxyV7gue6XpyQ3CjCBWmGidPgCheefK",76500
"1KR8GN25NRG2MbcwmK3qfiHQde7Q1Qix1E",1500
"1DbJBUAyp7NyS8jsm7EpcF6WtLkZRn2oEu",54000
"1Bjjyz2dc4zWeyZvdWFg4DqMgTjGgZTdy2",1500
"1EoH6XqfKVqEi6r3V4MdHzxFaoSQP1A6zf",3000
"34BEAaBayDWY9RrZSbgxyqethsSrrP1Qsb",4500
"1HHHKFATomEdvP2g7coJydapD4RenYNmyQ",6000
"1GmBZv5dASujazZjy95ANMPQwRHGsWYnX1",15000
"18xQmgT3oaSoRw8uhQsGmQiKoM69ftGfj6",1500
"17ByQLuTDiUpkx77Zj3ctm69q7WnNBca2w",7500
"19h21VURbbSPAVHzimiFa7mKyb26y8eXHM",3000
"3C5y74EmTE1jqP1gmoN92Wq6UCxdMK3bZo",1500
"171Lcg1BhvnJbTL2Sg6tS4pRfXP8f4fiBX",3000
"34aKz7QybwZpaeox6h83CX8N6wd9QvBGVc",109500
"15sSsrqeEcqTpw9zRfdoyygaqQhSx9TB9u",4500
"1KxoqSkecXDdjgoMGQmbQb6p5sUGSMdxvA",1500
"1Lr2DtvCm8gGRk6FpSBLTAEMtpMDi7YsYj",1500
"17XGP7inxt4a1zdRkatqH7UZazJpZtLyWN",3000
"13UDXgNgGrFqaVVGzcy9RV9DYCxQCbhGUt",15000
"17n3xK8SSj1LAgT15uNrTJTwWqKnNmyVJV",1500
"1GKDyRVjBQj4sBHtaiA83sNfyFNq6ggB5S",12000
"1E5KN9uL5x3rrMoDs9bWQz8WSPHRrxiRVm",1500
"1MsLHK5QhLpY5gk5FMeVCxhdzy1WiGTHA4",1500
"1ECSMFTzjc7LxrsKA53rRpvkfh8YKcjYGC",4500
"1ANGELari6STDBtxoTwE1sro21WtLy65sq",3000
"1qZvHBdsnxvjf3UhBfFmWp1X4Zo4iwePW",1500
"1BgTZhuETedijxCkzNDTQn6PRsgJCgmTC",1500
"d-128ab62c11afa2c8279c334e8cc1380b",1
"1GW7CSLQekFLhzeHdbeqMEcpGDAm5nJxLs",1575
"15k3HjUVH4yuAhx72cxzUPEfBXQ848QTH4",5025
"1JRHDahmirZ1iouopdEx41YF3ZCifepiKU",28500
"1GWnrFViQpCa7hSV9eTZ6L1CppDwBzoh63",1500
"1DcuidscFD37gg6J3cRebuDuL8sm6SSp2Y",2025
"1JUnBHtXn4oHahiA3PV2YSzPLf6qLRgDNF",9000
"17bUrtTZJjZRwayxvoT2uqzvyGMrAwEs2W",31500
"1LgmuHcTMKbmi5Z81eVUMAnKiEbJtizMD5",1500
"13kZoM4k4p75VwYkGmwk7tuyAP8EQg6CYU",1500
"1L3A69iUXHnY9MT1habf4m6wGU8TBqxsyx",7500
"14U7NY2E8KVVv3XmQVVJnzwjpwPqnrgK2g",15000
"1DuV5xpRtkE8UErpbsXVqSMVmuUw7dxyFw",1500
"159R6gXcjuXo21npMNjBgxqDxSQejWvTX5",1500
"14fckwyyGWfyTxNQc6nif24KZ7kA2hanGt",3000
"112omLrSTCnTWqUpXVgBMAu7yJdnuwxHyD",1500
"1DuujEMMNJMhoXqfdNNKgum8aZCcRKKfJ9",4500
"1JQVLJvMm4vuo9y7DtszYqo8U4CZCM2n6Z",1500
"1J7as9iGxWkqNgcb6vWcHZHhtWEHBxFbmN",1500
"13tKWF7HcvXCZSYRFxZCYa7Vbiq1yewcHJ",3000
"1K39TUwx521DoCVyz1P96J9Le91yLTYeTf",1500
"1NcRGmfRKaPXDohg23M4xM6dh2qDpT2XWQ",1500
"1HLV5ZH2jqzotGcXNicitX963E5zCM398q",6000
"1BFkYMCZhXuTYLa2mXEEwTzgJM791WfERr",1500
"1NKLNPozu9komZhzEzHXjrTnqRnbLX15fJ",6000
"1LyPWn6zj1fy1XDRermeAcJM2JrVyWhxhB",3000
"1GUGq2chi2RKRA3cTU9zjH9JsL3crXy6f7",1500
"19ec7hVzeo72R43XHKD22szatWVopTbBjq",4500
"12D6yeacQx13mGSH73JTaNdSYdZ5fHjbFv",3000
"3FxRmkD7wpRBL7TvNssyNdwP5zen282jJV",1500
"1DNrwrH4d8rcMa4gWTXLewp5r9TJvegJjS",3000
"1KfGwHGNeU49U8dvthJLi26p8pZTrvEHBZ",3000
"13CrdJn9iNtoGpkoLGQWkBrRuv5xUPCWVn",7500
"15JDPymSZi1S3oS2hhGEJjCTzAc4k72tM8",1500
"16SDUJwZqW7nAYCtVdy5s2Koaoahq6wp6W",1500
"1LxuJQ3q1M9RC273AoXWNm4vF56Hgm9qSL",1500
"1Dj9mA4oWvcGMuY7jqNzLkM46RoUyobLmj",1500
