"recipient","value"
"1Nrr2QA5KURZYp9YT9fvZfR9NYcTAuHWXG",5000000000
"1MRHrSxnmtUTv48UpxorA9PX2nSEC9yndi",5000000000
"1ReaxMJTD2mDuBzEJUvddW2dhKoumHp55",5000000000
"1Eoy3EskdHmSFErSgwGgNHzXy1G4hLiPbx",5000000000
"1NqKY8rddEQgHRDTyhwiRY4GTWXSmErvHf",5000000000
"17KSkVatkQBSRDJukfMtgbYFQ2M3uvBL59",5000000000
"1NHVHJD9w6nWtXa4t3Z83rj22YT5XLSKvN",5000000000
"1799yCGRra931Ts4mfFzneQHUHmPRt2GQR",5000000000
"1Pv2hPJHktB53ieV8WApKgKbbBAzvL7v2p",5000000000
"17ctaFP6YTPfK8eNHJKwRraRDV7Robi7ws",5000000000
"12bFTDUAXZ59BqdS21uPXK7eRFUeHCjSgv",5000000000
"1PNF5GcNyiD7bynMXXGpnUVrLCrjosAcCy",5000000000
"19zdRPrn3RXi2LeYkZKPPBoDDauwdcggkQ",5000000000
"1BojoBki7ZgQv4dZRpDgPcSraJYzApn2Df",5000000000
"1J6CXvyKywTmoZ4xJkx9WV3CPWQndyvBkK",5000000000
"1JsvW4YDytqtsduuhbxbJm52nWdbi7Johx",5000000000
"15bG4cKEMtyJ2KFo3ud1qQ3m9qhQiNzwKN",5000000000
"1QDZmwWVk6o4TUh6KS8JJBracMB9tCyFKa",5000000000
"14Qjfd4kSu34U61FxKmXYbzTM93xjPSTav",5000000000
"1CF1WUDaxLTTJymEWXKdQXyE5Ap3Cx9V4k",5000000000
"1Mc9yttKMqBVWeUUzAHgvq6gzmgLLyELhY",5000000000
"1Pj4UnLn4Aw5CTPgCpgN53yW9JKq2pLPnY",5000000000
"1Jk3CBqeuLmfX5ZSAQD2jBW97ZYXZ6PUg2",5000000000
"1FBhDDs94R8MSGyvEfxggHbEwjZRWEQrFK",5000000000
"1Mtau3wwzhn4ir4NV9USFgwdv9x9XHBBHU",5000000000
"1MvKGyi7ssjX1qecPXepTXNpEihPhQ3T7b",5000000000
"1NVmDTwALWA6NPDw3goHpTw3YiZJ7996A8",5000000000
"1CRzb4w9Yq5tXFyCtFmhTiRPf6UyGmGCxu",5000000000
"19yFZFRUyJNb4cwCwVs3duEfHncTtqnpYR",5000000000
"1CGq9hth8jRhHHGvFi9XK6kgztn7VhyHXs",5000000000
"1JhKtBzVFsucNeQCkREed68TNUPSLucWCH",5000000000
"1CKHstBY7mgL1tk4jVsvYUSBhfpt8hKWD",5000000000
"12uMJ7CGfFHPo9SkdiRauYTkr5pKMRtVFW",5000000000
"15mVDLozNmscibeBCy33yYyH7AKdsuAcKe",5000000000
"18UFe7tzBKFbhJPB5Uosv2xLo8RBNZ8E7U",5000000000
"1CEtkTHSpMkuGbQgB48WvuAEezjSjXkfbG",5000000000
"114dc6k6Ge3Q46HRUis3ZEEUgipNSreg4V",5000000000
"1ErPeH2NtvC7z9j6C3FucVBaoexmJsxTVM",5000000000
"1JNrYUzy8pVceDBQ9t5BcSHFipayg4y2sv",5000000000
"15nCdN47WdNtubXkMfrJ1zPWaaJ3Dbokk4",5000000000
"1PaDEo6CfQoHgeqBzX9SWxhGXTBWCDHBJ8",5000000000
"1P3WitGVf8DS9BXha1pMfCFbj3QHx7cBKT",5000000000
"1CBr1XoKVK54nxnHihtCFKkgkHvpdp2Awj",5000000000
"1FUjNePwqBv2gcGZFTkCM88jTqD2gWL4NA",5000000000
"1ELxYqAwmsKHZLy1xvCaNYnpmrYsW2bGLv",5000000000
"16gNMjsWDqXEBZeK1XizWGQyxDXprrgXKf",5000000000
"1X5NfjvcBzdidakWzw37YQPXkBqXr4e6X",5000000000
"1MN82eH1Eu3hznewHFkfsAajknhj78Uup5",5000000000
"1DPdZec9nZJCcvgWqk4YceYezfL6iWFiK9",5000000000
"1E3zMpeeEDWqAuCt7hPuyTR63fJBysiRrN",5000000000
"1PSsibGQjokzMRzJyKqh1b29SCguD4w8Rr",5000000000
"1PpDHfXkBd6w8pD53PgrJYeHeebedJchmx",5000000000
"1Niw9SpBNabVfQGFNyz5cQ8wL3wZSLFbYC",5000000000
"156kg3kC7jEKSQbg5eiBHRVP1fHkHMx1vj",5000000000
"1D67Ta3r3cJHK2SFksVnUU4iweAWrqZVKs",5000000000
"14PoTfBMAVRTkUUeJ77eFDCbSHAHTZi36u",5000000000
"1MKF3DrecM8RbAV8rMfXmjBrz4dy7SBSKb",5000000000
"1DFxMALeAXFYsLQcEYryXc7JCZY1NoLHmP",5000000000
"18QqFpVeyrzH6jqW4TGjRc3bJoPUWtpK8",5000000000
"17Z2VEbHNQMWp76nfootAXEAPV2xKxeSy",5000000000
"1PEvci8FV51ABpa4mq8dyupfz6D6yXM48E",5000000000
"14TehdBELp63BZ3wPeqBwfYF7SWYWZbr8N",5000000000
"19FYQQj4t9veVnb8yR31ZSuF6SamK9RYKZ",5000000000
"1HTUif11qDAwse9fAXwcdM6o4QPx1hqrio",5000000000
"1A4fRoB5WSzt3QgE8Jbwz455mGveLYor6Q",5000000000
"16Yjhh5xz5EDh2HasdKcGZRDpaipcHA3KG",5000000000
"194vDZ9ynd1yr4jzUBUhUrCsbMvxbj1cXx",5000000000
"163Tdcam5Wje9A5vyct5VxXSJ4Hdwev9ZS",5000000000
"15JxGx37nqCp6ir9EaELheuAN9nHUgxjgj",5000000000
"1LWSk6Fnag7C4i8CZBnbq7NMtebso198HE",5000000000
"1CxPgtEsdTJP3AcDtR17ruzbEqMCDSJUhx",5000000000
"1AdwDiybfnnWj9jUob3GfNRskAcRDZgYFQ",5000000000
"1B5MUDADpgUg7DzPTVj9FYz9Y3rNp3cXLh",5000000000
"1PKoY49g4k1hgMNgt5yNPK4bjaTLCByGPE",5000000000
"1DXHfEYFoNiiuwMFqMpkvvX8VDf4pKjYMP",5000000000
"1fpmCaPxsRArEahEGqfAjZAJ8vzRDEJUP",5000000000
"1BpdZdgbtPPTbP8cm1taQoGu5WrH2coM1m",5000000000
"17w6m7etZkQxmrHaKuPJpfmvQRBcCAK1Lt",5000000000
"1EmWDFphydUGG14hJtsb5tVPcc79GDera2",5000000000
"1G6BwNR9FzQRSSM33bJtBUKYxuLuWgKfon",5000000000
"17H37GNvAsTg9HTUhuPQKGyk3Xue9Mwyq6",5000000000
"1BTSvhNCdhaNTw9TPKpNAoreZvh4276TPR",5000000000
"1KdYtnitwjyTy8sRKgwKfQ8YiicJDjdVvk",5000000000
"1GBrLv86tyaeZUkD8ymAPuYG8QiQUKcHPr",5000000000
"1K5FcXL3FGbikVTUc78aymaKNmDuJiQa85",5000000000
"1KnT26DTvstGKW7P6BxMBEz8QbKa1iix9C",5000000000
"13DY1WecqGJbH5PcwUKScRRhGfgQZj7kub",5000000000
"1HmAaYxGkCjdpGo9SBGG1idoXPcNDWEEX",5000000000
"15mJiEv1e8TeyE23n8YPsWqXnEzgnmAnR9",5000000000
"1NzXe1nv4uUi8P8RGYXDiGzvpZ5vMYvAHx",5000000000
"1DZmMw2AsKa7h6oxujEr7ZgfEc4aiDVEEo",5000000000
"1EtwjpWNWdFi8viuPP9fy4q4P92Ahe3FnU",5000000000
"1JghiGy6Y88bhXbxReRVHvTNZozfSwLteL",5000000000
"1NAKMRavgztAVjokYZjShZiNAd3Cq4ULjs",5000000000
"1MbeNTutViDyxdZ3G7AS7GqCSu8TpDVxnx",5000000000
"1LChSLQsLARoL9dNUZe6oaQPQFnWHrsK6r",5000000000
"1Ey9QHtKgcY6aLDLW2xBoMxPJbaXxZcyAK",5000000000
"13MWj5zREYhfBCfKc7X3bDTfrpmgVuciBj",5000000000
"1Ejoj2GPWTQfaSuqxusSNYN4JH7oBa1zqY",5000000000
"15FBNq3xRDzxf4G7JFRss42Edst6pi13cW",5000000000
"17gzLQ924bNxXBHjgJVBaJEQAKVYTqzaR2",5000000000
"1Ba8UQfeUVjSRw8uHNSJ9wZqAZCSqweP19",5000000000
"1KyWXrBkUGECjXVoRdmsfxpqDiyDuwpher",5000000000
"1KxvnBNny96F3S7nB166q87SD3dLreM2QV",5000000000
"178B7Bqq4MDEfQwHv2V1dm3b8piL88yQvf",5000000000
"1LnXopuS6uA6ajDtuqxQwGWX8CtQL5f8oG",5000000000
"1HULzC5qeR2uoTNGCqcDakwTMVD6umh9fB",5000000000
"15zgoo6upKZShEja85U8ef3QykGoRcmvGT",5000000000
"14RdV6JPBrTVeV5MfFqhGgfsZhMhCFotoQ",5000000000
"1K7NhPjsUbzQiD3BAMjwe22YeJXGpH8AGN",5000000000
"1MywsMecK4Qw7frhpqNB4LYiPhZf4XEk91",5000000000
"1DvqKbnqiutZyk1kufrKgJvBowdsmNGf8t",5000000000
"16REq4JzqqD15jVWGZZw1pzikSLywnbwAP",5000000000
"1JakZQmfdVLmcERcUrhk9CU3hsvNdZnHRA",5000000000
"1631FyZSNq3agR3AYjKQpxTGEuTWhtfbBB",5000000000
"1NafKBJivZBk8dHarhEeHAiMoBwDk7SXgj",5000000000
"1A98oFa9woLpQXbinFqwffstQDDmQGddtQ",5000000000
"1EvdNUyP856kfJR5wBfd57HUpDTjcuh1ux",5000000000
"1Ge7WgDQg1vcY1VbLSqAhwVe765WxBYziw",5000000000
"1Duo36afv648SsEyYh5XoG2k2a2Hv37syy",5000000000
"1BvAKo3qVxG75rpMcW9eiPkRRMYjPYt6Fd",5000000000
"1CV1A4iCqDKQeGNKbV7VRMTbXAcb49NowC",5000000000
"16RBdNrT2TEaFMD5dFo1b5Wneh8Ww5iLQj",5000000000
"17c7AMyUxom6p24D6WqDbRiAGep5kmzJqP",5000000000
"19ypu9LhTsKj98vQJZhxr6Lg7rnUdQ31mz",5000000000
"1MHDJwHphM23DTWrJEfqJn4fizAbt1mVSh",5000000000
"1CTnwnaHgvPoFH1MBrZVBjmko3htbQvSYp",5000000000
"1GBGaycFDChqzukvG6wFwuLr8Z7YsgEENP",5000000000
"1Mik7v5cD8Z61K69fKFZLM5KDUtTZU5xK4",5000000000
"1EmTTn6XjazJ8u7Cobw7gMJ3svujzx2Wx3",5000000000
"1EzVFyUHjJFbHB1Zjt78T9CN7mGDf7oEUG",5000000000
"14nUMzx4Z7WZjDwdzKwKRxZvCgZftQn4JU",5000000000
"1A7HWBZS5n77xJAcruYJHUKSW12XLv7jjy",5000000000
"1HhShPjFHYcL32V6gBoLU4xyxDVdacRsqX",5000000000
"1MYUXvWuRAzqBRQGHFiaPWyJr3TsQecT2v",5000000000
"1JZgZBjpG9EeMdAGxLkxWs3chPEGCed8YB",5000000000
"1Aoi2DAtoikGPw4hmAf4D2198k8Fp1EJw2",5000000000
"1KsXc8YExrSrqFZUXYg3DqxKdSfGxn5eHv",5000000000
"12S3tY2n4suHpZE1N17ApV3p62EFUW3nDH",5000000000
"1CCHH7z1SLv339rfcmCBxxQQU6nedx5nSD",5000000000
"1GVuD3AzRkhtPwWr3z1TdWrwa3uTggvGmG",5000000000
"18R7U77HotQP1tyocjd48Am8Dr1HdfeRCo",5000000000
"1P2W1CJjzwnHKrvFco92R8eu7KFS4Ms9Vn",5000000000
"1A1YDFcUXPv3FwWetvmkVKXVzKU79cd7xw",5000000000
"1QBET4PnZoaT6JDhcNtzNduz1L6p3ZiC1g",5000000000
"1DYBtxn7cXqHJMgP9VGJWEgYrf7Kbpg2S9",5000000000
"1JFTTMFPQKMrUceXtd11KGdezmZqYDjCpm",5000000000
"14QNpSJrm2CwDodZaJeVKgXywaGVo7XrUm",5000000000
"1Q1jbmGzyvXWsh3cWqrzaa3pE3rK99vhXt",5000000000
"1n9gJcLzfgjgjMEmY9BXSbVnHg4LioQ4E",5000000000
"16yktNDNo4KSrcwnUkooXBPi9nZrPmerxN",5000000000
"1JJ2dLAxZLNqAkdYQmB8rrbeqQtkLbABHm",5000000000
"1PgyLzHz3Y8BdeLdMQ42QRafLeBkyHtQHK",5000000000
"1JJEWgBpspK2oq54g8g7AKWtRitfxEhduC",5000000000
"1KvtGBR7MZT48Y9tbHkaNAEiNxjjnYKEHu",5000000000
"15vxdsMMeHeAg9dneWg4mpYCe18YwnTREu",5000000000
"19Bx1PW4wvNdzMiZo7iEDvEU4HSsmNj21D",5000000000
"1HLxHrzKfnFLP5UWZjmefskPoUp7XVmTMw",5000000000
"1MsAi19m1VUoNkJFwQcVMorSe1GJCDXiD4",5000000000
"18tsHutzChhvXGk8vtZrfuV36LfwJ7FLuq",5000000000
"1JaR4CNCXENM3rYAR2QSYtDKZZT8evgtcc",5000000000
"1JFYuxvzKeirV1oKedxmANrQP7NT6HchZk",5000000000
"13dGwF3RW2ARWGGSkAE3P3n1vZQkzccHoo",5000000000
"1Fe9eWooxFT2qb4GumgzV2pZ1RGhUViz5k",5000000000
"174ybxed8Kk45UqR3eCem3xXCAo3uZVC8U",5000000000
"112iKuawKTo3zqGfFHUkwgNY9sC5csMob7",5000000000
"1KgbAjPEM6iy18rscaTkQq1u8ubJL8xZRH",5000000000
"1DjzeJtcyRmHGrWnKXEHz5QH63jiYkBy7i",5000000000
"1FoT7A4xT6DXPAnK73kvNqzYyJadFEmvY4",5000000000
"1BdT4qDgDGyVS4sSNF8K49TiRmAwyez6n5",5000000000
"1EnV9dp7uTYuAFBS1HyypaCFJY49FjAWZE",5000000000
"1GmMMU7Df2YuhQJhdD7gRXVUy8aUmeiMsV",5000000000
"18PjpZyT5ELvzPgnfqUjNkm84aRv28NpDc",5000000000
"1G81XtgyGuDVma6i1qQBRUAfxi2e5nGwUP",5000000000
"1AtV6NWqAkGveH77FzU86yPV4DxWzxYg8m",5000000000
"1MumgutQhdocdnJTcaNkyPZ8F11EMBgXJX",5000000000
"1P2QiQsEVYuphb2MmVM76h1cMahoYQeoVW",5000000000
"16Jmvz3W1MG7ZnQzNW34x4ic2uuEwSKjZB",5000000000
"19W3m7NmAYjXCSjzxuqhETQuwoh3A9QYD3",5000000000
"1H8Fr7ZqLCyNSA7cZDVEq2vTy7s2y8L8Xc",5000000000
"17vazGS9AZibyaiZve5t4x17GLLpxC85SD",5000000000
"1Njp2eLQSvdnwc4kwKmwi8kRsgufV4nCya",5000000000
"1DrFVUY7mA14xkugmaiEYWQ8Prv6xXGzVF",5000000000
"1HC5w7B7nF92rL9YdYfkgqNyQoVtz4NpBh",5000000000
"1KJoMumMwnRs1Nhcm1ZeHsR9pPyy4SRqvQ",5000000000
"1NcXJKwGAbsSBCi86zjgFsLCT8HoT9nVTW",5000000000
"1Q4ZCgCdts6tLNb79vWWjvvyvPpDZcTjE",5000000000
"1F6btpewyQckRmVAU18dAusSKpynkqpphz",5000000000
"1Ajw6fPd5grNkHMK8wpP2F3AQi3RhSeqQ7",5000000000
"1MjLPVSZBZ7YWjdMrf4DUus4DVAFkpgAmD",5000000000
"1L9WHXzxMHjkzQVqNaVZDm7yRUNaXSve2r",5000000000
