"recipient","value"
"1BBEopXN7YsS1xXn9cCJWuHRh239QQy6dD",10000
"18vxMXgSpCFqr4PQmFQ4kV4DPmEEyHKKJL",10000
"1QHGN7Q5wANE8V4RmNJQzN2NMHo3rfVb24",10000
"165r1vSeud6dUBMevGdzmSHr7fzNPHt9PU",10000
"19BvjCvfvuXSJQAPa7xgygaysmQB9BNzTz",10000
"18vxMXgSpCFqr4PQmFQ4kV4DPmEEyHKKJL",10000
"1MeGh2ANCiUceJDbsEoAmEtLg1jHijiw6y",10000
"1BpnuZcdEQ9MguVKXqAGJuh9vL5TM2fGak",10000
"1N7aP3oT5TV3KK3EskA3FYZ5JZVmstRuCV",10000
"1CMErhZUXTc9rJytXUAxafbtUT16h8tWnu",10000
"18zAkHYNpaWiHheceJdRmkbninSTyHGLCd",10000
"1FHfgnF9eo4MeFLQJvsf7soyt1ZKnfHHtM",67127264
"1CH6MnWRU2pN2BYMMydZYaySNcsegRuazF",70366365
"17Fc8BhRRGzmcaK34f7PiV2iG46Q8ofenf",67164959
"1B7zVbm1CSsxcJj49QAppaAG9zKnKfA46y",10000000
"1BmRRp1v9jk3PyEKZtErUJRaRXPQkgU3zP",1005191
"15QHzsU3x6W1aEZF41CT7NhjJ6sHADE7jA",150000
"1Dsa1FuN89KuxGs62fe93z6TbmjDK6DF1G",120000
"17qqYxmQ7hwkAkvZeXDxRPnpLhRxTcHTfn",37000000
"13eXQ3M5SQ9kVcMbiYRVb6PYRmNcbfcGVR",1000000
"1J8T5YtZs4mptAF9F4Z9nNKe9RYqRt6mDB",56000
"1Pyq1XtscdhqfobLXCdPmvva3Xk8PcHzHY",48000
"1jzymvQRvM1WwfEE7GyAZpZK9TdtGbbBS",88000
"18JH8cNqebk6B9vXuNgCXDgttWqsWy89Tk",72000
"16T5FY891Fbj13yEaTgreW5sufEYnTeaSf",48000
"18zAkHYNpaWiHheceJdRmkbninSTyHGLCd",16000
"1N7aP3oT5TV3KK3EskA3FYZ5JZVmstRuCV",8000
"1DzN6cZjA3ZHQDHdbtwDzncjWt2fq5SHGb",24000
"1SRpMQYXjVNM1NAtoqH8exXshM2Rdo3Ri",32000
"16bS9n4MxQqqnJVriZuN3dneeJcwc5Qkft",16000
"15pP7PmRXGETTAWf3MvbDRWHj1mPtGeeEq",40000
"1C2QxaasQLtzi49UXnzgbhVTNfsLiYA61Y",10000000000
"1DBspBYxR4ojD4o8J5PZASZzcSr9hj8GAG",188883544
"1Anq7M76d42jCY26HgRzwXuxuAkB9qLM5C",100000
"1AnxewNYt7hfomd5L2NnDDuRXNUVzwy7vn",100000
"1JBQuh95njESuJvntuwYpnTYLwEdzskkRi",26000000
