"recipient","value"
"17ao9uXwLf7frx6kxpYezAHgghPmPtwTKp",5460
"1MBGavinWuiJCF6thGfEriB2WhDD5nhB2a",5460
"1rRbt4mf77ewqzevYhcJusn2MZScyRRmY",16369
"1JwsuzaCMX4a6YsRcecVLv6vqLN7CWhcTN",2000000
"1BBZRkRShPfa9qYuEASbRkjsJ5rDY49fzx",1000000
"1CeFG5xwfJdbdhzqTvjfb8zckPUQXFrrmS",284329
"1Np8j5jYcxGGAMm6X2FBwjbqBgYCVeSyxU",3200
"14bMiBoT2SmK6442i3UzHbCdCoBkQKRQRC",960
"1NetF6FYNRTvRDUGfa5PVRvYBMrKuyy9QS",960
"1LTneAXtPJcF187VPPT5ThFdN58H5u87Nz",3200
"1MJ8LgMgf8wTU9cBXA6jwX2P2MgJN8Hvay",3280
"1DmhX6xGenFnwVbFK8jZVp9BNUEReB9pGm",10320
"1GikCNxnjRDZv2Z3rZzDg5QNuoUzJVXVuf",800
"1LBEK9qaAy6oWuUHH86pvrPeWXMZXhUHMy",800
"19FSP6vgwvDWPJd3EiWEV6qyUczQbe4ecy",5040
"1Jun9Dtnn9MCgqH6QbP6UzhN3Us1kurBGx",800
"1HxHkSGz5z3uU5wxJ2LdHckU2xjdUAUtZM",2480
"1KFVEhP7dxWFwRQdLMVybbm7LMnDeovEvr",23520
"1GCjxXeKydQ5GaG6ecvLoMq7sCXmWGvZqU",5040
"1Q7EXX83jG9n53b9T4sA7i8zDU9Yrb16ff",1600
"13CCY3iKwqWf3pYt1ZEzPwLzsmvxK1L3dY",800
"1PN7TsaSBHaeMwYSyeKUs6GYqBXkUsyPx7",3280
"1Q18T2WWXMRErMLY8HPnNpQcd2zJvHMddu",22960
"1M7t5kKBTsiFo8GBUQPSWUQLGBNUrt4d52",9200
"1MF9xxKTaujMYk4ka9pFU6Q8t8PfC4cFwo",4240
"1AwryQXFXNNXZeUuj2JqCJqGYwtcWS27DZ",2480
"1BNTLeypNgvGPz68fkD42sYYTz6BLYQSZ9",2400
"13jAVDFERYtzwRGz6weXRK1P1LiZ2heMbF",4080
"1M9HkVpxRgoSptGt6G3TwfHWZXFziGjVLZ",35040
"14KDdGfAYrRLhFd2wCgZYUf3G1WMTkqsm8",9680
"1329EcCT58qmJWAUjjkCs3Y2dgPa7bKiw6",1680
"1273bTUvANTGGbwftNPsVTcvxh2j7ThG1v",2400
"1Kj7uDmUGtxwiNqpRjgWBwmTBCpxNEfymN",4080
"14Z5Sf2pD1F9kTAFWnYA24GN3tJmsRzvLF",6800
"1CZjDPdh9oumTKZqRb6BSTxLKP3tw8Fzkc",800
"12jggiQPnhVg5H1H8Gb8BHPNDLtBvg2eyX",800
"16gCQ6yTCMJNGDTdSKUkXWbF5pdz2NHSef",3280
"1H51MtCAXEcis8D1eeuYutnSSSMX2MZKe7",21520
"17XJvJonczjwp8jR5p3yE9Uw2v7n6G3gbr",5040
"1Hp5H1b5btcQ6JvsewuFSZykxkFvBWiDT7",41120
"1P1HaZLNeUxyZK47jN7V54dRA4be6AGzNp",3280
"13MuYfXz6istngcZ9GomywKV3tVmT17vaf",2400
"1Aey35GFDdaD8nebcqjVvaKSLYAKiBcJa5",1600
"12LpHX3sfm9UFHQBrSDXeudm4jEJBNhLnm",2400
"19vuEiUJpQg9X2Y8XUzwRJmWCSZhGRCff5",800
"1PJ4GfQxLLFJyNkDVXcuXdc7Qwci1eUVzp",2080
"1DyXvVB6oBvzzvT7tcr461cYVhGyjnxayf",1840
"1JAQZJgn72VwHW7TCGvh9uMwNtvgasb8SQ",27280
"15YsjpKtJyAYKmLGwFEBVmijy5D6RoPiGL",800
"14vq6EKEQPahGEybz4iFzbdMd1YrffsJf6",26960
"1Ab4DdvCKaznqPB1P5KqybbTqDoGdRqFkj",20880
"17N9DQf2dXGZu4gpaeWi6DW3tt5HAhcem1",21520
"1LFS1X2Q8YZLzrDb4B5f3GPYJFUkupEqmU",3200
"191Z39Ymc2Kjpk84z1MAEqyNhHsUp6XYny",2480
"1Cctd72gX5aJe4Z7nu2qJLGy5hzvyBov8F",880
"1Fizd9yvL4pszWk1NH9t7jBwXoNwjw9wzT",5040
"1AgGFGtA5eMG37tteyqX2ZRdx51t2M4zr3",3440
"1McQ21coYGxqb2A3gukPE6BBEjME3iUYKd",4080
"1JNMsXahDLNxPABdqQ2qYKGkyGos2deVVX",960
"1HJ5unixQQMaeveEBVH3dU2Sj5uKoCUTUV",800
"1QK3DQtMofdAea5yoiBeaCGgn33GwQCcaA",800
"1LUTwYRSXnpEch9cHceMpUbTZ3nDH2vkXB",800
"1NuGJqwFvgYPpea6LZQh9t9SnhSR2ZZpn9",4080
"13quDEohiBZCb6a2TQmpEbKZN2v9Pvhnrp",4080
"16cbQCWDVShrCTTrydCBKnaLPE6bD6JGkg",6800
"1AZnJVcy37iA3EUKsjGGU3N58mKS71swof",5040
"17zQR3oQW6QsmvQCdHZgx4CrzWvrxvnxoF",2240
"1FwFuaVKNgeKzPTsmtYT3KsCmkdZ3WJBxU",960
"19BbJ1oi2KAasfasYoWRJ74BLBRZEukvtE",2400
"19sw587pS1mqXqCeiWJEq3dg2FkevosEbp",3280
"1MUo4eiov5CdzD6oJ5moErygRfqxshLtLK",2000
"1EKk3GnRdGnLE92BQrhDUiAXif462xRhRe",34720
"1NsUCszuPZ7UVpzAZWVNFLqnpFpXVu6UBr",6800
"1GR1GZopaQhQyGrRhX71CEZbdKFSuyBMTo",1200
"1688vobfCK3fQppHe9W78gwK15NJxEZzjW",3280
"1DgicCL55em3gpRbVmVpKvYBsWonsFh1KT",47120
"18UiyWxuZMmupVpBKeRjYwuNrZBNpu5UTk",7760
"1BdfvK62CdnioPYVq2wh71MtqDEpsUZr1E",18960
"153sL8RPUTzxLh1R6QzygTJyvWpznzzmp8",26000
"1JYvAzQTcJsXZc9y5eEHkxW6FyEqx3JFey",800
"12Fq3bSpaZHpFKRaZm2CS6YpUF5u33hhSp",960
"14kyaJB5aNCFSp3Hv5KEiP7dbhnn4oNGda",11280
