"recipient","value"
"1NNAWuagX81BAMJwnSedsnfemAQsik5ZnG",83756
"1NNAWuagX81BAMJwnSedsnfemAQsik5ZnG",1
"1PRvo1FfmS8oHkaPUkf59pidUEh9kdb3dL",685000
"1NNAWuagX81BAMJwnSedsnfemAQsik5ZnG",250000
"1Nq4gxqQETmADYqiTWWyfEpDjseDw33uso",8000
"1JNKowjLH3sHqa858fiZE6mh1QRy9vHk8i",32000
"1EBqVQTDiPDKebZNkBish3pA3dEyoTQXHd",254013
"1QKzMXPhgyXMwRwje6Gek4Eo24vHgBwMF7",40000
"1KZcVVmPVN6AwB2bb8dDF6tan7syr3ydn3",40000
"14m2ntqos5Ay431jALXBTtLsHjtDxGMo2T",60000
"169tEW2H8nWjbeCMd7m9GxpCwDXWFTBWbC",60000
"1JdK7yEr2jCS2s81e92H6WMgPjanEPyCjn",60000
"1MA1M322dMPuSA4wtx3G8KEcaWiAfGG5hL",60000
"1KZcVVmPVN6AwB2bb8dDF6tan7syr3ydn3",40000
"1BB1rypmNq1nxWxFXojDy2TPtwNQ1FjLy",30000
"1CaLEn4VBb4X1Ti3Q6MpDBadwWHUjc9bZK",123450
"13kfYcMdRcpewkr5ymFwqXsRtPJ8yHDJvk",100000
"1ECHQArRqehbkhrCDrC9Gw3sM8Y6RWWYHN",100000
"1P15ZcZahDVsjrwn112faeMV2YYETziWAA",100000
"1Lk8B2SjnA5p7rnu4k58yLF4Ubji6rmRuf",16000
"12iHk2LqVMZANUuz9RLtFSDymqBtACjMVc",8000
"1HZzEeUYLgViYZCgSvWkMKmEsYo5wHqGys",32000
"12hqFBa2qXGzb99oD8AVkL61yBYuMEL1by",32000
"19aQ9ADcKm7MxTitUDF9TWiRQxxvYxDXMn",32000
"1NYD9SGgZorKN3RZBmQ5M68NngVSFri7Ys",32000
"1NNAWuagX81BAMJwnSedsnfemAQsik5ZnG",32000
"1AXATmAagNZZpPGaRpBwHzcfz9UoNBA947",16000
"1LwBnAPXa44PKz4395gvzQdmQerQ3SdC4t",32000
"1Lk8B2SjnA5p7rnu4k58yLF4Ubji6rmRuf",24000
"1McjBPnc6GqYnzS3ckyXeNkRro5rkGNwCe",32000
"1n5qjudkH4fsba1sikcYyGnfX9CX7beru",24000
"1E8hEvzrUZiExqLeU1qyec1Sz9KT1zMZPk",8000
"1GVbmioy41KYX5sB4BLjwKTy2wpXbnMdRj",8000
"1Pis6yoVDYMcq86BugDQDj7g7f3Ue21W4o",8000
"12iHk2LqVMZANUuz9RLtFSDymqBtACjMVc",8000
"1AXATmAagNZZpPGaRpBwHzcfz9UoNBA947",32000
"1GF7SawNUqH1RWTH8j9fdRUwy7Ci3KjaKd",8000
"1EZwhZbAFB8Hf4RG64eRJZ45yuTx57KCaV",16000
"1LwBnAPXa44PKz4395gvzQdmQerQ3SdC4t",40000
"1JunjfPWMsJBgkuaszumwxFP2HrpmyA7wz",32000
"1LwBnAPXa44PKz4395gvzQdmQerQ3SdC4t",80000
"1B1aaX7eEZnRFwKUmtxByan61PYt4ri1cY",8000
"12oE3kyBv2B8iWpHtJiXwgEswLM2xockvH",32000
"1Pis6yoVDYMcq86BugDQDj7g7f3Ue21W4o",8000
"1LwBnAPXa44PKz4395gvzQdmQerQ3SdC4t",40000
"18o68u7zvi8sKRoWP4BSAd2WPPbnspeu3d",685000
"1LwBnAPXa44PKz4395gvzQdmQerQ3SdC4t",120000
"1J3tGMX1BmoJEoXWRgYMJnzfdBmLoRUSeE",50000
"1MtStjKF25AAaoAMiFJvMufG42HuS9GgXd",100000
"1LLACrPhMgrnLJG8G94GixvZMV56Rgw2qX",10000000
"19k7x976K7twEvytv6snD6Jqe4gv4C1FiJ",97758
"179ubgmB4sTRQSutRMovStFoAHxfoVnDK5",1253488
"1HG6tLvXfpF7H8xB62uKRSnJciLW1oWXXX",1702922
"1H6Cr5BQMm8YLNrBpHXaxpJX4h4HP5psgL",100303037
"1HwXX7Ay1BZwGGHk8qpU7FhynB7kypPXqb",111871104
"1AEeJwfCumwL2FwABCkXwFFv7e8gSjJkjv",16990000
"19qQoWTdx1ALJVjPYEpQPeoPTjJvwz2fCh",1000000
"1NnRzxG9EYNuJEs5qLJhrSAcAAQr7Gu1dY",1000000
"178xEvPJaUkNAHGB4ed6ugEQM924mHUE5q",1587417
"1JRvkhoPMKqHFizYRWVT9QGAwFaWWZr8ZF",30000000
"14hecWS9GXwThW8JLecAhEKoXJLAfnXvX4",5880000
"1369hKm9sHuWekP24gThRq5NpzDpFEi8r7",10000000
"1PHB1z2fNjcXh85NTjRBs55hF6yPN5wrqR",1000000
"16ug9FLMbTxTLRrKzhjGtuEzCCMZQdTRRx",10000000
"158QN6BMJyuxeX7XFWJjShs177cSD9ULqo",52000000
"14s3qSFMcMJyw9eZgtwv7sBgHkT61tHQHX",1000000
"1wHWG4zEXTULxrtS62eMemzzWB3SyTghG",108000000
"1BQs8yJQZptquEyxB4nXDGnUJ1NuuXxxc4",1000000
"19WW3m8V9w4Sodw2g7YpgpcxuAM9nZJoBh",20000000
"1JHhUM2oK36YB5h4G6PL4D3GsTqBRo9zw4",23547881
"14FroN5HMJQJTG77BWAVaofzsUMErsFaUG",32000
"16YH6ZDoD1W6B2teLHcbeUxyAz2DmeKyEU",16000
"1n5qjudkH4fsba1sikcYyGnfX9CX7beru",32000
"1Di4i3fRgMkKVegccQEhfVMsnF85ESumuu",16000
"1Jrt6AK2AqNPmTnrjyr4NzZrXXGB6Upw3H",8000
"1GVbmioy41KYX5sB4BLjwKTy2wpXbnMdRj",8000
"1DDeQnuLLQsZocC5HJYwcGDTf4frRP16Jc",8000
"1FWfCjdyy582tQSDfxMHcGGcv77ReV4nae",8000
"1B1aaX7eEZnRFwKUmtxByan61PYt4ri1cY",32000
"1JunjfPWMsJBgkuaszumwxFP2HrpmyA7wz",32000
"1JgegaAk6Amsj75ckT8swq8vjhppueMTKE",32000
"1Lk8B2SjnA5p7rnu4k58yLF4Ubji6rmRuf",32000
"16YH6ZDoD1W6B2teLHcbeUxyAz2DmeKyEU",24000
"1LwBnAPXa44PKz4395gvzQdmQerQ3SdC4t",80000
"1MtStjKF25AAaoAMiFJvMufG42HuS9GgXd",40000
"1LEWUHe956uTbQiZZ9diypSSdfDLxZ7SUA",8000
"1EWJ1MV2Q786SkpUAA76knW3QrXLqHsXQ3",40000
"1Dg2S5wgJ3a5RnNhiRvPSXteSHre7KF7gW",10000
"1MtStjKF25AAaoAMiFJvMufG42HuS9GgXd",40000
"1GVbmioy41KYX5sB4BLjwKTy2wpXbnMdRj",8000
"1MtStjKF25AAaoAMiFJvMufG42HuS9GgXd",40000
"1JgegaAk6Amsj75ckT8swq8vjhppueMTKE",16000
"1LwBnAPXa44PKz4395gvzQdmQerQ3SdC4t",40000
"1DjbSK5wDa47swVmyitXptKsxSKvuFPDMM",1
"1998PJoaU4YocS6SR7YGT2xkU4ckLJW79J",2000
"19S3ibB648XVWWcc28eAe7PcARCeATXbtt",226058568
"179VjnUpnUJ6Jh9cuTKcjQPYfaEgiToSR2",591480
"1F5VFLve6r9jcM5HLiCqPPuBBLjzmFJwwB",8000000
"12iHk2LqVMZANUuz9RLtFSDymqBtACjMVc",8000
"1EhBDZfdMa6Js924y4GcRcbRpHJBFaBeEo",8000
"1Di4i3fRgMkKVegccQEhfVMsnF85ESumuu",16000
"1CDpVayr1LC6NETVNz7yVzn71d9dU9BbGp",8000
"16YH6ZDoD1W6B2teLHcbeUxyAz2DmeKyEU",32000
"1fpfQp85FTLe1nwCQtb2purafMod8jz5k",8000
"1AYZ9xvGWzqjt7NFb7u9mtbnf6kdygksZc",8000
"1FWfCjdyy582tQSDfxMHcGGcv77ReV4nae",16000
"1FWfCjdyy582tQSDfxMHcGGcv77ReV4nae",40000
"1JNKowjLH3sHqa858fiZE6mh1QRy9vHk8i",8000
"1HM2z4EAK8t9MRm81KnFGvKDm9F9Yukj1S",2000000
"1JFDuTMMVGEozMzHEDocuVJqdei8kJ63Rv",100000
"1NNAWuagX81BAMJwnSedsnfemAQsik5ZnG",16000
"15iRsiKo1psLirGc1TJ3BNxTwDGEW3wn89",40000
"1JFDuTMMVGEozMzHEDocuVJqdei8kJ63Rv",79338151
"1Mc9Ei4mgKRqrkKZHZhETX645Xzaiy5z8r",28372
"1JHhUM2oK36YB5h4G6PL4D3GsTqBRo9zw4",78493
"1EXGjnNWhEHVSLr1V6EQbH5PGmMf1B8GSj",139319
"15NhUdsp3XVU2DSxUwQoZ28L33NdHnbvZw",1128924
"1oj2Yh4JNGSS5p5GPFK3v7zNiRfgSuBh2",193933433
"12iHk2LqVMZANUuz9RLtFSDymqBtACjMVc",32000
"12oE3kyBv2B8iWpHtJiXwgEswLM2xockvH",32000
"1AYZ9xvGWzqjt7NFb7u9mtbnf6kdygksZc",32000
"1LikDz1rnC1QHEGxFbzBTiVXrc8B948EqR",8000
"17uUBzVW3TePjmnYa8o77nTXtXox5f64Bc",1290
"16Uh86H2g2T4xwPDbWngfYH6QoW6AcAuWc",100000
"12z1kV7qYUmYFwNdJ6gmSr711rdiPSPhbv",100000
"1EHRMXXLGpuUHWb7EzFd9mD6p8T8JH1cxU",100000
"1Pm9w17ByfwfnygamyTFt7EzHfuqCGF5p4",100000
"14rR1UaPSRkNeH27iLDXfCUJH7Ggzt5Ew6",590054
"1KhoKgPJptWXaMCTYhWkEpW6Umh11fiNJs",23829410
"1Lzm6hCrWT735V8bgvnZtm1fzLVXtgMwEv",1811900
"1EVgbLbK92wj4KZdnZZGFc2c5sC5huMNRX",8000
"1FWfCjdyy582tQSDfxMHcGGcv77ReV4nae",32000
"1EoZmtqZVcuBNpEfaDatXJZpYY96FnDj3n",16000
"1Pis6yoVDYMcq86BugDQDj7g7f3Ue21W4o",8000
"1CDpVayr1LC6NETVNz7yVzn71d9dU9BbGp",16000
"1Di4i3fRgMkKVegccQEhfVMsnF85ESumuu",32000
"1GVbmioy41KYX5sB4BLjwKTy2wpXbnMdRj",8000
"1EVgbLbK92wj4KZdnZZGFc2c5sC5huMNRX",32000
"15yh6ECJ1JNcf9ccMDy2C7me4Que6wzDTo",24000
"1AYZ9xvGWzqjt7NFb7u9mtbnf6kdygksZc",8000
"1FAJjbdTKuxJALqUefDZmsa4AmkQwWcJt1",8000
"12oE3kyBv2B8iWpHtJiXwgEswLM2xockvH",24000
"1JunjfPWMsJBgkuaszumwxFP2HrpmyA7wz",16000
"1EVgbLbK92wj4KZdnZZGFc2c5sC5huMNRX",8000
"1FWfCjdyy582tQSDfxMHcGGcv77ReV4nae",24000
"1DDeQnuLLQsZocC5HJYwcGDTf4frRP16Jc",8000
"1Pis6yoVDYMcq86BugDQDj7g7f3Ue21W4o",8000
"1EoZmtqZVcuBNpEfaDatXJZpYY96FnDj3n",24000
"12iHk2LqVMZANUuz9RLtFSDymqBtACjMVc",8000
"1FAJjbdTKuxJALqUefDZmsa4AmkQwWcJt1",8000
"1H5oCNsujTBuDFqwsYDnW7RwAG53AkhPXp",8000
"1EVgbLbK92wj4KZdnZZGFc2c5sC5huMNRX",8000
"1JunjfPWMsJBgkuaszumwxFP2HrpmyA7wz",24000
"1DDeQnuLLQsZocC5HJYwcGDTf4frRP16Jc",16000
"12iHk2LqVMZANUuz9RLtFSDymqBtACjMVc",8000
"19HJUuP3eFuEN4D9N2SdzHro3MWa8eyR2D",8000
"1JgegaAk6Amsj75ckT8swq8vjhppueMTKE",24000
"1ANyZ9m2wRPMikNyMrnwZ2HnfyeSh1x1XM",8000
"1JLZ5KHZiVTDf9ao2upRyEa1sUXN3FwKyd",16000
"1fpfQp85FTLe1nwCQtb2purafMod8jz5k",8000
"1EZwhZbAFB8Hf4RG64eRJZ45yuTx57KCaV",24000
"1LEWUHe956uTbQiZZ9diypSSdfDLxZ7SUA",8000
