"recipient","value"
"1F1i76KwPiTLLMTNVb6j6uQxKwZYBcSPj2",100000
"1ZVW88BrwYx7esAnqy4FKXJvtqq8TpU4X",8970
"1MHkv4yeAhiMZRuTCdUssdrikkUP8aJDto",16386
"1BuoHpSzFrZhkh9JCp8WVH5cXE7NwBhLvg",29680
"16kQj2Sk6aoL8VFzv7c4YUpzDWYcGBPYHE",308266
"1B38peKBqXHkoazwhuYFP1ekKEgK6SVsk2",13014
"1DBYPKPB1LpufRXMB7fNe4qt5jcnuSeqe4",19647
"17gyvstbZC2w7EnfpGnofxKq6WUxyMrzPW",87947
"1MnaeU2Gdxyftr3vrvzjmcLo2pxRvn4J2S",7194
"1NSHgp6RAzRMBSHMdf3Fs3oimCRRhRrx5a",3188
"16xqokzBsztm2pRFWesz1nahC9L6gfbDAq",8680
"1BovXhfsDwUw83V7Q1LcrC28qRmHoz4T3F",6990
"15wURJ2tAxQQkz2B5N8Ac3PZtvrrn2kHqE",5693838
"1PCjrWWRG1ewumTvphU5LSLKYQ4U9ArfEe",14138
"1JpPvrZL1kUvHQcAoApNrPZZ2PPFWKxWPc",24126
"1P1pwf6eFFA3kHqLRtCjju7fe6CcgpyBuf",6225
"1CdapBvriKEJhTSrpNVRhA25EaZ9oY2CSG",4370
"12U7ED6knfTk54vhDbtn71qhfxmjWr4sbW",2736
"12bcoSQr5KhEXjR2PYV4EGbqBGQ2yqw2rM",41270
"16aELKUwXmi6czxLs7oqYn7znhfhHQH99s",15378
"1DLCx4djxKJZFdEi9ZgZttVaWqy2XvgGVU",99743
"18XH5vgEwSb7qChxo4dyZyBNUAyFRA7kRx",15106
"199bLEZsHJMMxxHvR3SwC8E5AqT2jNacfR",1783
"14avEnKGRnRsVTrdiEdWRZBLFiewNPxwYi",10645
"1wFR4n5XrxgYHD7ue7U5DVTku7djSsE8b",10000
"1Jsp1UL4vxH92m9oqiFCaZzFqszGQTdA9m",30000
"17jo5KhFoT6KKMHo7RyeoVZJjpvqG2dDgV",19610
"1JvSkz8smKNoN4xiGALuTnLuVmY3RK1CPm",25447
"1YfTKs33fcXtKs1YMg5dVdFPtnsfH38g5",2430439
"15QmTxTuothEESZGricjMFiRSAT2nhVVp6",98997
"1FbKA7MCBTdRyxg7ht6LcZcLyLbgZHii8K",9684614
"1BWEnUnwrxGkCTVUCeNE2fBX5v3FMiu8fP",4826768
"1Kr5YkNPEeTiAdf3TLdvqgmSKvfBnBGEt4",459880
"3522i3kKcTojaLJciVdJviHPniQR2hVQt7",282037
"3K8U4cQAperNsqtfNo1TFSDLbpgsbpEFvW",475436
"125J8z94PXaiRTj7YAkFdACFnAVLnzfyGk",4727
"d-bfa9e0a2f3cf5876359441fe89b69192",0
"19g71FEGzTyEohZG2zSHxL3bX7KHQQYcJM",237206
"1AXmrS5mwMhrBpCr1iPfeQ4aTW6yhuLU5F",147080
"1HZFUxgiUt2hy6BdkPP3gczFFMcg7TF7WU",122974
"1DA6JFGo8Xv6egKtbTdU2DB58dEVnKCCAE",101106
"14wuVAagrmw8bWv85cDYitGKCLEwcVDG2P",100103
"1EPnrp8KwhfgWcRYGLVgL7QCSKwK9XUXTu",82477
"141PJTPtA5mk7WCzZawSBiYQxsfombmAc1",81280
"3KdjhLb7xMozNrndtUfXsEEGj3PM1eWpsG",61347
"3LcH3aEvQcXzNePm9pziFSkHhWE3KwQgdr",55824
"31pzbAf4LXvhfijLshZavr3xyNk4NfPgvM",55338
"19BRoRdAMTvUYcZvo29itDdBQNhEdH338x",47930
"1Ehwn9hfA5k9eRixCo9kytMXDBAqm6he2N",40331
"1J6dU2GLeBkqwi5WgNTjYXZ1CisN8tVqw",37613
"1CjcGyo63pvbLuhXJ9kfdkCvMDWsGa8Zfm",36571
"13HbcMC712nBgNnrJQYgMejnfeQASVhVrC",32536
"3PPTKdqepz8p9pATsYxpE66BPbQQRXgAwS",32165
"1HPc3ZUkUpsbX7FYrqoL8GMeNgbeVov5cT",30616
"168ztHfaxPEN4U9AZZv95QnsNNhVfmS3Cq",30428
"38Bt9HLcPPZQGK5BZTqg6Au9XKpdFThCY1",30313
"1JjgX7gMtV7T4nKbE2vz9quTDczTkD2Vnb",28713
"12p6pWxjjDo5Q2R18zCncahLnKeqs34Z1W",27967
"1ECf1p372r8DbHwc4YcXWDXuDm2bPtHnZg",27597
"1CVH5FtGrLwPPky4Cx3N1UwDzorjc79rnJ",27547
"18zC1xzFUiVrLBnUoS17Wa2H6mgn756FgK",27196
"12hMgvTUxreL4EePWFxj8Z5AZw3CNBW8Xu",26517
"1LWmpmw51wz8yeJGz86Z99QWWC3yULBGvR",26075
"1L4etDC7Xbj5D8g1cmxWxg3empZ7A3LoG",23932
"1PDm5E3Jfh56dT7nX3pYNuNF2s1LtsTRLq",23494
"1EeheB5jgs4ttuspVPFAA77kkhugCg7fth",22828
"1Mxtp5BfB7bx3SeUcSJVP8L8YDq8SPt423",22522
"12iGHja1jfrUoc4eLaGPfHy1ggNeC82iCS",22505
"39FhFjFckoFHKcbapeLcmyajUHsB3rDLt6",22368
"1MU2f2VWUixXY2jUPHFaiVb2Pv4Vkfaxcu",21801
"1CAJBUtYLy39RhVKuCXD82C4J1oaNjLRUe",20963
"18HJH2KkyaSbepxbd34j7vFKpyL8PKURrP",20764
"16eNyXRohZdMPv3TP8svEkanCfBWAx83HP",20563
"1BymquqzsjwjjmK91cN8zPCn8eZeAiXUEA",20410
"15GEai2JEeyA54FjAm7Km8qkww1zWfpuiD",20228
"13FGq1iY2oo2PL7rWn1JS4b7PRq1f1qXNY",20000
"1KynzTFdaX63gtoMir2BxoeYZ95vz35gut",19896
"1EShe5n6CBZ55Z42MxexxqsexuTeQ5gpX1",19828
"1MDPvunpqzohkCV41u9d1E9vdZj1AFVy7e",19703
"18GQkGc7Th2eewNNDgBgUQjhAxmRQzvcLD",18697
"186uKfCjtqoZnVjcqrnipvqJ4kABrEEDbd",17919
"1LitFVkyzPmzsVDCGkxdJKZBEr1auQqSQf",17667
"1NFAm6ZmfmrzXTJCbZp5dK8to48BfyHuiF",16820
"1CR92ZwL7WeHZMMB3vW2GBLbMUbB2dGLg7",16530
"1JHyw3ouFoPToRzKMXiKYTHfUdTWc9RDRV",15776
"1QDENX6J4NMU8KmgHGABn6U9zcqqPdsRKf",15648
"1KHEY7TyZYSrHP3DdNVjrW1rccK6MNYtA7",15598
"18fVjJsCxT8DV9XUTLw7v38uHtUgpkSaxp",15487
"1Fag1NQTnuGRTbtNrGpvGFMGkrjthiSLsy",14999
"1D3k3EdKtuz25mtULNiHoYiF9jUrMQuZBR",14944
"15wSxisqgrVXoxHNopGPQZzbBvtpzrvbFD",14451
"1CXv9au7ZaaKWmZSDiqJDxS83pbfEUznwy",14442
"1AcvjqXS35UZtwQQBxmPfJAZ2M2RnVS4wL",13816
"1KEetQjEhDQF77TwWhCgtQNedfSQKcUvGh",13151
"1Dzb6BwzC984nk8gfJ7kT4qsLof4RH1oBh",13053
"1Q9N2UxLiy79r9kja2gEt3YzTSNetMWKAm",12337
"1AJ2LeeuBYXbheFCHgC77nMNcZHudt4fUH",12206
"1E81GJVsXNbvzDnjdxTmC12JhideNo2pnB",12122
"169GUkk1HM2v6JDmhN6QXuHxVN1SArGcsf",12000
"1NzbrXYrvdAnpsP2m71VqCQGKUL4SJHjEM",11600
"32nRexweCfqy6UmtRBHwMry4bYiV7LcDTf",11550
"14CNGGvew4KncLnyf8HAG4wA8SyZVo6my4",11373
"1AMr1N5UFgtsR7qAiKSRzgv4YSGCGGN5go",11297
"19NSCQa3K1hV8xRdQFpFZW1vnkxSGR4y6e",11294
"121kxqpz9tLQEUxnKH3U1CvLfyoSScTkob",11167
"331GYBUW3veSM9VybCFnwGeXQoZDrguykE",10675
"1J3jawJLkAojMDeAaZ9EiZ487kZTzkr46J",10629
"1LUEiZJGgoxFCkHBUP74Vkzt1AmZbXn1Ke",10455
"1CgPBEq23PPtpCYcErbxjGkpDorCAcB3Cu",10450
"1DHaXZjiNvHCdCiWPMhgGSWdxvc6hW3Wk9",10389
"13hRZ4qr1fYU8DV5q8TXd7nkf6RdLQw3Wa",10326
"14LzSudXdZMbiCkathPMrscvb3CcqeasLJ",10298
"1AnJadBCc5TnGBp5D6KhoaKC63qB8PdKUE",10260
"1DjJmH7Ux87tFbsFVF2DzoyHoCQBY2wR4h",10221
"3CLRmCxa5zmXPEFf8b8jEn2ZMzfR92RYfw",10197
"1EvG5qvHshKpAneKUzn7BQ4GHUtgFSZSAg",10193
"1CFd4FPBrm9C8EoD1yyNv3ZcNa36px2HsX",10189
"1Z8eBpSp9sVwrFZy3qfH6EUohEzgboaDf",10184
"12zMFVn8hyLrSBgHRDTEX9baspEbyyfYKp",10150
"3PEKgaYreMsHqTndFRRvy54AtpuHc9omLG",10140
"12XCaR7cmzaQoUMYWKZXyhQPCHHqDZh31K",10120
"1J6Tdr5upVMN9LN8Szt8RVSgP26rZEb3in",10071
"1C6coJn8rkSGxni2mpu4tXUidGAxmcdNEk",10063
"158NQ3McYNxds47QRpuu5dw3vthywrnyot",10059
"1KeLbu9xFbm2rPRibBn1CxHHrC5ZHc8V61",10040
"1BFEXucy5DsQp4rduMBwktbGbtSVhYYHwW",10040
"1GA9MYyMZ3tDUSZbnNUqdMDGzyJRYp6M2u",10034
"19K9jTVc4pJ44QAzP2UFJYTDbLYyE5Nj14",10029
"1Gwao5yHhG82oAamqG46HX21tLTaw381jP",10011
"1eTiHJGrUYm4LAziybCJ8Ro6kyjV6YH4R",10002
"18BpERDM8aLQRfZhVLacMSvgPGx1yHyjvT",10000
"1N7xAZhhXcKM38wkb8n7t6wFcBcUcGRLEB",10000
"3D4Z3PkRrSDRaQE69KfHm6rseVQsHPVbXK",500000
"1AHjT9YYwR4ZEnM7uH4uJdUHHnGKa2E6nB",29204
"1J3v6ZzDeh9wmzCY7dWMkJc1AShNFHJUBW",50317261
"19EpBWGrvfb5A5VVZ3Yr2nEQXtQAZLGDPj",14699
"19guALd6yrM9trDW8LuMGWPLqLmUfZmXxx",10698
"162sheZwCREcfouwSJuJ2sAqiwi1zb15Rx",19950
"16GAFfQmxbHBYiX3YmRRHLJmtMnSWST8py",13638
"1DgDQtn67NUT91SAxAzbxevYqd5HCCWqqL",21876406
"1FjvvsucwzsrWji9Jjxzk7TtxiJb5vYJLX",5000000
"3HShBCWx99ovF2raKLMdULtDmdqGkvBgVw",88425
"32EGryw38wgAchrdZ36Y1jxyxyGopaT3ap",30000
"3CgQyLTvav8ZbvqhzHXs7VDaB1xFN49Q4u",226552
"1Q9eCoPEZGqDfD9yPEb6HvaKgJEaAMHuJi",71074
"1QCtNtPEunk646ZAozoDtastaQmpDHjLUF",631830
"1GCZjsG8LkH1K24FJSCRgw1znfm7khZGX9",17764
"17L8VpgKRbysU3E4aurgBmzNAT3BJQGj2K",10725
"1DS4GrfhuFaGWRa43qzyQQPBMzMJdpv5UF",124671
"1FnYVmn5JuYE42x1rJHFtjn1xYetiEDeDJ",3487
"346R5t9kcFL9q1LWza9Q1LBRA2MH7MEHAe",190000
"1ENFm1hMfb91KbboUDZV1FA2vWpn3jqtdU",131108
"3KnjAoTXMt94j3nJHXmdu6UTYsdj3Vbn53",41117
"1HWDHpHFgsK7z9cj5yepKikp9J6iBZNjwk",770575
"364dqDt49W2TKymExRZVaXr36uWBDRuetP",474483
"17qAVwYQHDnebp9XhiiqC18NzoyJ6KRrq9",72362
"1PRQmtbcYF7v3JLwh9xUr43N4QEGz9Wmxo",603979
"38mPB4rqpkGPcFQQc829ir6TPpUm2Ss5ZL",246698
"3781hUZgkWdc32iTNCcYadAY3g2advMC3G",146374
"3KQ39VfsewtiK2315NEsKwZEcYCSW36FBd",162192
"1DwhAXwvULh7UNG4AeTX2y5CcVU7avWkAa",370048
"3KM2jmk6ApDVmeS35RzwnXN4WM31CLreBv",342499
"3LMeViQK9kqFHFJaq14shyFHUwffnshPrX",41117
"1LHdTJVGtR8PPTgVxnh3i6m8bE6jLsD3Zx",82233
"1ZTEFWQrsmZABmd8BjFMvDJcPNskCyeNb",957924
"1P1h5WQJbpFWanNVKxPm3DofiChG6eJupS",41117
"1Pdfz8JQKqHqsAo9EtXXFrihmV4wxnpwx5",41117
"173gTFnvZrdCpxChFfWsxTqhDGzkASKN2b",171677
"3Ka6ALw4A7PLhHMWwLYYpYW1qCdYuAjNqH",512720
"3Kh1ZSQPwTzmuD3hEJTuAEWasHGspZ8cTw",205582
"1PAsu8xVPuG45mSsnSSZ18FnuKkouGvJ2",205582
"16ZResxSDu4BwDtCay5XMJpYWwyc5iNuwE",102790725
"14EPAu9UTXJfQTVft16k3RTtfYeNRBdaSr",41117
"1KBsujT576WGQD9Vts2d8SgTCWzNAPdJbu",41117
"1KFu5htsD8jf21HMhkU7JX4yfrVBoGjsac",307325
"1N7xuwDec8zgRvSKewnVRcPtzVw1XS75PU",680035
"1LTMDqECNsUVkDMz3kPjUoFLJtBuGVobK9",386302
"16VBmWv7iPHdQikWq2qGautwWeNMg4Ytbe",423245
"1vLpjsREavHHZ6MRhJatL9iJbvRAUnBiM",41117
"1CSkH9uoZxateAWhRkiM9m5RoJoFkNeqwu",21537
"1NS5V67i1tKtfEx19RwbnNjFonVbBSQwVw",10835
"1ERmqVWGa1Qx6o4MShskJe1g8wk3ymeSWx",123348869
"3Bv9SSTiphXQSp9VRpg4r24L3FPd7ZFJFn",717935
"1GJ3khXddajXLYWZZf4SsybrkioS2i4aGK",46375
"3MSrvEnqpE9X3Lp9qc3SM5bXdURdPFWJap",82233
"12FiWwGBxH71UaJAA6xCQ5XrunawHojeRf",411164
"3PJAMKLiGUQ5vkHtttt1jkny9r9Gt6gpse",490368
"19mPfvfET8ccULfjTVhdRkG6Yrb7eYqsk3",626028
"1PE6uLUyhMb8qjxPDuGzeSAENTrko1smxe",40706
"1LFC9pPcRcdZSmp2vkhUShVgJaPLJdrceX",81944
"166K144jkSNSGW9j8Ub55iw5CR4YBcHNnK",332226
"18ev7BxCBWaJSF7KCFpk8j5ezX1qPTjEiW",390772
"1MLCRH5xmjL2XWbZ32jh76yKNtcmDTuY1m",732816
"1BCACNassctptKQ2GNc6sr3oS78idtP38u",100000
"1BCACNassctptKQ2GNc6sr3oS78idtP38u",300000
"1LngvG1u4J4mX4zaKwC25jDk94y5A1eJYg",50000
"1NdBsQ8zueFE7BNjUP1f2CuqYGTtPnWWwN",50000
"1NdBsQ8zueFE7BNjUP1f2CuqYGTtPnWWwN",50000
"1H9qjha88AerskcB4HME72NuyadeWranbK",50000
"1NdBsQ8zueFE7BNjUP1f2CuqYGTtPnWWwN",50000
"1BCACNassctptKQ2GNc6sr3oS78idtP38u",50000
"1NdBsQ8zueFE7BNjUP1f2CuqYGTtPnWWwN",50000
"1LngvG1u4J4mX4zaKwC25jDk94y5A1eJYg",50000
"1NdBsQ8zueFE7BNjUP1f2CuqYGTtPnWWwN",50000
"1Ban8L5gQBcxcng8xKzsBiKQ2dGDa1tdqi",1728073
"19f8mRDcVcyPGXDcKJureTkd4xHMYQXGMc",10581
"1HYbv26aFVC7B6fnz7Y6H8od1mV1wV2cb6",2880
"136tjYhiqhXN98bXKzAoniwAEQMnuLwZc2",17312
"19ZhiQHyQe7XDHNk4eiyU2oJX6YbLxCU4Z",413220
"1MpbpKGaKG5zuhGeUhy72dsuhbVBpeuybq",435397
"1Jj5SbG1KPoppuZBobWAjprnL8oQDavZQ9",6000
"1MN7ih5jF3PFcbUoxBjkp8p6FU5qCvHPr",2844
"14zCJPPZyeCRkbbooF4wZS9zyqC5KKC74i",17942
"1BwR1gq4F15fmK1HGBE9uatLHoBmZuzvku",800534
"1B6RYPTpUb4RFsvPNw8CetPBRw9uCnyE2X",6608
"1LGwfbCkSmmyRNCEN7vV498RdHWV5GtLRB",1212009
"1CnJXAmMsFRfNamt13iWZ56Fx8JFzFPDku",5518
"19j7bvYXpnWG9jVMJWhVdwWFSZPeAcwPqn",4347
"1hTho9ZcoCQJi8QGWTSj4s77z1nYo9vhu",2964
"1DNymQAFTcopLLRY2ztpmd71GzLE42jTYk",7267
"3Hby2w9LbaLM5JLNUN2jy2WX8QFiymoULj",302613
"37EnhnBmfa8ykhUZusuWrPdXb1zch9455U",210000
"d-5028420c607028a9805da66383a4d24c",0
"d-5028420c607028a9805da66383a4d24c",0
"1GnYZYfVcKQMUe22Xs6u9atvzkjCD225p7",22700
"17zAVfFwCxr14dqc3dQBNGiyRpJErcYYCB",18416
"364Bfvqkkcy4p85ZRSaQ2y7nSxiUCQedEF",2700
"d-4f1b9f63a69397a51cfa6c6603838a54",0
"17NvaW6LNB11GzJ8ULysnZE48d11t2AEJz",22652
"d-8f16b0d8767cf6bafd9d1d117904e609",0
"3ADA8jm8qFmGFBqN3rM23Ye6uzVGw5iDgp",360000
"1BRmoWMSj9E8AjzYBNTm2vrLFWQKe87LAM",284000
"3NLv1kMY3gaYz1EFytX4z37bgqCJZGS5cH",208000
"3HQN1zy74ReedDPnuXXwDPtYxqPFhmzYBz",92000
"12zs59hCDeR2YzDGCbGmCaWPZ1FXC4Y2nL",1446676
"d-51e110a04903a28fb438f7fd2bfc560b",0
"d-51e110a04903a28fb438f7fd2bfc560b",0
"d-62ca3a266f7049abc8fd23720b934140",0
"d-62ca3a266f7049abc8fd23720b934140",0
"1FEw1tjVKKvGGzuXYbSgGEVcFEGa22Bmn8",34000
"1NkCUX3fKV7axtmbF3LFiLiMZb7sdf48t6",21000
"39ZahCWyfqZA13pRpnZcH6J6Fov1w3BaUT",17720
"3MmAQNuo23NvgkskgMNXViRXHsMh8Z1Y6a",150000
"3GgkU4X9PrbG54GDn6hHvh4uFxK9P1TbGn",126000
"3Nk7EMhPK9xXG1h4LEF49YZhyPFKVWtw7M",103000
"1MmtDLjY5JUMm2rVSCkPWSAc3bngHYUrBm",1993
"18t7xRZZgHfWnexfSWiNM9rDdqZRqY8ioT",100000
"1DM3tgRfwbSdJn4SWCnW3CXM8Z8mpWKHEF",100000
"1FxLekbo8WWx1FrmKHavMBYorSs97NJ8mC",100000
"3NWHxDjFF5tuLttdqQpw28bpQFGe3RAFZ5",56000
"3FQHJyUL4o6k33JUuud8YMQJietQ6zgNt8",372648
"3PLsArt8rt3AYcBsSoNr9P8MpaTuRHRfoV",350264
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"d-fea77ba0eb60a74297786a0327595dd7",0
"1HTy6qvDt99xbToYaLMQBeD1PbWGVCCRXe",2730
"d-2aa9de93605ff76dfbf7d397d15356d1",0
"35YbcrkoMXwUvDmvJBy5Z62k4qAgwzzaP5",326482
"1GQxyq9SvbPp9QU3eGfbTSNqBzdeJUSDMp",100000
"1JJmvNRaa1N8cPqY8KRFmaG9tEJ6GbXLkL",15000
"136YZMVTzTasD9818rtoEqqPKCA6XyqAMQ",15757
"3GGvxuAtVi5uxpSK5J6zPRfoJvqJ5DAKjw",200000
"1EEyfUmvPvtYVZSTQakyDizxWzdcay9KMu",100000
"1QHxvEYbHUbSSvxvdF424GwVsA7SmEsLN2",17000
"1Bs6KrCzm7bXtvPdSeFw6UP92njd6CHX17",6608
"1Q4M3MD23y4XmWsdN4HXUeUm8Zh6S4Du5j",661492
"d-fc43cb59fc23e13142617a42451c5a0f",0
"3GzJ8E4qNGqSdkDa3awuXNgAripgHLheM6",549257
"1Q4ChKeuiy1g9byu7HGGsKDNC6gMhakomH",22129
"175QRVDJu4SdUqs2qt4e153ir51He2S4nA",5080
"1HfXPk9uzyoLxLps6mQDbZo9tEFnE4gRDU",7517
"18FjkaxmBy7GACSe2kSLn6biKcfm4CNDBW",5556
"14yBcPeUu8wKr3b2jRA6mWW4FacyGdTqUb",5222
"16THK9aqqm7xnGjVk8H99tor7xkMQJNDxq",11080
"1EPgikaam9yzUgSAnWKzJCeo8fML9eju6H",5280
"12Kre4EXEs2izUnu7Lt3gbXNWMwvT6RU78",3302
"3FBqbEGnQ8R6sMJjrrgLMsXTthquMR3fNC",100000
"1D8V11ZbxEkNnG2F4ium1pC23jNoyE4eyv",20720
"13XqQNcNXFyx5Eiza8aScxRbi1vmyMgvSN",15000000
