"recipient","value"
"d-cffe206693228b9fa4b2a8b198ea5ea1",0
"d-b563dcd92370933b74ac347e9198e82e",0
"d-bf270243432cce92970eff8a4890371c",0
"d-c3c05762e8d14f8626b1dd5950c41938",0
"d-4a6431d76592f10304d0924f266dac4f",0
"d-b6fa8d41d2dc460b356ac2b841ef628c",0
"d-acf2d02dc5ee51cca673868b79d5cc59",0
"d-72ef54d1bb1dfc053f378258c4108042",0
"d-f55d9bb1a0a5e432f77b75f38ba8046f",0
"d-4f59a7a42c52c16dec7e85b241bfc207",0
"1AUJtoni5dthoYpmabiDS3PhzoifdS5upC",738
"1McYzdP6QGkzbsYCXYzeMwu18N33i9doYW",6827714
"18TZeaVcNnuwFMe3x6RQLYrin48vhf6n7J",24757115
"19tJ4a3Br6XBcHboVCfw3uGAn2R7q3qpw1",9232
"16BMb43qn8awrAwKtWbJvEDF4tbrqJLGPd",1635
"16ub7ZPN1tzBwMRHPCSyKqqPuaYwtNBSYN",86350
"1JaULRujvdLhsi12pAn7ws1XeU7aULCF8H",346848
"19ZnWiQX9fayYtoMjkAiZDL2E2kr4qmVf3",1700000
"1B8SveNhCuerf6EqHqcBUSniP5Tu66u6hG",6110093
"1654j5FpaCoXfUb8VFQT145fNmpe8ztkYy",97451
"1JLYhapwNJjaRkJthpa6LnHdQuun7YY2Bk",3548853
"15y1GYHo6322ob5kyMuz2WVD4ShmFfHNRx",49291
"12fNMtwKEJVFdehSQjR2b9VuDv9p1XcFZY",30000
"3MZbDm6RHRP5g5Ps5VyJDzsmp6uT8Awufr",200000
"12TdNa7tgz6ktDQt5YYPBQkAS1PzoM6Thv",18331900
"1QLR1CoNpYZnBtiE1S5Lpik1jiVKWjCnZB",47249
"1NRp5dvRiRrVpwhwHrp6tGoGgtofM2hwvi",502066
"d-820b36d4b143c373a8eb2ed51bf30125",0
"d-a70698664b53cc151e9764ca6b1b23e8",0
"1DZer6M26wsCNBTuWr7kxnHQust8icUaWa",6396
"12p6m4YnSfdGn5ygG5kaFu35snNap6aVE4",200000
"1MBJ25Gk36PnKsPDcuWTBiWNFEVfHy8QmV",1821
"1Gq3KrsGQuMiBTv6qam3EweToMr2qNMMdp",1369198
"12pWzLQXR7BAw9hxVY3MgpDrkXCWUg3wNR",20000000
"1NWhkawCUVL1aye8omU7EXHq2gym75ygHw",11393
"18E7i9GHGU4kpsP9kRyTrDXtM7LGi5PU7u",894
"1GVadg3h4XRYbmwJEDx6bx2jz76Cu3M3Dk",3287
"17WT93MQXceMpK66n4DRjwaKXCzvvTA7x8",5110
"1NrHLdXt1uoGZSaUVtZmSADbpo7YKcUPHg",20964
"1K1wv54brRzsNLQXAZZNGbzAufobr257SM",3350
"1LZ6kAJX7PiQVKH9N5XL3ZEpAdcqraEcxP",6469
"1HkQHECLfDEVHptwy7ABLhpPaeEFbnFqZw",748
"18Qkmvt7othCb2o6yuTFmDb9HyVmnvDhCH",3559
"1FYv3HUXkCjFvz6YYS6U6oBPeL2oemWAev",21540
"1EeJYUrd4jaYVmxVB2BS8J5h199nNW62W4",4583
"1HFpMzGBtaWRqiFzDURgGj5ipJfH5nt8oz",3248
"16dpW6wbR7Bv6pTeY6HvUrEtD5a7CbaQmR",8730
"1PKHDJfWjtFytDDAHPku2TAM2oMBCVw12M",3606
"1CiPutDGDpPkcP7URir6GZZfkPTvufpDE5",5299700
"13xuwA4MiFn7rE9hD1pRRfXsRAmA6BS92D",597
"16AdifM934n9DGk8mb4t7a2KCGz4Mzk4JR",2144100
"1KgSu97BXmWrshG3rq8L9jBaHts8e5Vess",265012660
"18PaTaYuKPNP5MEosJAr2tvppJSgRporTK",3371
"1LeYrRrJwYhAwM7iBeYAfUyDAVt5xoukwE",18422
"1MQZMud7k71idYhzGNuYHhKRz7fGNWNEkn",12275
"3H7ao3SgcJKa2UUrbFKV6CA8KXeHL4wvtU",352063
"1H2j9g8EPES4Qhgyw2zeahVKv2Y9AmuKuc",1352
"36vXBhn7UMJHhNa8r4MHEkChoox6fKiuyP",339100
"1ALWuZcP7kvbWWLMDutxqtz2fYzwefZxb5",11275
"3NjKL61BXuChK8T1xzyhW1ysundhsUvTk6",375912
"3NyiFFrtb2oL7HTDNPEnVYwo4N7EAmzV6y",1059000
"17bYD3KybeufCksxYGXXoL6eHkQTVB7JbW",10332
"d-f3c1c1aca579a851925ce0884b3bff2c",0
"d-c04f4599c6f84509a3d472344f82e83c",0
"d-656e1140a4f3fa74634a44da5b5f8b56",0
"1BNNGDvinpLTFH8Sfvwt1p9jhjgUtehPU8",5430
"3FPqUqBnKtUCZF9a4TcXHTdhL6J7DFBsrT",103428
"1AFCGxyCemxKaZnmHynE4sjvGYGTNfJ6VU",104091
"19E9Vxd3oxTcxmKfGbRqNXUWrxoSmcCoUS",103225
"1NLHBNKkwyzdW9Pt7ysQ2wb8XyHmzFQPPm",104623
"1Kt6JGs8syj8oa6UG3sKmYZDDtB3SUMgyp",104056
"1GFiWiWJTVp8HrN8nwAnvBnU7g2ExZSukc",105846
"13iyswB1iD1owGRxysBvn5jCzYjGukU4ba",106569
"1MatTNDv7h4Zaxj7ZtP8mJkm7wynXr9LDX",107329
"18VVXEBKLqqhYYUzcamfm6tg9ywUv5HNa3",107679
"3BeF1pmHKHPqpGyUinDkdrVWAwgsfuhVP3",107927
"1iC7jeFEqWpiCMQwUW7W84D13U2SNN3k1",108582
"3JvUyxFLRuP1kTu4shYPvTF1CYJuYrBUii",108895
"17DBep5dKhKcumF8SkjqGokZ46gCfW1FjG",108926
"1Dw89AYuwxp5Ani6tRRFAYxHQQ6XVbt2HA",109289
"13bXsh7QCcjYZzuw97Z9DjBwZkHk5TKJu5",109973
"1HEH1PPVL9yy1WmCiNG8WynfN7pcFW19gc",110186
"1LA4tq8kLLph1cGqRp5kRCrDKJy5ssicfJ",110377
"1PMQeddfHkNbDUHWmyaVntsNsD9k57AAdn",111228
"3CwN2HoHR8Udyji7XA4jnwX8vG2NcsPrxY",111601
"13XjcXjCy6VRcXsTXifgij7buhcdmAnHb4",111762
"1NABvpvHXVLZTJREw4wMjaP8x6Nq986D7F",112194
"1DJ7cEaj6uPMyqK8JzqqJHwgvNLbhWMXg7",112241
"19sZcvJHHdSoTE9vrANwDLDXNq2eWnVwvr",112394
"1AKGFnHzWMxcopgKUQSf9fL1PBNt592upV",112537
"1DFcTX4pW6BPyAEzVoqQaUChoHLhKQZsDZ",112594
"38W5943dTrLsKiUgoMMCxcUNACY943as5W",112736
"1LxgEV4Lz2uJDeHQHCzV8bEraiFHzKbHv3",113695
"1M6nbzLDiX5USBPsL75ugfWRP4sFLrNnyK",113931
"13cWtN7cVjhozTu57X5QNnTRLEAjD11uVw",114146
"18TSwXjGLB2fVsW1Qt8XUwCvwsnP8od9VN",114598
"1A8JZMMeni1etZEm9PrT55SAJ9G38hsGsB",115823
"1Ky7gaGdWa7ZboerAjiqsUZquntT2GDcZY",116513
"14avyKBJfzKkWUgHAr7QSpw7ebPxGwgtbb",116727
"3CD7fJjWTPAkYDA4U5mamqBHxg9wx3v2YF",118519
"19AkYwrLcPzC39xwvTG97mQpnMaHtDSzB6",119130
"1B1fiXzVpCNGqhhmgomZupBqNAQcrYrT6Y",121245
"1Eeu1VU16p5sxfeRBDMhK1yvtHjxZBBHR5",121673
"1C1braSawC68zW1wEQsN237g9TfyZzRhK6",121999
"1DWpnDZwVaUQoCLQDpucNebomg3314zJcX",122456
"3C3mLmBr37L3EwLsxma5tTkXido8L3EPY1",122637
"3CwkR1ECbA6NC5vjSX8sscFwz4ig1hYEvy",122981
"1GVHrioG17wbLHT3crJqUYRN4sbAdvZM44",123387
"1G8w1bZ9LF1yumgTEWGcZ2u9HNb2K56z8i",123885
"18Uiw2J8PNL21oc2jAwLcEHwjxeiEaAzxF",126472
"1LAmVhk31kqcR5YMjZftG8wkf6PjyQNNz5",126560
"3PKA199JPNXdTW2ssgkSenqNTJiCWQf3WL",126612
"19EHvHoVthAvc7fTJDm3r87dmS9foL8Shu",127403
"3AB7DFkLm1puBkFGa9kUEA6hov9dKFRWcL",127503
"1Ky73MwSf6XvXhKkfA2TiZmJuBdDFsmqKP",128402
"1qSauAvXew3bhHrbk8UfBXV4NxMiUDZLQ",129775
"3CE3e3Z2Kk6KcrrDM3T8zdJCoACMiSN9io",129805
"1EHGgkvrfgDNouo6nsLuuRBzkHuTJZ8jn5",130532
"3FBAMXQ7HcmhM3W2vswYL1NbSxWfTcR4iM",130893
"34CXKRqebiJLadQABNEDT31e94kkrZMnHC",130978
"166z8u3Wp6BUrNPx2M66foMo4mXxUncfHY",131825
"1Bc7Qg51H79jax25v6Yf8ARhXht8hXgkTE",132116
"3BHWRMfpWLxPqrGrx7NXuZ8etahaY63DRB",132931
"16HfWmcFmabz2uDHBu9ashcJ9MHvVtZ8ny",134490
"1BRAnzm4Cq3KHvsT6bJU1VHbqCMXrnWWht",134805
"1KukweaCqdhxcveQg6etJMJhwXKEu5YN6N",135509
"1Kv48Kb2HsFmn1S1swT6UY8psMznASJWPT",135947
"1KGRGhAYkpdLEPxcSprxC3yQmFo24Vm4HB",136078
"3KhV52Us7Qq7TB25aCKEEUPsuoBeGACS6q",137303
"3BapaMfqtQ7anXdbqaFxNPr2qtHqjVnsmy",137830
"1H5aqLBqnyKvT47oTRaCzpVkHkC7zn5YsV",138144
"32zBJFkoZf2Wnx457H71YwL7S2GWgrRTFF",138240
"1Bb33JaKMszn4RkD61rtk7aZpz4Q82HSvs",139098
"35d4d7RYsEL7gadyVNFWpnJbZsXKwWXB9j",139990
"3KsL8p68P2mHKRMm3uQYphA1zqYRbv8Qd3",140221
"1NL549m9M7T1KyURkjHs3Dnf4KCE1U8QZg",140384
"3LCaWB5AGai81RTtaoC6UKBJj5gC7cuMER",140686
"3Qxq8bepbRQkcTrZViV89XX6qjQVRvCy7E",142061
"329jLLDFvNHbCPxwp1xcUmfuVMchy347WG",142569
"15T378eMMs5u3k6nXo2Svem71jcq1VpZCe",142645
"341n8RVV29KW1Tb2DpLoD6Q5vmgxZsWBc2",143216
"18bUFY2dVP4PHB7FirfBwf72mzm1oDXZLb",143795
"3Cv86fL4RKL44voT5f8NZafGLUANUJ7oLM",144506
"1PB6c8Qmpoj5hv2cPeqwEhq7baV4UhLbGE",145484
"1GLw7y9JmEZnqC4AoNxGNWV6Pqmqiqz5wP",145503
"348DNasDTpQu882LGrk1ynvW6NpZAGJ3ah",145548
"3Gk6m4h4MfMApK5kmVJGKjSf4QDtXHtCvV",145700
"38SbyGgCZhzpRPURvXEkdJ95Zy4f1V8DqL",146269
"36EqHVwsnjRLUkmP3UZSm1GgJPdhZ2afr2",146355
"3BHc3QzjvoDEqyyG2yVbYXewU1csso7mE4",146376
"1AiXtQbbD226up7REu3aauif5RyrcJkjCF",146776
