"recipient","value"
"1BjT9nLWAHAp4Yatgt4CLobFjVfGtmKFYK",2405205
"1BaGbJeEXn8nzdpXfTeHTeV4tdaJhWvKAf",1319712
"19UkCxUvt1JfjH3nG53EgsJSasnpnT2cC7",5548418
"14dQGuY8jC2doiZvbmo8RHC3UkLVcFoedt",2243912
"19LjAw1VFYFprTPy8QtyTFgUN26hXuFRFc",3435122
"13jFCZe6CoMCZppF3xutw3HucVHzvqxWVd",10321803
"1C9pHRwYD9sJmUmbD9y3E9kxYS2jHnTfBh",1004628
"1876ktHtgNA4fyXuk5ett25Wi6yuJWZesX",1012477
"1CyHNkD4yeCY1UQt5NgJ7udVirHx9x4zfL",1004411
"19oqa1Daopxm6P1BK7GdsbRgw6w7M1y7dg",1014070
"19xCaB2RN8HibnykwXu3grMEpwJdRX7AXh",1009427
"17kxyX3sJwiH1CyihVKjuejBjuRKAuLWSH",1102237
"1Cf6Hti87a8JhxUQnY6rZLz4iYUb9wrLiw",1210144
"32h4RvNv2DpD4smTE6kK4wuWKiTfd7n6cN",6446
"17gdo4m4iYpi9HgLQciFPZtkywf2Z7HVMG",6980000
"1MnL5oLJ78KnPoVeHUeTBPSDhYD9wZyH9G",7600
"1FFnamj3gsREG65xDchjwx4SEVdV21g1Hr",9009
"d-55d8b82414d5008671563cea0eb15e58",0
"14YiTaamPDmWS8UKUsDy2qaUzRnpxvmn7z",6980000
"13TAw3o5qpD6ABC7gqbS48iNdiW7qmnYiX",6980000
"1MbjFQVE3GuKnd6jv4j5v3VUKWC9hcAv5p",6980000
"1GQY9gw1TDSfyU9HsjkfDi4zHU5oCdCpML",81825000
"d-3de1ddb391fd9c3463f77501fd20b7a1",0
"1EhtqZJoseomLZiiFBkgFvvLxTfDFZmECu",5601
"1P9ZdC3cRGRZdHDnycMfApxpMw3BKgH2es",87432
"175gycz5vJfts3uAyv3kwrmbyprQpj7UMh",1036025
"1JCcQ9m3UD7oynrbAfXMN2WUQErmTKvYrC",118403802
"1LiJfht1kLRPvbhpw5V7tWZYLCfYaQzaUQ",10000
"1iZbTCSpu3imjTh4U778efN5WLnGF2EjP",63133191
"197MukAXHDqHkG4WAAHi16ipf66g1mcD2e",90000
"1JhsQz887KS4yX4mfmD1BT6dBzmT7PJteA",40000
"3KWVoCqNeAYYJw6QqRcfuTgdGJZ8hpEXzs",334058
"17DNEgoi3irCKb6jxH5ZMZJvhbAJdSffhk",78109
"1MPoTmQwC8BHHRqBpYthmZdggEFdebW42p",20000
"1QKaT4qmK1emK8ynPBxPxFcL7qoWuJ1uag",190123463
"1Ni3ak5xbAUDxAH82HqVWPywUSVrukaUgG",15000
"3KLxbkQdZi1PsreGoJrLwjLeLEUHxSpPhC",10303
"1353SM82VHN3WtYckhryzu5waDwfjB31Wk",1000000
"1CKbvVrYrtBoxP8Arhx4QTgXgVimy7G9De",8211030
"17XXy6QZDLhGWnpAyuPNpsqcSfJ9V2cB25",240000
"3Bt9RdQ5hrFReAjsm34BHaNDAfBQniZNyD",820584
"1PoGKkt3udcEEBvMFBejzHAWYU1Anq5QqN",1000035
"17YtdUSwbirzdPhYrxfLw9g2sHYGguwuJJ",1000306
"1KBUVBRXbLBYgRjb7peT7h2CPbNC3TYpVg",1000167
"18Xk8TNcwNqHGTXovj3XGxXaXJrKLF8VLp",1001656
"16yMRvQXcPZxuttyLGQPbmnJEFtwvgLvUZ",1000000
"14WaaEG1SqmtUQ1VqSCQU9k4JNZyAhBLja",3465286
"d-34e1b2e31626410539ee2b21cebccf6a",0
"1MH1tiLknmz4wf9VSb4LCjL9F4RQ8uWb8p",600
"d-34e1b2e31626410539ee2b21cebccf6a",0
"173aS4JBxxgFQmoRLFjwe21dZGyEsT3w6v",600
"1FeK7RvuJ1oUpNAkhVS3jQsEeKHL9KNJMV",716
"d-6f01053ff5ac1b07f3d8bdb01ed41d58",0
"m-63fd0edb1b773e28817bfde2244b56c6",684
"m-c61898fae87977b789836e99a83977e9",786
"1DNz5x7rYJMDHPr26SbaqYknGTPESJhN51",716
"d-0d480141c54d388c141c631e9a1a649d",0
"1EfByBiZ2uGseAUZ6S9ppKQvViWgoxv366",600
"m-c5bcc36004fbdfb84838dd5aa740e067",684
"m-2e2c84a630f7899cc5a0b27d6d671156",786
"18Nru9WzLbMNJEQDPdcR6X41i4Au2gDfAP",786
"m-5f4275fa04eb3084f78b7e1cd4fe3b02",786
"18Nru9WzLbMNJEQDPdcR6X41i4Au2gDfAP",786
"m-fa126725345bbe75e12ddd0b85cf03b0",786
"m-12a81932ce4e176db92d3f2a1c1feaec",786
"1P3YuQMijB63TY7QJ1Q3NDmfQr3UF6PXVG",5230766
"d-7ca55b02c1c7125c26b7a99ad09646e2",0
"d-6d462a70c1ab7428e1b85cb17aec7a96",0
"d-1c586006eecd9c6cacb8d37f8fca209b",0
"1ULf6TJ58jftRf3jqLVD6gnFAwUdLK9Ef",104997000
"19exVFvhUHaJqWoKGZqjbsNyziDpkpgtcb",500000
"1MkPr5qEaU5A7fuLx8cpqYfQSanQZptfBS",140000
"1A99U7iFGTCdRBx44huJkREYpuotQ4rHk8",1030000
"36dRBo71KQu2hC78GNUchnvHbPK4k1PeQn",10000
"38aGUSVtW2QkeL4u2uGbB4wvL4J7ymPfLK",352850
"19PfXjrBeFySYnWansBg1Q3nAFafGt7aXb",20000000
"1F3om5fnpVnAEgtf7mm1nBkLxWrdLSr4T5",78733
