"recipient","value"
"1KABqwkSmPinELXYQVWkbd9bmiRv8YYMAL",87570
"1EKzo6kUP8tg6bqzzjfNhTMwB2Q8Uab4Vb",17570
"18jGmnZc8u8pR52s11VnxY1pDkobHWg568",25688780
"39ZDnhEih1X2zZJPyffotFXGqYYmXQi5Dz",433400
"19gm5KZ4S47W3V1QrmNUwqmFA76FQMuqiF",87570
"1hCURsbaGczXiKwbyMNN4mjkg4TGHbk6z",291805
"1G1YqGTe9DE4Nmy8XrLBPPbYoL8aesARBr",30737
"18F94d6tgLt3S9ubuyBg4tggjUoBZCNReB",3000000
"14rn5cisnXTzsUvPSVTfz6ReNvQTZaKtUM",834499
"1JyyuUrHUmGgRLQYhJiVdJjiXyLoBMu1Kt",12447500
"1Fd7wLWkEU3R628wU1ahtN27KxXP46v2sS",37000
"1CB4fBhPzE46w4nVfChDi1bhwEqNBfMR9q",87570
"1FdMKjx5dCdGne3ciwhQRXoq2UYeENNp4N",25040
"168ARzxvfJiUN3PyfvXn5QMR93Tgxywtip",46057
"1LRCwKhnakv23EaNFwgdZjmYfTyFbivrwg",36305
"18hP8kY7tro77MwwyMCYX7jiobaT2D4wdw",919000
"1E72Lo1p9JTg9y6sHqsn9XrYfev6FyuZ7f",6166879
"1AUzpbnvprpcx5Gr2wit1czWuY7fuAfcsj",83139
"1LxgyhA7UupoArmPu3byaSUqk2gznfkxBB",37570
"1DRxcq5ZD29LjdJLisakWfM7ogJQ1QmU38",27570
"1LumAT2j7yjJsri23r6MaT7aMArux6y9Tt",17570
"1Ce8BUr4XFGrXgtAVztLTwKUZEJtfQ6x1N",27570
"1DCDwdRiXJgTzzMkQ4z12JrbQtvoTUHXuT",37570
"17JzwPfnee66pCzoBhWKmaouPn7dirxsF2",37570
"19kY3D5uFuAwL5P3mJmeeSED5kxnhsr25V",34000
"1NiQB2diYHheRLnY8oxULTFUA9GwG1LskJ",58842
"191eCpya7y1mTaCx6nJk5T7VGnqVRPRrFJ",979430
"14m6zfERJxneqRAeQkPdtpRsxBbkToDL4F",37570
"19NR2KFTTPaKzaezyr1Q67wqgH64Am8KwQ",1000000
"1GyLDHdUUEPhC25sfah7sxk6RAwSP6cwgX",87570
"15XMRF52WvbD43DrVcnfPCumd6e6q6biXZ",262345
"155BKK3hVm9hd3TtduNQHwE4HX5drHHJqP",114017
"1P13WW2zNG3d4JHy9eioQ4isMPUDKyiWQf",3000000
"1NoQVqpiKzxyUYDwS1EY8qEzZUoPrh4ARq",124570
"18SC33DpFBXeeoYHTW934hRsM3zgkoWnJ2",40152000
"15qcBsghfwg9NRWk7UkUrHhNpyKjNtR2iR",96290
"1HukXHkJu3KCsvPRtwNeRpGtUHkXX1ppuZ",141804
"1KsJYhzAkSSo6hSQQ5u19m5CpJioQkpPRc",27570
"1NNZRehhGLUg47rVWUDnp5iutnyYiWMumW",3000000
"1P543LLP9KSbTGJaaxsm2dXEvivGTZrmj8",87570
"1Gi44VrUv6mod5ywzueXETDCUhdeT9B4p7",17893
"16rAkyC2UkYjgRXsDW3RienkvWeJ9Mru1T",90910
"1MwQiW3T4NDrBo1mkS3HPvRK8DqSrRQU7S",87570
"1JQz8N6qo9LYJLVAt6tkZffL6PNXrzJhXo",87570
"1wvAEdbC1ri89byWXX6PmXbZ7hb9WxeA1",142584
"1Ka1aYYAdnKEMRP8gNhHZzdCp9VZtKsLb2",6987570
"1DpjmMTaRiwrn2DYauwJxe8HnJ2bDGzVx2",67570
"1GZYQdzJuyPXKRBvCnXwkP6hSRMCn9U14c",37570
"1Fhg8FB7EXrX32q2XPRYCawbBoYq2yz79z",30570
"1K53ZvitwM8gr4ughdz8urn7m5DoFSxMRg",15471000
"1Ndx2G3yHkumfCvW7cwBrzgN4j9ujoTwkF",35936
"1A5MdMMitiuUqQZNSJw6iyTUFKpWZJ6dQP",27570
"1HtPEaQDJVSfuzqDVwKV8jKi2gHwoQUbhF",27570
"1BxseqwtxpSU45JP72LmeaLDDGoq2JXsqE",2700000
"18Zp8mGXwg4pKufxBE6XQVN11BYUpWgsZS",67000
"1BxseqwtxpSU45JP72LmeaLDDGoq2JXsqE",300000
"12nafHVmTJmCEmLYcL6utAV3ZJgDP8oWwN",8336000
"1MN84T7dn1ghhbG7pEitp7rzziTKrBXAno",179430
"17NPdY8EkfE6SLeiHgjReURvf6U7st9F6F",3490825
"1Afky1Z4zuEEkEj5s7zmb8NHkez4aQnkV1",87570
"15Hquvk8r9EFBF9Cuj2D1a8EE5kBXZkMb3",87570
"1E5Q2AN7Cg2x5LDsoZfSb2LT3Rmns3oSbk",111558
"12BVbjRbjZp24o7c8m4pi2fn12HKNmfede",87570
"16wgbdLBHiqaakV5wHaNp3yvb4KJtjWq2j",134997
"1EZ5FhhhLxQLfxDXbCYBLatCrMvQUovfaU",773000
"1513Z5W1bqQQv9FZxuvBbCwMTDDqCG2oEz",439409250
"1Ckuppgi1a7zNMgAF7coFMNAj2UjaoGT5U",4524766
"1HvAQYiiVJc2U1BkwEfw4Pv9AWKtX2kQfB",108778461
"1N3VhaZ23DpBaA1wZCjPCEayYBiWF1EoiF",99168072
"16f8s3f3fSmexCYjM7nrdJLZorkdx5jose",5000000
"1JYqW5sr4YgT8ze9V6eYzactW5ZNkjjuwh",979430
"1DwaiCQsJugq6kKbFH1iUcfJ2EAZFFcXta",51752
"12nDiLKgw6fpfGKLiXmViLShPNVkm4ZnRd",167000
"1MZJTfV1DBqcWuMJwQ19c7JpNipMA2EVEx",487570
"1NvkJ5d8kCLKkFBD7MAY2eMzptQ2vZZu18",979430
"1KkmjzyjPjbUKFg6UYaGpXiBGszQ36Ss7M",27570
"1GvWYCdY2CGKLYZ7min25oRjFHyk3ThTUG",4980000
"1GTSn7ykGf2rNHL3RGKsektxxuzS9JSHcD",79430
"1HvAQYiiVJc2U1BkwEfw4Pv9AWKtX2kQfB",586651572
"1N3VhaZ23DpBaA1wZCjPCEayYBiWF1EoiF",300000000
"1N3VhaZ23DpBaA1wZCjPCEayYBiWF1EoiF",326613945
"12i9ZGCpwH4na4rxsg42PtvSTDpj1W1sMe",796652640
"1FZJMZPmhjFwAT9Jjq5FSZiRDHbFZ7N4a3",907147648
"1FZJMZPmhjFwAT9Jjq5FSZiRDHbFZ7N4a3",697725
"1L6MwFuy5yeEiyRL1r72DgJgDxDEncmUAd",100000
"1EmS9YQoNMAs8kiXbSXNSqTHrovCiS9Ekg",3760587
"16rCHPsrLYL9vwbEPDGs96soKSk2DjAUBY",87570
"1JC9u7fxpUJdBd6BWE1e3WUF4hKQyubx3s",309607
"1KYCjCgEtGsrLud23avFPu3BpE1qXCvGob",60354
"1Hem6787jCVpQZw1Yx2cT7ZCN6ejfPV4T9",107570
"1JY44GH8zC56pzGqBt6yNc5J4m1TGW93yQ",37570
"1MdDr5n3Hh8DkXXjt1jmpawwemzXy7CCp3",358140
"1AYg3bG311uhWq29DFU2LAQBi67RLXJdT5",31227
"1G6kaWWwEVLeu8P87ciw6oKwxaP2YvfJGa",87570
"1513Z5W1bqQQv9FZxuvBbCwMTDDqCG2oEz",696405
"1Ctd5YUDtGsXFvELJRixVP8fVqC5Xp6ec",17570
"18BnSkvR5WYxN9fiqtv4V936xndNhJJEup",2089215
"1Mt5Zxr2MGGgjrqEB3ucBLbo4i3xCcXLg5",29430
"1QyuDvEZA5RyvFFh6TQdXNuZHbMw8HRoC",30950
"3MFgRHfNFNLrDfzv7sJoDroJGA1FwE87Js",61000
"1NK97HGk11rNftL2NoXNwQV985dwoH3zBz",161089
"1FceyPuzwUp8W1fj94ewDUPXkPaLWnN4DZ",13647130
"1Q982GMQTjrhNtKb6nnBecZxJvtFApQTcW",5000000
"1KrbsKsrGti6AuXNvMayy16ZHemXY6USjV",129639
"16vDZHx2Xck3x5SqWur1Vrs85xwo8mVn5M",17416905
"16XYVVQ1q5woGfD5VVXp5ijAuX7kC9gs6F",116683
"1BJa979XeKjSyza6vx5ZVyEnyh7BED7et9",50518
