"recipient","value"
"1Ed3zi4XgmMke21UYsQLQkeDh1ZYLFmqw5",5000000
"1FDaMggq6LMxX9ac6bn3SxiNjuyhPG57C9",5000000000
"1D9Ea5fJ6VdwJXyMU7Xb1EXKiqwjpfbMNT",5000000000
"1DYFNU9yMLPxJr3c6cjKRCpi6APR7s5TKb",5000000
"13vq3LDCBpwbyxSenJDpHWt3xCXgbtzp9V",5000000000
"1D4fgRpfMTzjQWALTjK6gmYzSEabBfE95c",5000000
"19M9bCvvq7ndRs9qV4yuZMycwUYytNB2Xq",5000000000
"1GXevnXnY8Prap6xTE6VGDiJpjPFKm1DJL",5000000000
"12APRmZ4DnNgTNeNH1zNnoVrKZradS39s4",5000000000
"1AxiPgMiojjbioW5vX9ixkpqsyLDA3GW3h",5000000000
"1KypihYjpjKKXpfJjr1mMYjAsNYaXeRrAE",200000000
"1AxiPgMiojjbioW5vX9ixkpqsyLDA3GW3h",10000000000
"13nanxDF2PaEGwUKbjW6AuDJQHeTM9nwgr",1000000
"1AxiPgMiojjbioW5vX9ixkpqsyLDA3GW3h",5000000000
"1EuF6BqYKAwsYzsN6TGmFiZY34RfsWvWsq",5000000000
"1H7r85imFH2ofBFN6ANMS5oGuA9haUSjJC",5000000
"1gfA3Bc6D324gga3ED8mhKAXLLJxeUsD8",5000000
"1LxtpLbShs345Px5N22QMk3DE4Jcownamw",5000000000
"1BDy4GCfuYeY1bbkkniiqHP8Vob11jJuUP",5000000
"15QqdGcAswQLVadciRRWrxGaFQN3pP3FzV",5000000000
"1DQifzvNqQgMFiz6tFRAVxNnHv1BVwi5M1",5000000
"12jHSPcGFzVMfx9e1bHHVPH7dvCktKssQg",5000000000
"1BuceNGRAADCVBGafRJQczvksYwKsu5c1o",1000000
"1GdqHAHCdf5ZMcudL9BgCit5kbAzNteKzM",5000000
"1HDNLZJjLGM72tbjcJysd5MmsJYXHdYeQB",5000000000
"14Jrh2qMhfxEYvAoeTv5NvT1jTWjSU2FXz",5000000000
"1MZ3nZpvqkoPNwed3LrgUdbrpKgUoAAyTa",5000000000
"1GK8KAYQwRckxWkgt5AuwzLY7VXkkVWCgx",5000000000
"1DkfQwU4KnKCZtT1aNG5ExmrXEA1NsT5zd",5000000000
"1DivCftdT4NVsuj257h7cc2HNuFBLQdMn",5000000000
"19gEQ5Pk3dkMqRxXGzk8R4WN3v9oZTHSew",5000000000
"1ExxUpZi6XyueLyhmYDdnEofxKE9LvE2bY",5000000000
"1M8UZH7GXURswAYLVYSAVnTwYaZwjUojrF",5000000000
"1BeMZomUAvn3PrdSZnPxjzSG2b9RRTRTU1",5000000000
"13oYjbypYT6T6sbmQyj2RxhocvzucdqdfB",5000000000
"1KpygKbFDceMsoQwRKzuT8UbrRH2mYAzBh",5000000
"1HhrwsVXLephZE1p9qEUhNm8ShQXXQeHvx",5000000000
"12bvEx5iSMoKaNLutvgsMMxc37R4g9er3t",5000000000
"1G86BbbigPS8M9JpZWcMJDaE8BMhaknpbM",5000000000
"1HTXNvdu2NZUNVMCN6jZoRwBVGnWBUe75F",5000000000
"1L7tXwkLZsvcv3HWqzedAXUob6SY8eEGzS",5000000000
"1NZxNGrVavkHBT1ghwaDc3z1rhCAjzxcfm",5000000000
"1JzxJjNumzmGWKqLzgMpMWSmYNZXHpsnxj",5000000000
"13gQUm4tPRkJ1cWPAUdbDwEan3NqvHfnN9",5000000000
"1CiA49S6jRDXBEWfrKb95ZTMcaHiRvmx27",5000000000
"1GLFXtFdpaq7u6P6ZyweeYMGS6vzD8WRQn",5000000000
"1P7fKNC5nK7FqNYhpuMdKZJv5jJj1KgzjE",5000000000
"1DbSrCuU2psDPQXVgFG3pfx4pLUqcU9kqL",5000000000
"15FCiMZYLfhmjU35hnU1wnUX4zbyXDYq7K",5000000000
"1CDSyXAQxro4FPUoqAQb81642ruqDsUiNp",2000000000
"1BymDuccmtuQ1x2QcHaCh5UZR3bAeX1HW8",5000000000
"1ApgzCsFNR3EqhPDvps9iSBhqmv5p8BCFs",5000000
"15YEqGetHnwgMSjUqAXVRrcLEewRusGfMt",5000000000
"1BojgJayrVWGyyrm4xFD9WKe3UbWG5dLBJ",5000000
"196BNPqWusvCdibXpcdjiA7QM3p85XRrQ5",5000000000
"1KCiBKHX7jt2qvieR6LApFVJAH3xnPFyxJ",5000000000
"153DidcYRKANFURrG2xYEiRVxfK1Qp25LZ",5000000000
"1GSsgACxjdB65S4aRDkEzd1rVnfDxLMhGG",5000000000
"1NFboJyhP2UD8n4JNn3tayx3giTtoonzF6",5000000000
"1p6fv4sTqHk33QZcoMwCNEdko5XFbVrfA",25000000
"16MocbBSyouejJYKm9Sxozh5yyqDWYzkUR",5000000000
"1AaAKcvufMuHPRGkzY2JwV7PQTPzFkoxzN",1000000
"1MVG9oAV1WejopKq3fQwnsWkMeKVgvzDE3",5000000000
"1BojgJayrVWGyyrm4xFD9WKe3UbWG5dLBJ",5000000
"1htD9yrMPD4VQFgYGTNnCG2ySHymFW6YH",5000000
"18aXTiehxBpa4s6KFD36hkUa115xzf5x3o",5000000
"1KtdLGY3vwciXsQYEcMLQjbLZ7PQdU3HTB",5000000000
"1G3o1iHZzpgGMkVJGjuJAuHA7fU5M6bsuA",5000000000
"1F6YBWsbUefAA55zEkPPNzQ9YV2yadbSDY",5000000000
"16epRTwhrkESCSpqiF6fATB2GZfCnMDDmd",5000000000
"1Lxr82GVieTAZGASnt6YrkFMwVXHwPEYTG",5000000
"1NQyRbayRzCcdchZSMpxxAApnaRkMAWf3g",5000000000
