"recipient","value"
"1Lo4ffWHLhgmW1by1mzZ8agv6NtquUWZvv",14013
"1A4czNnA8XwosCvgAt5qZGENXGDZqQNRmV",2455
"14wzeXWnnd3NQ6B6iSovEXv63C6q3o1o2W",99966
"185BfBWoo5d3cpGWrksEHAub7ZHbAfUE46",3239
"1FEhGZRtwwL2uBixKdWTysPzcz3hsmt7si",74143
"1NjmJSkmF5ADbgPwEMJVaaTrfiNYpyrC3g",1198
"1MRrz6rYu8EJz3ne4RcJZbCvuA94ZJADt4",75690
"1C5K16pCQ2BzP5h55ysgr6UfcEWHqVrWB1",203240
"1KJJqyYbM6QteooxnVmN3txiFaTSDYDEEX",48627
"12Nc1C54CeWF3Ph2GRbea2Mf5THviaGemD",46971
"16v5YFcPzPFj8Sh6x2BLAM7oE6gv6YcDCE",64670
"1N6z5RjVJb5ySVzY8MDc6WG29DcXfqXpoh",72710
"1CyvcAVg5xarkQpy2wf374fikmT89ZQwqT",358934
"1C1FGg9gEbPNnqVqqEpHzfB4Veps1FKrqX",102737
"14SHnPwDUqL7jbCg4Ewod55jD1A8v7qJFy",9620
"1Mr823i8MidXuw2Gt48dzrSLzikhLGMLkC",4673
"16c9rL6tBZDTSFQeXrGDqSxBWpDCAuStBD",1369389
"18ytQboEJxNxhVU3DfCrWC4H6WEUGYaDJw",188074
"1MRPHsQRWeb6A1Cjr8xjYN8qhJWq6F5nqq",6070
"1E21R3XjJMNaUEkVx8GAMrt2bPqyp9iYQa",70000
"1MDKgBcAPoBftLyM1Wku3wFwC2nhHPtVbF",5310
"1MPxVQQR4rcHnsu9h2EKkxRbbbqXF5Y8qk",1887
"1tKn4mb7YC4NoiWR8tuBjGQavzP7mkcm2",2269
"1BD8reHCYkg7pku2k3EgxhpjEYTq8SpoUy",1311
"1Ck6ygfgnHzu4if97fQMvawBEjjfjT63tb",5567
"1BZ9dybvK2dSzRMCtMcA4UTrmX5wHkgBhA",100000
"1BZ9dybvK2dSzRMCtMcA4UTrmX5wHkgBhA",100000
"126Djmt2ZWnffsAY5z2AxYAfip5zNQsnPD",100000
"126Djmt2ZWnffsAY5z2AxYAfip5zNQsnPD",100000
"17QGmXeyHv8a55G2uryxry6ZBLMYBRip6k",11551
"13nQ9fpsFDdGyYCXLNevpMfTugpjeDRrb7",1067
"1AVgYFnqXydirLiM43ijNawmxgJfMfjyqw",8944
"14ogGf2c1MCTCnohXuoVoahd1v8cSNFNbS",35310
"1Dg9iTNEcCqrSQariT9iUn59LZ6cG9yGDY",15310
"1LLwzGTTXE4VFGmmTZnuEmXqv45VVaFw7q",15310
"14KFgcCX85GaPevmUTHTo9RHG83qnT4sQo",300000
"13qK3XF1CByVAAeAwqXyvHjvBZRZ6bocrY",24645
"1MEuS7vvML9hEo2bLQkYw42ZLrVDkCw7A4",1757721
"165u3128fp1VS1v6ySGGySMsgnDLCmJP86",9614
"1MtnfMxKhtaPzdmCTfYgBt6CVKiMyTFG3c",2925
"1DFizjPg3yf9N6SfAuaEQ3iC8fru5PmXe7",6829
"17RPPiV1gfQrTjV5Fy4BfHz6UzaPXTP2DT",1144
"1NMutEPKekE5uNPJmbUY6Q3VrGwcA4enZv",75690
"12UnpsuLd17SYhFQKU7EQVnCkBg7u5c4iQ",53424
"1MJ6TVjcMiE2hCtkgMQrWLHsiHkTo68MAD",628
"13ZpySL72UsGhvBhxQm9omTdU9FyfL8kuQ",9390
"37SeReP77bJVoXH1Tbjbjba8VUCXp5CUBS",224000
"1DMWd2tJJaCcfW24nqC5jsMVyvLARQgPbd",22815
"1EhbezvMr5Wvqnwg2kJjNHn8TSBUbNCJw7",6527
"1GB3KLxTouU2Juth3X8ZAUUWUpYNpTrY1H",2672
"18eLSQze4knwpHJLQ7W2V76pDuJd9tmr8z",5310
"1JPHbGaQj4ZzeBRb4mjMjyZzv4Eh41oTTe",4710
"1MDU8BfQEuwPhBku5wnaGejNxpRugu85uv",1000
"1MfgwhuT3gXoudfQ5kYqKmv6nBJ2xdytEk",654
"1LBgcK8MTaHsfLNE1VB7M3vyncoPM1ssHt",4297
"1D9PWiYQMUAToRKqrx6zGssthbsbSE1iho",1000
"1GPT4GiWs1xrCNo8wEoCoZqv6BhnMfA75k",12563
"1B7ooradaMUfvV3LQg1JBaEyoW3B6dc1Cz",3659
"18ZWntXDBwAat4zbRgwpkX1rNeS6ajMVwb",25334
"16KcSiurWyNkisjeaA5YinvaXuCWDz7Ysy",183150
"14CHV3pZdfkyFUdWeqdTx7yfEyhc2Z4UzY",834
"196xwrqCwELEr7qd6vByyQnYHsGhGWzpjo",66602
"1EVEVzXgDiZCLYFTaPy8pH2PCwZVgnpiYx",37346
"1AcWzMiTRneQgptv9DETjJXUpFJ6YaPXq3",75690
"19DPmJeM6vrbrpdg1kaKndBdyG3yUuhmxq",17657
"14SpiEd9XaLDnSiDm9yxxUyRqZYRJfz3hC",85310
"14K824v3CG2NH2PwYtr1MZMzv3cpz1k5TA",2637
"15Cq2W5tdRkccdmrWTkXZ1fHizatuziaTg",1500000
"12ps4Zfdn93AieBCcnrsNEtsEZfP5dKGhe",3691
"17PGH3Xryj1JenB7XaRQ4FWAyN8sMxhdyY",38204
"18gSTE2QfdZLQL3bhNVFeYFpUy2T5BhaEd",600000
"1PPx9HZwWfrQcjXNh5ZKkTJ673mj94PWYX",44376
"16XNMSsAYZMvS3APS91qNpGiZjtBVTxBRU",175690
"17zPQ9PRKEJRhEhkZCqL2hXP7Lx2VBakcR",6783
"1DhVpqbavYWbQ6LDdEB4ErKt7V8MVpaZNT",14600
"17Lb5qnJjzdxstbMy5DqxznLo92pS81kED",4887
"131zX8cpNRUhaMYek4SqbBZh1yFU9mu5qL",11240
"18jmqQPBJTjyTrAdE4bi1uyaSJSFB5cD4n",6158
"12tDabua3i4BGv84CTvCbG8wfB6nZXmk58",75690
"1Ndb4DybGqFLLsumZsGEGRJnBVirByC3Eu",35310
"1LqVLub86jyRSadGDq717CW2zmhiE9gMo8",18720
"1HLHzBwh6HSagMD3cG7tYsoaQDWE7UfTdh",10145
"1CTvyoHjvxCXsk8rcyevaMDQs6gDUHGVYK",256108
"19BefHLJBh26EJ9Mm4WBSpcwEaJdKJ6h6W",422000
"14ESspdY7Uvm7FvxTtonz6WiKGMHezuBAV",470620
"1BxqLwgwyLa6khUs5HNXVkoDgRCpeYEFhM",920
"1HpewJ7Me7HgbUs2jyhwrhkQq1mjPj7B1D",975690
"183hvU3hQFZ6UdGKToXHmThR4uNNWSvFvB",32160
"1PquRKCXjnLUEQ99wLWaMeVJUWA5FdHggE",24310
"15xwzceVqr8FihD1qvE8Qe5xyAwr4dU1Y2",7352
"1Ls4zBm2VK4nQc6jXpmPt4RAFebXAKPXQp",807
"14FSpQxGH9PKkFexftkLnTMkwcqg7q5b3H",3978
"1NUyxfoPownGTdybS4BYLXoNDnjN2aXg2V",935
"13A5SCeHHNWiGieRqM2B5hPCg9PXevMvHD",652
"16mAh2N4TULEoSWJRyuFSsfeuGAyD5ckiK",32370
"133J1UgJYNTDquY3sx1FhejitZQbjYnfUq",2698
"12SShsKxNHuoYUwseoVPM55pttXiATb8c6",771
"17QbfhwUJycJ8geWobSftT5fwfTRy8ewPS",2608
"13SiZ3wck4SSXcDaRLS2tfriTSYoAQZSYS",3288
"19b4Wh4xo1gCRFD5XWcwQLphsRW2pyfXSM",3697
"1AhogaFPBxdE9NyyaUH2zsWd6KxxNzGiVm",3992
"18RYEx7p6yBNGG8w5MvXP3vTfpCp1ken3Q",1252
"13aFWEyrt5jkg3QPN9NPhdHfAhMECD6kbi",13205
"1MUv8c2hr5CwhsX8cCGWEiBn7aqwfsPRPz",3838
"1AFuteiiFm4mhCd46rrPyCgzNpkFfSDvwy",838
"1BDWz3noC1oCSoBZRvzqAT11yCatP3pRtS",785
