"recipient","value"
"1CVhQSRHjf2ZEQrt8tXaQKWAPXeR4gNGZn",15319200
"1Jk6RZvk95iJuE5Mnr989im8dhcBN48Waw",9800260
"1EJ8HFr78BLhkKY5LbKqUYjFhzQ7A4Q9SF",290343
"1Lxve8uVmEAoArNGsCy7NURUSpccxw2Cex",24470860
"1FooNNXYCvDcgHWefGnGpvpU3orJD4WDkj",10329200
"1BKxfW1KERbCjvWVK6HD6rEHfeQkNUWT46",3343200
"1BKxfW1KERbCjvWVK6HD6rEHfeQkNUWT46",1470000
"36MkSje3W4WBnchneMs5DpB1tDhG3Kw9fg",682537
"1Q4BonpupPypV21VP39gwfzdchvBoga3ov",3343200
"14eE8yXBkCBDVJYearLJ5gpSsBR22wUiCg",1000000
"d-3b972078c7b6a60b47f04c09b237848d",0
"d-f4decd8323bf513e9008d6de34b4e48e",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"12zLHZ4Agh58ANAQSfLdvKqA4AygQbtz9K",2730
"d-c74c1c69263d517ccfd7243e675ca04b",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"d-dd72133b7a23a5c982b2e8eba2c61bb1",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"d-2bb7fdda1c24edda30cb2ce315b445c5",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"d-591858fb53328d32127ef015cfcf8c05",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"1D6bX78HtfYqhjrLrZcHozTHMsn6KVEz5u",2730
"d-b8f4a18903e1f1fb8e5590b9662cb76d",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"d-cd29e1e4d2e1abf7cd2f4f90053b03a1",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"d-7bf32ec65064e361a8a6962b41f05a69",0
"16tPTrYWDzWY2JdyGGRsGYvTiGtyHWppLw",2730
"d-623f5b492e9c4961fadc409abd987262",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2730
"d-78cff33d16af52383d729734eb90b16f",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2760
"3KxQtzTyu9dVPjFfkzQZam79XbiJPLgePY",2700
"d-7e68adaffd612a6672df96350ef597c0",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2760
"d-ed012da1ec44d7925c7e2160409cd19d",0
"1Po1oWkD2LmodfkBYiAktwh76vkF93LKnh",2760
"d-f006a88dd56db199aaf8487fb8dcdcc1",0
"d-800d7718354b4b158faaec6a519ecfed",0
"d-a36c347b0664981dd4446974d1cd8b0b",0
"1D5wC2t83Nu4QToruYcoedVb6fv2NouH9W",21442
"1L8q3EUzHaueUpfGNwFCo6mEYm7sitjpsL",24500
"d-7b2ec99343c23e5012d90529b5ce010c",0
"1JzQ4N5nuiCXo9QHHECcqY4TGL1tSbsVbx",2346934
"3E38UQy7dU16fCjxW8hGbygQh4TrhnJKLW",1990000
