"recipient","value"
"17zi2SJHDUf9yiG2padTnGKNj8krACnSyp",1286
"1Mum3qUk1jB56fWbLsmFi88qUeTpooeY9e",759667
"1GHBqeZcqvhT3z7g3Mth6SCDWNDjx65vPZ",18000
"1Mum3qUk1jB56fWbLsmFi88qUeTpooeY9e",747866
"1Mum3qUk1jB56fWbLsmFi88qUeTpooeY9e",949698
"14ZBUtqUrcXP6G5VW6Ffmci5ucvC2Ezyoc",5430
"m-c4d38a3165c64ab41f549e6c9146c70b",7800
"14bk9QDZYVNKqnxSfzThDjnDGaSxaXWCjo",2147
"1Lry4XTtWHryPcS3MNmfVuicbHRiLGqYdE",5592
"1JzhCs4R9Lx5ZcpHqbQgxrusntkrhBtfFH",973159
"18yjab3nQwm4YLhCF8ymSFatDCrfb2fEv8",11300886
"1BmyXrNozkH46e77h2p6jCZ9xUviL8bnis",19370
"1i4xzEsv741R7uFGiSHRiMWdfzkucak8W",19176
"d-e4ed32a829763fc573c0f5540213f52b",0
"3Pn5PDR36nPFfhMKJouu35CkZFWfAUspGh",100000
"1PWGiDv1wPUQD58VQx1Xkbme1DYPPJ5gQ5",12300000
"38ko9pf2X24Qr8TWshrCoa4cKvrckGeLy4",112300
"3QBfix6pxXEWYTr6z37SXzarJCCC3LGPVA",587418
"1NmYbcTEqsyseD4z5wU1uoAvn9K7RusavD",271591
"17xZtZjhhvct34Q34kX53oMo1aQh22F1y8",3901
"1Mum3qUk1jB56fWbLsmFi88qUeTpooeY9e",226098
"121myAB4aHkWTMWstG89NiJG4UtsV7XP9H",3000
"d-0f1f88d7e334452f2d81f7bfd289ca78",0
"1GUr7ciCVvZgaJ3gQdR3tD3ztijH34QGTE",454674
"1BaFWrTFX9DXAQmNVAs37PnPeeZzYL8ojh",311034
"34vZ4DsQC454VsnmuunZYvBirpAnBCNDia",283980
"36DnrU4apCgguKLEWU2kmEgkTVwmz78bw7",260632
"17n2SNPLiQDuFFCZZY7iD5JhFHcTZSMSFa",256605
"1A8hxMRJAk5FzkB6skZ7gfggWettGdaZhD",251607
"3G6DZqmajdoA7Myip58vSkyKnqvrmj9i7B",52168
"d-f5f34f8444d037ff4e8c6a36d4bb8038",0
"3LZkCqZAfJiAYiSmB3KR5j49zjRt8Ftj5B",242376
"197SMRxio4QBB8wFyLAXmWSQsrnh3BbmEV",96843
"3AGckPTmYUtyE3WEBzBkVc1Yuaub7PcJMR",272728
"1K84EYUKxE28opdfPqYgeMr2W1XJvmZ7xF",1302135
"13rWudWv8ywpLoY94WJKbshmR4bNNc5U31",120000
"12JdygmpSmZtrrRaifyTv8Zcdccp4cpvrF",26174
"1Phq8wqS551JhqpCEXGpa6XkSTq5zzKGSh",368394
"1L4z3PnnFkfF7Si7baLeWm7HSnsEv4XNRt",123678
"1G1mygXQAkeihwVenGTB3zLM7TCwwdLG7v",10601200
"1D87jeqNkGKDMQRk351dhD4H6jsgMfpBLk",8900
"3CDqssumXCkSzZiPaoq4pFiYZyBw8XZaaJ",125000
"m-ec7b3c4e45914cb2966c85f3bef14786",7800
"m-8510138c1e140967cc02a2b77ae947c2",7800
"m-72b9cb32b59bf608f621183ad1fcec54",7800
"3F8qfWgUWvBjXNDNs44h6UDnimW2pp9693",103962
"157DE4Aqdjf9bb88pXkKspu5Ym5SdHyoib",6100
"1KDXvxgNLztNoJ6ThkmZE6Lsar1r6q1y1K",3518
"1ArQHRK3pbFLh8ysjfaedD4QMWqXWcStre",5313491
"16XYuebRjbAmjJCn3VWt7Xmk16CaeoJURc",17240
"18ShtwwLdbitJogg9qJ3Q9k3nTxVutWj3n",50000
