"recipient","value"
"1bpUZBv2UuJr7LrNJe1WF1WnsfrTQtNK7",1000000
"13hVoUcZYg65vibsBYFfiuwdBoTS1sM5j6",1000000
"1LPDxH7i27L2piyN3MDhYxPxXUKrtktZZ8",99500
"15txbGFHT5kyDetaEWwBsv7SAKXva7L7Ad",8000000
"1PEaVb2CsPrQY5M7BuPMEuKTtcyWPJbusa",2000000
"1NjbTdsHc6t14qojV6EanodML5rHuCU6F9",4000000
"1NDZyj5txmztkPVPCWFLQ185SprXxJfKjW",7000000
"1NRpZxnLz9399ABvefR1ymxeCeRcv5waGs",3000000
"1N4ztaUgwjNV9uCWWAzjBAwB3Rmm3joo8F",98837
"15m3e87f8zXbyu543WiEUTYuj9eDYBdPJU",9601263
"1L6R4UQ7Cm9YHpYtavkgLiaexfYExbat82",85000
"17Y25zKrnXTEYqLcSaDvhw1SGswb77UGGY",985483
"18TGUESnMBygCgnY5JfpW8UJuGAmsCSdF6",60000000
"1MhAbsBQAg7mvgVNsNSMNncttSMZo28pn7",6000000
"1MhAbsBQAg7mvgVNsNSMNncttSMZo28pn7",8000000
"1HWNRTbbBNRkiK19gVoDNJHJJz6sWyxWeq",3000000
"1No5pUNuqJeuLD5XYySjJAeVVSQaSFwi9H",24000
"18y8tSQM3zux1sQk7DyG4Tt3iaWszcBymo",24000
"1B8VwRGgzUJ9qQw1DQknD91bvD2kWDiP5N",10000
"14xCueNtutjpUQZcuTEL4JCKJArwR19vDH",21037
"1HcipZPY59CDsbQQUwABdGzeAdudo8xvB7",223824
"16VKL6LhLidS5Yj6cdFMoqZ5suZJwmuuth",6292
"1N6znJUcwmY3QYN65uEgn7orbe3EhqoJz7",14335236
"1B9yt2bY3Hod2ueFvFQDxhVuRzwqUzeSsy",24000
"1ApPb7tSNUZZFDYCCdLfWz9SuVGCT7EguV",440000
"1JHYmLrUqC9VT6oXEiCentrpQpDms8E3e",1423813
"1QFaAtHor1YdztHzdFsKHeYzHtv3LsMetg",146408
"145TaMTiWygnh6DBD3CRHt3vhMHTVqLEqN",800000
"19KPnQYNUrwDB1bE2HZaizauWiSe1BVQ6n",1000000
"15Tq2FFSm1uqEXfVVtTCa155pRL8cNUZMc",42562
"1CgcHa347ArpVxLDbYjnh7ymQ7ansrvBTi",48791
"1LMa9Le5rzUX8XsC9NRdL5thX1XUvTttvH",62171
"18RQKMNMF1XC7uzUGurtMuipFchxdrxsio",1134344
"1KRg6UtX6qjjTA2MffaMTnWoaiEb4L9EvX",1134344
"1MTurf136buRdHNrSnZJCtrsNRw6xmdN1D",1000000
"1BNtZA8C2Hotf6jTXZVDTHzPjGQobxug2X",1000000
"129jXgAUiD82UsfY97UBHczcjLWzHyK9NY",1000000
"1PK8DXtF5p1Y6THea9AXnthUiJemKv1Dnr",1000000
"1DePDcD3vWcoCEmg7rPMUB5gJbAi9feZTf",2000000
"13VreKnBdCPzHiousmgKigJLvgoDPf9t61",1000000
"12FmMJYqtfqMerQmoPJqMWcJe9W4TxHYdQ",57010
"1JVQZW1tG7j8bCwt3xS9thhVpCxGJmWVEL",38000000
"1PKKpJ9FN4UcTW1DZJp1MejWCJg2K44hxF",10000000
"18nmFvC5X47VqzVRq8n18VdwgQKP2qzNJF",3000000
"1Bpk9KJTeAPp3WvvSRirfUAaMpZBs3cM8p",2000000
"1E69rZDoRXyGPsH92xekma95XYojsmfNx3",10000
"18vvcop8tcX4kr4ztVCv4H5rUa26gJQ3Pv",3000000
"15fEFYRWzofihaJwVD611UcwmQ8G2RdLbW",5460
"1J2iaa6zP6YyYiPnjx13XmS3AXsiqAszR8",11000
"1PFBpU77aKH3q93EE1mLNmAoK6JfCDfcA3",19510700
"1JEqZACo9MYTQpDRr1gNQ8Spad7Q1yWfo5",39820000
"12pjV1Xzk6aWvtQnFtMKCLsSYpCGF4QaXZ",437700
"1Pi4YMu3ZwXahKWotq5rDTa6SgU4ACm62Q",100000
"1925ccCpD5fyjvvAEDhA2wjXwe1jd61mDA",1762561
"1P2KKsqffGNU2ixhXYxZVKkYY2pWWphmR",5827464
"1KtTbTtCZTCm2WPg23kUMHTjR5zmgq8nhW",61698
"1ApqwoF3oCAd133cDiPDL9BzXLSK2a2DNg",5460
"1MMyvAxkwUU7EBRcRhfoRzdokEkw6AbFvn",1000000000
"14UUzGbPpoRbmpBBoQKCMwqyy8EszzTvZS",80000
"17VAbycgC1wAYwspf6ijGTgXHFrdcDVhjG",1570000
"1NiSCJWXRc3pT51oFcemQE2ADn9dVfiNvQ",1000000
"1HXbhU6kRgCoKYazNkt1tQ4myKR2Zq4XeP",67579
"16xE6sYnoVNsikdP7KesbuP9rWpkGsLJMX",5000000
"1B4tSYmmrgmCaW6QhbtgLojqN1pXvcX3Mj",1000000000
"1ApqwoF3oCAd133cDiPDL9BzXLSK2a2DNg",130503957
"12TFG1Z9LnNvd8BMR2HWWYGWc5Wpu3MzyG",9000000
"1B3ugze4AMyb2ss45UsTJ6unq36NHEcK8k",26198
"1EHSTtywrE1NKdcKyCnmxupxvUq2jzmEgA",48950000
"1FXfSSY9Pso2ENG7Eu43iB99wFosDvm8BC",100000000
"16sFGgzmJUhRqpyNp1EJmkTiinr4RmnoFX",100000000
"16sFGgzmJUhRqpyNp1EJmkTiinr4RmnoFX",100000000
"151iJeT3AtFKpfqcSGZCGz5zLJQKk9L1S3",5000000
"17gsKz8BuxMZd3LVTs7KL84aMP5Qfcvnq3",8700
"19gPoeuy9Mjfjyk38fXU9r1L38bMn5gctb",500000000
"19Bz8CknbA9jdYzdiQPkRFvkGjb8KMGQi6",164436
"1D939wSuPWx3E43xzE82g6itWscm7mW1Et",124400000
"183EbZYZqCV4VRaLepjcY8B7i7dtMES6DN",4000000
"1BsAK3YyBHvfeLFdjtAWvr2P7kXwvY1egR",376295
"1HEnoZCfNzKoe6Gi8c1jcBeBEr1MVSd3WS",38993147
"1HnfDLp1LcTWBDd9kzMPDaSLpQsYPysq6R",37172898
"1FQkCnuZCerDgVzwc97J4P5XU7edJuJ1Vb",3033066
"16aaxMN69vLstmvs1MpvxMxEtDyBaraJ68",1800000
"1LsQhxUnbUHYmsThCJuRP4p8eypLWeC1ej",495363
"17v5vhf4SxGKJnG7UcW7HvD3xtR4gLGT6v",980000
"1MxvzVu2Jd7YR4bmGeep4aKvru3fEhnnFi",918700000
"1E9roxzUyy9uEoK2SupLHKrZNYPWFU4MTg",918433
"1Ge7zgS2H6QmxG7m78rgAKsVbfn92nse3G",1131130
"1DZob56CwUnyiCRXEghfJbFeDzcJk4ouTL",100027500
"1EdPTvRBYsk3UUnanZmcWBz7Ji18WDr7UU",12350000
"16G1tYhebUMH3x5Qem89uQNDfCWE6piu2s",1386
"17tNoXWeHdKdKyiZQnRseWxkPL1X2tKetW",70000
"1G69bS3wrsZZCwy3VUjz97xrcC1TQXNXYi",5167
"1unkie5jaKcMicWkNiFcc2ewp54m6VkTT",4000000
"1KBmtfCpAMWyZCzRxq1wTjjri6EoJvAqFY",24390000
"14wQKURERy54dD6G3EZxWvhU4VLW3kwv8U",1379856
"18WN8UbMRCnbB6W54rS6RKno5mfSScDUKw",139540
"15gfZ5VD8sdGa5MJM34kkCXz7Sdxc6ubiY",935090000
"143DdXAB2boQ7bLAsYXUzgUcwjKLX72rCq",874000
"12pzvrzhneh3u636E8DNwqw9TPpuG7gUss",1448507
"1FcJTWibGSPU8iSU3J54GP5BmvtNHDh3Kd",5000000
"1BcTbyx8JXgHMJJsUi33RESumUTFLaEwU",5000000
"1TW5KkdgBPLPwSpr4HT7gMoB5xC6V6cyA",109990000
"16d4tZGa6QvHJjUB7P4pVqvBnJdArtBDVj",33819
"1MC4sdNukfTtVQSa66eDJnNNfWsUt2nzfV",1000000
"1F8z4T5SLUSXB9GWEMc7TExtUWfRosUWNQ",20000000
"1BrDpj3kyVUFvFZ6M9RV2vy1RkBqqDXNRR",6030
"1Je8AjGMC135SV8VLmy5GFTkkW7BUiWE84",6425
"1AybahP66j4WvEhRnYRDSvsoVVFpNo9iuT",59445
"114ZgcNqCnQv9e5Q4yx8JkM87Eo7iHQ7oQ",1080000
"1znBA38afhk4fmwieudeLzXkw2XWyMb6Y",4691972
"1HfzBUqWEdM8JPUWecCLa5eXGZtvX5m4jH",12000
"1BbG7E7XH7wXFrF3Yd8NuY3Nqf2zyJ3btD",12000
"1NCkvGUSUSHZoigR8UWPYWZfLc1Nc9A1XW",100000
"1PrPngPxFJ7parzpQ1TEjPvGuSfJny4utT",859475
"1EzXUtQ2AQRTtGdaYNyfxXiKrPTutBs7hn",179000
"16uRGmbCzV6dPxL26HmX8dEsHaYmvCFuLy",90000
"1DvDx63qCPqHkQkk9mmTdzZhjHg64Rtam3",50000
"16FgHZ9jMMngbThwSyTuooyxGhWePGexBx",36000
"1QHj2iTvpWmRhHfciUUMBYuTNPHZmrgvC5",10000000
"17WLMgC2MHFZvKcWVF3ASLs8mnhbTogmNB",12500000
"1JwiVP4vYbxv1C8nL9qvXi9WJibtb5cT3S",200000000
"1M2M3RP5y7mCrguLqZTZEUBMFuAZrnh1ZN",620000
"15a1wspR674WJxKRgpVpCE3xR4tkbF6kWu",10000000
"1DN2mEC9Zm5QB8sy9racxSgdtCLpLd1WCo",300000000
"1MHRJRxHCgZnWYdYPKVnS3PL1F4p2b9x4z",499500
"1aS2GmMPoV85JhPiArDGKViCGbhfuHNhV",50000000
"1B6otpZ7G8LPDHLzn41ofmjPwW35mJafGg",1268577
"15WpcS4rQk6P8jaxWcGrjVQw3uhTZ8ddFm",58885
"1JyAMsDF5ymPzCmj2h5zUWEAupRTvu8dD2",1000000
"1FB9mN8aT6xAwh8SFG5pxbc33rpkJ5FNx1",1210000
"1Ndb8qvLwkbyxP3W4YtKBU22NZ6rXRnEsG",1000000
"15vQKR5isXn7ar3jig2QMuUy7FxeCiqvs7",1000000
"1MdwLqjJNoi7b1hL7DU5Xifgv1dgMtFHYu",7042357
"14KznBTBC9Dt5ffb7iKu4tMP2GpLVcPuNf",13749364
"1FVFgQN6WMHrViuHG1SeroQebjk8aufk9E",13414014
"1K5BYeprB1RfPuEtpt8tMPb26Emw8tNXWA",274512540
"1KREPgXACk4D3N3RhxetZfyBbMaGd2EgHL",275971333
"1CJ6Z1iVugEdsSevAA9BXMRVan8qEpMwVh",1000000
"1QHhfCmVA2PdLQCRmj2y84pMcFA9GQztKH",100000
"1La3Q36ZNvDgn68eqS7BJSBWQTzsMHMdsk",1000000
"1KqJFPr3VsdGqrFLLRiWnQf1mQya7VxcRs",190000
"17hWR2xCqsnLpyhY5VKN3QerAviq62NQjN",10000000
"1FGeCmvJVcRqoP9GTPJ1aEbY2UKHWLPvSS",3000
"15j29uVFx5UvLsxcmxMqGj17UKm6AjMoLq",500000
"1BKLpJ2VPtR9p42b3fZAExR3A7DXMEtUqF",10000000
"1CwU4DEkFW7oFe7icenMGqUYL3QBk21mXq",1200000
"1BFPwhn5BryQ9KsXiFx4K4izuREKhAWG7d",10000
"1MvNJfLypvSiqjnbjfqg9GFrAfC12tqmGu",100000
"1Exm9NsswyeBPoVT8kdQpNwLttD6F6x56Y",382000
