"recipient","value"
"1G2MPXJcMQL5tjD6MiJvNa8yM9ban4hZXN",12201
"18Mm6XFqMAvz8KYgEtZn3Rvh1y8RXwwkFM",5899
"15Co4M2xztAbqy38bUELkoSLAmKAnMroWD",544579
"1LCQ23rXGqkkoVSFF6ar6DH7p5Ci4kgeAP",85310
"18s9UiGHGHrkBJB1Srck2AjvrteRyj8fer",5690
"1ArufgmZLLmp885oZjATKABCc2QsVB9Yii",1446310
"19sYhE52FC965VmShvfvrKeCH8yFtGUAkE",55930
"132TXspuzDNokBb2znypwiStN8EBxF6xUw",7127
"1C75A6RJJwKoEZdM2eFXy5MgMNbfFgJsu2",8605
"14qNBX8Nd3HoEy1sjH2C228mEntFriVpX5",17190
"13pJdrrRCym2ECbDrK8meLDXV9HA4jxbEU",50000
"1VsP5QUChgz5VAxKJKTNRhEjDMeq5osrs",684680
"1KqS49AR819LmynQSoWyh2CBzyJTqshjm3",5310
"1JFUZEV4nJr1jc5gbzKH4BA5MPEupwWcJr",11100
"1BoZ7t3qtiD6iAkCYUC3sbzU2taSqT9Bds",13324
"1JAu9dcdvMSeJEbo1nESjQsKRP1diSHQ8Y",200000
"1M849QZ6UVr13NvfSSx1REGrQg3CTYP8jg",51380
"178rChTFjbrb4txiy4fbWvTEjDyBaVe7ar",145944
"19TwBK6niTa54ktSWJAj73neau6aXn4Bbg",3110
"135c5eXdP6NV7fJ2r6wn4TVWBc3x6em1GB",3000000
"1NDGfgvCpeG29FuEficPYZp4ZsbnqLyukj",61000
"15wTmBu9mNa9aZgmhLauwjxc6M251xNbsw",3000000
"177aoMQ2W9trzEKxbngcTx7renbpKNywhy",57427
"1D3jzkYVRheXAuuGrwfTJ52E1SjwXkEkXo",35310
"16CtXg8srkNrForQZyKQ8meBFGsonhUfmc",5310
"1MviHep1qsU4qaqV7FDSbznNQQGBW5HA9h",45310
"1NLFGU5HWtoJTV8WVgUB7DcJTvuNNR9mtN",6484
"1CAUehCLqCAesv4noKjmCJonQN9Zbi65HT",10000
"1FKqckahycgJDByd9RQ7BENC2pBh3wh2jn",1277610
"134zpzTmxepfLTAMLESwiNAP2T1fCUnaJw",200000
"1P3Q6yfhEcVtuqwTMY7Ui33rJqzeMWa7ob",15310
"12zuJySJAdsQ1s5JzQx59smuZkx14V8chr",35690
"188YroPxUhyVntwQMsc7fwVsP2xzb4MP1r",15310
"1MJavkN8CyK4D2AqtCvWQXu7PHKrkitLFS",5310
"1MmkZPWr1seftZ8RuTxFB6hTaXGJEHvH6q",6890
"1JbqxzYG798HeywCcLSSprkuwhDuDfzPXr",42014
"1FmkpCLY7Hz91gXBkoNWMoTVFYbFLJNvMu",335310
"1PjyqRzohcDUD9jV6qK8cR5kmFM87ka4pr",39103
"1LgEE18UioHh43dXvcHKy1FWqPjYiZmeGe",899561
"1HzCF4xSPDWR4jVcWb2K3N3fWMBcMkL4t3",20834
"1BezvPBfvY5hPAFUbbZSR8yWqd4pg9Az9K",85310
"1HBDeUC3QWBedJBbRt6ueeaiqF4qDqw2oY",5310
"1EZULg7dj7bJM9oJ4qWjWRPWDJNcFFrRey",65310
"1G3jmH5j21V25mTifnavmjwYaXsi5SznyF",314917
"1EyVxWGPBZXywx8fPZ4AHpg1ko1krwDi7E",3386925
"17JVFWQLJnFeidb3Ha2hkG9v3ikvTe56QJ",150000
"15aK82zf1j2TPj2RCXbjNJq7L7SSTSB8xu",485310
"1CzcEqxA3tC5XQguFk3yGNbHDUq9oowQRX",85310
"1AADLiLwbHoqxSUuqqUDozR3PdmJCcM3NV",26918
"1Ne1TLqwv1tEZwqFvVYwjY2cwVzwgq2SRG",11000
"19fy79mY6G5TFyBS5VrMdom7XUdaV5Htit",45050
"1LvmhAeLhWuquqjGwpXg4mfZWGWTMTM4cM",87116
"16EgqF7eJut3LwLiTW8Uh4qYhxhfhd2NUc",25191
"15Fph7TP9tKs3PXPfuEKgvb1TjYNmJvixb",10000
"18DBK6BaTkxzjiSj8P2rJW8S215APXsBun",235981
"1FMVGNEUTGLqXeMYdDpHWSk4mUFvcuJKVf",5310
"18XPBhjeevzNs1uh4M7te98YpDLTfrBqnn",61000
"1NMt2uwuiuPiN23tBMEqQ9JutHGsBSmLdy",678820
"1EVorMPkdirmeUBE2j34W8uvPL4TcgxNB6",85289
"18rN9ARSiFdT9QVGqHBECV6ebgLXZh9o9s",22688
"1MCdx4HquTuqVVmAhAoq2EXnfZXJqRVV2M",200000
"16g8auMAZxYD46bUkVxnbL9X17g5KVa7br",1000000
"1C9N3kqTeVa9Fpe9egLQjrSnAaXYfS8a9j",185310
"13LwsZSr2QGpbAAXpBnSojnPdzh2Anp67m",108168
"1KBunLkhGJ4pAJ9oP2dYQPK336C9sL3CqW",100000
"16cgijUozkuSinoUtgwKPSmbPQWfnsNZCg",5310
"1Fs1dyyjhhv4YFkBgbWTqj9MiLytadzCZY",308907
"1L24WL72cvErFYfGAMd8ScpPJDW2Qm7fmY",5738
"1MvFjPbcz8VCvfKGa3f8mtVHcv3SZphER7",28506
"173SV6brN2kiBLQruyMU5LSf6jC7gsRAy2",93303
"12WUVgCudjj6XifmiPa4yHU6XZi9yNjArr",66827
"17BpTcr9DgrgjaiBo93stZ3DuBqKsxmvh2",5310
"16TmC4mxUBwYj36UVMyXZhRCrqwxZbeX6e",43764
"1NebstNi74bQZLkUuoa8d3G9aXQs4vB8j7",10743
