"recipient","value"
"d-b41b63434c93ae494db3090a765dcf45",0
"d-36feb54028121b898ec1c2dbed205f83",0
"1PNfPas7vBs12MjXSS5S6voPMvA7HvacFj",5430
"d-dd565b6c4b7a7cc6f9137bd3e857f170",0
"1PNfPas7vBs12MjXSS5S6voPMvA7HvacFj",5430
"d-01ce61934c1b330073b88c2d32b0fa7e",0
"1QBrJ73ihdU64kXaRTxbTmYcuzPAGTLe7Q",5430
"d-c3e0cd3407f91ba4303d007161a0b93e",0
"1PNfPas7vBs12MjXSS5S6voPMvA7HvacFj",5430
"d-98976b2eb486478fd098443d4078d187",0
"1PNfPas7vBs12MjXSS5S6voPMvA7HvacFj",5430
"d-0c380e213b88f5330976c14e63deaeff",0
"1QBrJ73ihdU64kXaRTxbTmYcuzPAGTLe7Q",5430
"d-0620f8358c4c375c346769ef4751045d",0
"1QBrJ73ihdU64kXaRTxbTmYcuzPAGTLe7Q",5430
"d-0eca19cdbca3235a26658326b47a801f",0
"1QBrJ73ihdU64kXaRTxbTmYcuzPAGTLe7Q",5430
"d-3303e471c09b039ab28d4c30f90f8d52",0
"1PNfPas7vBs12MjXSS5S6voPMvA7HvacFj",5430
"d-9287daa515738f14177412364f2d4e97",0
"1QHrr9qkK8RXmUmpX7YqStWvGxopXZtBot",5430
"d-2bb20251ef58025a0c339c3485adbafb",0
"1QBrJ73ihdU64kXaRTxbTmYcuzPAGTLe7Q",5430
"1KwnnpeBkkxFUSXXcCqjiUfiFCrViGQFvT",127400
"14ok99DXMQu2sQJb8RqpQ33oTXk1S55sD9",50000
"1Dy63FYzjvuxu6oeYGuhbRo2iMKssvxg1N",193100
"14ok99DXMQu2sQJb8RqpQ33oTXk1S55sD9",100000
"1K6LS9gTWdvNLq5GpzWnYY2zqvDhFh8CeL",20000000
"1EFSftREQTU4ebtcb7USY9d1msq4jmeX6c",82965
"1NU9QFM329U2k3gZrawDY6PBPUXPDn6CDc",96813
"1AA6KYJU8XRNsEaUtbUaUUaT4ZNGq4Ztbr",70000
"1A9gWicoig7FGsTHmVi3kbkP6vmNA9kebf",12200
"1zduYVpqdfwMWiqHAKWnC86TBBpb2VHCR",10000
"14cY3VSTyF9iSuXf31PRDBvrWtayGiiBmM",20000
"1PiYjREJdGj9Ufsh7zqHvYgmW8XWtQqFix",10000
"16WYbHNhEL9MFkavYEENk8xVGGTjpvhsUn",2000
"1MLk33QGMfvuPFKceSXuiuyXYvy8cy6d6q",2460
"1B2mRvr22aSkmVcMy5wg3sgze28UpmLa3q",1181400
"16WYbHNhEL9MFkavYEENk8xVGGTjpvhsUn",1100
"1L4Jas4K2VQFPaajSdH8Uy6vgh95pKy7SF",24063
"1LbrNSbZTa5AmmiKj43YMaAKYGkWNJwBsm",8772
"16WYbHNhEL9MFkavYEENk8xVGGTjpvhsUn",15251
"1LbrNSbZTa5AmmiKj43YMaAKYGkWNJwBsm",8775
"1Cf8Vh7K5qR8mnERwrKzgQLUak9d4xSA3B",29868158
"1MLk33QGMfvuPFKceSXuiuyXYvy8cy6d6q",1409
"16WYbHNhEL9MFkavYEENk8xVGGTjpvhsUn",1100
"1DzJrVheq3vmwCMxzbGsMHnsobn5omZrjM",30000
"16WYbHNhEL9MFkavYEENk8xVGGTjpvhsUn",2000
"16WYbHNhEL9MFkavYEENk8xVGGTjpvhsUn",1711
"1MLk33QGMfvuPFKceSXuiuyXYvy8cy6d6q",1100
"13L5gkL42YNLSKppE5UoZ71Vm596HvyF63",24000000
"16WYbHNhEL9MFkavYEENk8xVGGTjpvhsUn",1200
"3Nbims981PuBB21FUaCYSrPSAzNDdY5wTp",10000
"3AxHynEe431MDRqViEdr73EkH93MM4daRy",488980
"16WYbHNhEL9MFkavYEENk8xVGGTjpvhsUn",2000
"3GNUry7xLPyfNoEXYdwHJNqvMpVZWiWNFm",83913
"3GQf2byECnYpCZX1CmiSSuKtdnFPmMqbAv",40400
"15RVbdpfyDQPwdi9txHxCp8HTiJMXrLHNx",90000
"1MLk33QGMfvuPFKceSXuiuyXYvy8cy6d6q",6684
"3Cw5qs4XoucmpXPfqjY6r62dnmntTfyPW2",651626
"1MLk33QGMfvuPFKceSXuiuyXYvy8cy6d6q",7000
"3Cw5qs4XoucmpXPfqjY6r62dnmntTfyPW2",683000
"1Cf8BJXaeaZWZ6f2U3dndgT2eB8CeG5fSy",490040
"1fUmL1yhC9s3snFLfDBJBF5jLncmiPTkr",101334
"1AnzfavZ9CPGEo7BGbuMyXWzsWwWmfFiAH",1025511
