"recipient","value"
"1MCEkzL3PsUkZc559qpecXJexMinGbySqx",16351387
"1B5EfjrL9EummqidzLSCSayortix3TXuDB",1000000
"1Do7cfSeDYeNhjCmS5148NKLYyfBy53a4J",10000000
"1BpQ9SkgDcLcXtCbXDwur4kvSeKBGai5d9",10000000
"1CMCSbVd8xgs16k13AiPzVrPgQj6e9kK3p",100000000
"1G4Com7YdXaxQCRYy6bTDiggPXUtW6z8rY",100000000
"1GiVLdwAMSoJx4z8gnah3mGn6td5ArfMp8",1081206
"12RiR62RarTUEFwxWHHFaQi7QuUDdDCjwg",10000
"1JLqUL51QZEuL8E22rQkuYraGGu5z1cSvM",168750
"13ZnMvqfm1caEaYutPuVLCEskGyerhKTs2",22173
"1CyqxPCrBodxhHmurhT2Etyz4zWMYsk2E8",15000000
"18jNr4KN9bUsyWQtAaWdfvatR29GtHSmhx",2000000
"1NE7Lto6ppz4PmNpSbh68YStVv1PtZQ5de",1307812
"15S1TFTosxrgZxkqJR2n1AFJ22ZJE2rTCk",2266057
"1HmNss77afgdRLEGADGGJqnSkZwnGdE9kW",1000890
"1JRZmCcvvNoodfcmqyf8GXPSVogPjkjk2i",1000824
"1HwXX7Ay1BZwGGHk8qpU7FhynB7kypPXqb",115236197
"1PzDQWvK4xgUGkGv51tAxdd4nGhQsEMk5q",12615674
"1LYHP5Qp2L1VzgQpNz74udLm7zDYRMrA59",2000000
"1BhzkGh5aFwdRKnVkYgQgZUuVxRGZSkHdm",139000000
"13XBpAsn5XyyXs6sjCVst6R3yvM1z5svNA",73881241
"1u9XGdSpopfEJYHtyFcE6wKjrWep5SYGy",5000000
"1JjphhEWkYnhsXWrph8eTM4MPY3NEDArmy",5000000
"1MVuE96wGrSkhvLswUDAmyzTHxj5YNtx1D",4148272
"1DzsuMSy4XpRZWwzyUpi3YqiL8z6eUXTwm",5068174
"15S1TFTosxrgZxkqJR2n1AFJ22ZJE2rTCk",2544630
"1P2cdXLrwwtwRoEaFbPRNgcbPWbJz8NsAr",1023704
"1NE7Lto6ppz4PmNpSbh68YStVv1PtZQ5de",1360787
"15XZdiuD4a49cDH45mngSUq9xBSZSjn4gP",10044482
