"recipient","value"
"1N8kKuLrHMv2Dra7FkhQSUVBcdA4adRhTZ",10000
"1N8kKuLrHMv2Dra7FkhQSUVBcdA4adRhTZ",10000
"d-dafd302d2266b21a6c7818d54a31c5d5",0
"1HfvoSE2HUjGHa96uYfi8DLJjN53wMcgJj",170000
"3JyjKvzM131cDvz7eafAgc5KkEJo7YMrdy",490685
"1PCkRLrGwhPMEnJTxcaxm4yGJFZfyhrr3m",50000
"3Ncq5dGsGgyCGUxa2bdGuMPQZkkT6BjVud",20000
"16s8dXWoU7C74fdzBhkHHpeoyCdMiEMWCn",20000
"1L7HTcgVTVym48Vcpa3JVor6jnL286PHoJ",21190
"d-37ad5bc54ec52a05184e623dc5dba082",0
"d-37ad5bc54ec52a05184e623dc5dba082",0
"d-37ad5bc54ec52a05184e623dc5dba082",0
"1CjUi83qth6jeSiMGFV2ZkoYQJ3aRXn1fu",489788
"d-743ba97a1c4ce32b2d26f31da298dab7",0
"1CDz9ccpgfoCkdVVbzKvM5vinDsY6sfiCM",5430
"1NwyFuChjoYYM7yfCFbjm8wQFiw3cqvvPZ",85604
"1FMHg8j1LAG537i3sV7D75NXCYvzwXzG1d",8300
"19dTTCmva7jNXz5obCGEAokvGh1si3kfai",7570
"1FBYrrYrDYwJRXkJxk1v1t8iYPop6LtpdP",767000
"12s59Z8SNzFVUijmqssosdzFJtcf9gAeR3",47570
"16otHhaqvrYzygma3wcnRZRTNL26S58qg8",7570
"16nhFQEhigderzRAT1ts6qpW5ZbbUZpbEx",3349
"33MB5vX5wDGyJdFnqthbVo494NzLoyUZ7J",1682310
"192pLdcoVSpv9oTsJU3MSCq6t2V1v6LSTk",9029
"3GvTm9J2FUmGmPe95VivRt1Ac2PSZUoYwE",180000
"1HfKmGa342T6Bedb1AR93dY4vBzKBKQx94",10447
"1vN4tr2WvNfssAzNrFR36vLGUoJDrf9zq",19489
"15tLANHxvKVkFbPpfx6U5c2Bgzuw8hFf7v",4763
"14EZnkCqVngiuoyztwKAhYhfosSvN2ksmT",8307
"17X81rNA3xEwqTRRW5gUSVmigC19D8DQzm",7511
"1AHeGVLLLXmXFGTgbtx58QJoJ9Y89fQH3S",9075
"3G9cL177ETv9GneYodgccNWxQ7p6Ltagbr",87900
"1HBe6ZGukmfVCYABqQELunPhuC38hukX23",16204
