"recipient","value"
"1HgAYPyMhetGaM7x1jw9RB7iugSSEYRGps",8845
"1xfAUPEBeYR49uK7upcFUXm1Xui9Qo2yj",25012
"1KbouMD1jpBGs9MQZj8gGdWNkHpKUMrNry",25039
"1ExAt2a7tL9JnrAjCYwNTyZoieH4x7EMmL",25040
"1QKh6beqyxQS65JdGcsG9HQB8XzTHdt5S8",25046
"1G6ez1CR1Dxq9ji1KP2CcHSrT1DHF239Km",25047
"1CC45Y6oRj7z3K42Nt4Dzc1ZJtmbhB5UGb",25049
"1Dq5JQQgo5X7dGS2ehzBhFjWN3ZhJEHFMo",25095
"1HssHKP5TonaEfdmKHfHL3RuKrTKHvUMUW",25119
"1PpvRtrs3vWxgp8qUNoSMMzv5PeZ3EXnYw",25140
"1duFgt5pQ7BLAhR6gENU2j69fZKY1bLND",25191
"14dpBvFJsKhyhXz7HAiiFXv6NHbSLBaUhU",25237
"164SzAkrqF44K2pGzVEsyuPWAi5KsX6ydg",25261
"15V3jiEwvr6EfEeREd2WpxvMBp6vh5sbSE",25289
"13UsjKJ4wCu33qtHiuWURDUXggquxcm4nh",25301
"18BxXUJihGE1KKSwwHDcbnvXHwvC9y2734",25311
"1DndbaCWeuMeWLmLGC9s3q6BU7HJGiFmYM",25323
"1PwmUkPQh7gVHXXYYEWV8jrB38zCLxDBtV",25333
"13RXhZryt8TembCHGWzNKKSSvuTo6Pq3ds",25349
"1EWbRs7AqyCxUCE9MwGNmmqGYeFhjDBeGV",25400
"1K77k59FKxZ7TfaHNN5BzKrksyx51WQtLS",25505
"1P2GYV3MTDxhMAxN3k4TC8HMFB6YbTxTVt",25550
"15UjgCGG41aHATf5BXiAiPnWCVZgsgVAee",25556
"18wRLkuQgs4d3qZRz18Gzk7mMeowyMF6K",25610
"1EQEpmZqeZFGdr9xAzXMKZnKnFwYi9mkAZ",25610
"16K12n52aS2esybxAs4bqMKQYkVa8BcCk2",25624
"13bkcYrf5QNmV8gdHhtgiDZP4kVhHUoiMc",25650
"1DuAGeV6UAc42Qxr5crmevEeVxFeomFocm",25667
"1CYjb4ik7t4bYcTVqJetqdAK9ANVqKw1Vn",25672
"1GurZgfMoX6CvXVQMUvZeitmkXaDz3DuPh",25733
"192BpeiCjJLUMDSvLM1nyVH59vAfmQToxd",25767
"12SXNyrFEH35FRSmQLf8aR9yi6f9q6mYYN",25769
"1KjG5Rfjz5t3CFrxCo3meQrZgHnMGDk8rn",25815
"12VQiGwR2rAokou1zg6B9hTcfpJ2DsmajE",25828
"1LrUfytamHfi1UerV9R6Tex8pVf6Tszin9",25837
"1Jgq8LGHq7Z5c8owUxmsZsqSxT9TquaknM",25847
"14hGnWcdnj5NNmdcrx6icEV2VWCWZkmw3g",25931
"1AtAntHBUB2GK8pwcCZjNV5RvL4tdEQEQQ",26126
"19nY3w2oQfrG4Ptc1ZhupC8e4cJWFDMymp",26287
"1FDVnZQZKWR3vzkXSoDBrv99YWPox1GR2f",26305
"13fumjQ7FSQLtodvdQUUnPqH8Cp4psDzvt",26311
"32m4uvQzdMQdJSN37kwH3w18tUEacwZP8B",26386
"13cM1LmmQ8brUbS9kW4PQouw9tthLsAhmF",26547
"1K3vudvVGRWN8WYR5umVRwZfi2UmMhzW3k",26557
"1Kh7Ci43EkvqzZ6YT3ReGVWU6Sx5GX1ZSL",26876
"1dmkZrPqPn2eaAbBjBpGTbTXJAVocwBxu",27281
"1GyUnEYjnsRrUK9xkXW5zDzWWJEcLSeL46",27939
"18SfARPjkphgtSiArbAMuTJyJ5Wartogs2",30433
"31hxyecT4HGLFK1rBY6KYfcN8NggmBekHi",37609
"1DW3iuy9KhHih9g2QnfSK2gZsKnAvB8DjM",103953
"3HcVhFJt58Lnh4xhq5Tb6LvkPAQp4qpEZw",22904
"15DnxV9j9PWHmtaKbJCWNEn8zrRDBio9f8",1587
"1AuQurfKekXwZ3twAUzEsD7PJ27bcrZo7a",10000000
"3J1KBNgtM8TtU4W5Y41YwKvGN2USx1GcVf",30000
"1DifTZYFEtV2tfbWqnxdzmDYrXat4USC5Y",565
"1fppQ3s3VBgi7rjBYNRpvDcwwthndRpwW",5142
"1FVZukcy33KHpE6CV3acVKTQ7HM813KMUm",6647
"13NyVN2kkgb1ppnaK9PvE92VcXsJpLEg9M",1303
"1D5uug89yDvXJXtKWDnjJ2QwhgY138dgtn",750
"143P9Yvzrp9kcmBbwdxc8qYBLtdthSdmRg",1410
"19L56aigUvYCe13QvnvqUYVt1a2BNTtF7j",498870
"1PSobUkJpQAgUc5sZUfF7WnC3KWm19msor",3710
"1fppQ3s3VBgi7rjBYNRpvDcwwthndRpwW",632
